InteractionID	ComplexName	Entry1	Entry2	Class	E1;E2
4218	Parvulin-associated pre-rRNP complex	P27635	Q9D6Z1	Interactors	P27635;Q9D6Z1
4219	Parvulin-associated pre-rRNP complex	P27635	Q9D8E6	Interactors	P27635;Q9D8E6
4220	Parvulin-associated pre-rRNP complex	P27635	Q9D8N0	Interactors	P27635;Q9D8N0
4221	Parvulin-associated pre-rRNP complex	P27635	Q9D903	Interactors	P27635;Q9D903
4222	Parvulin-associated pre-rRNP complex	P27635	Q9DBE9	Interactors	P27635;Q9DBE9
4223	Parvulin-associated pre-rRNP complex	P27635	Q9EQ61	Interactors	P27635;Q9EQ61
4224	Parvulin-associated pre-rRNP complex	P27635	Q9ESV0	Interactors	P27635;Q9ESV0
4225	Parvulin-associated pre-rRNP complex	P27635	Q9JIK5	Interactors	P27635;Q9JIK5
4226	Parvulin-associated pre-rRNP complex	P27635	Q9JJ80	Interactors	P27635;Q9JJ80
4227	Parvulin-associated pre-rRNP complex	P27635	Q9JJA4	Interactors	P27635;Q9JJA4
4228	Parvulin-associated pre-rRNP complex	P27635	Q9NW13	Interactors	P27635;Q9NW13
4229	Parvulin-associated pre-rRNP complex	P27635	Q9ULW0	Interactors	P27635;Q9ULW0
4230	Parvulin-associated pre-rRNP complex	P27635	Q9Y237	Interactors	P27635;Q9Y237
4231	Parvulin-associated pre-rRNP complex	P27659	P35550	Interactors	P27659;P35550
4232	Parvulin-associated pre-rRNP complex	P27659	P35980	Interactors	P27659;P35980
4233	Parvulin-associated pre-rRNP complex	P27659	P46781	Interactors	P27659;P46781
4234	Parvulin-associated pre-rRNP complex	P27659	P47911	Interactors	P27659;P47911
4235	Parvulin-associated pre-rRNP complex	P27659	P47962	Interactors	P27659;P47962
4236	Parvulin-associated pre-rRNP complex	P27659	P47963	Interactors	P27659;P47963
4237	Parvulin-associated pre-rRNP complex	P27659	P53569	Interactors	P27659;P53569
4238	Parvulin-associated pre-rRNP complex	P27659	P56183	Interactors	P27659;P56183
4239	Parvulin-associated pre-rRNP complex	P27659	P61255	Interactors	P27659;P61255
4240	Parvulin-associated pre-rRNP complex	P27659	P62242	Interactors	P27659;P62242
4241	Parvulin-associated pre-rRNP complex	P27659	P62702	Interactors	P27659;P62702
4242	Parvulin-associated pre-rRNP complex	P27659	P62717	Interactors	P27659;P62717
4243	Parvulin-associated pre-rRNP complex	P27659	P62754	Interactors	P27659;P62754
4244	Parvulin-associated pre-rRNP complex	P27659	P62906	Interactors	P27659;P62906
4245	Parvulin-associated pre-rRNP complex	P27659	P62908	Interactors	P27659;P62908
4246	Parvulin-associated pre-rRNP complex	P27659	P62918	Interactors	P27659;P62918
4247	Parvulin-associated pre-rRNP complex	P27659	P68363	Interactors	P27659;P68363
4248	Parvulin-associated pre-rRNP complex	P27659	P84099	Interactors	P27659;P84099
4249	Parvulin-associated pre-rRNP complex	P27659	P97351	Interactors	P27659;P97351
4250	Parvulin-associated pre-rRNP complex	P27659	P97452	Interactors	P27659;P97452
4251	Parvulin-associated pre-rRNP complex	P27659	P99024	Interactors	P27659;P99024
4252	Parvulin-associated pre-rRNP complex	P27659	Q61656	Interactors	P27659;Q61656
4253	Parvulin-associated pre-rRNP complex	P27659	Q6DFW4	Interactors	P27659;Q6DFW4
4254	Parvulin-associated pre-rRNP complex	P27659	Q7TPV4	Interactors	P27659;Q7TPV4
4255	Parvulin-associated pre-rRNP complex	P27659	Q8K363	Interactors	P27659;Q8K363
4256	Parvulin-associated pre-rRNP complex	P27659	Q91VE6	Interactors	P27659;Q91VE6
4257	Parvulin-associated pre-rRNP complex	P27659	Q921N6	Interactors	P27659;Q921N6
4258	Parvulin-associated pre-rRNP complex	P27659	Q922K7	Interactors	P27659;Q922K7
4259	Parvulin-associated pre-rRNP complex	P27659	Q99LH1	Interactors	P27659;Q99LH1
4260	Parvulin-associated pre-rRNP complex	P27659	Q99ME9	Interactors	P27659;Q99ME9
4261	Parvulin-associated pre-rRNP complex	P27659	Q9BWT6	Interactors	P27659;Q9BWT6
4262	Parvulin-associated pre-rRNP complex	P27659	Q9CR57	Interactors	P27659;Q9CR57
4263	Parvulin-associated pre-rRNP complex	P27659	Q9CYH6	Interactors	P27659;Q9CYH6
4264	Parvulin-associated pre-rRNP complex	P27659	Q9CZM2	Interactors	P27659;Q9CZM2
4265	Parvulin-associated pre-rRNP complex	P27659	Q9D0I8	Interactors	P27659;Q9D0I8
4266	Parvulin-associated pre-rRNP complex	P27659	Q9D0R4	Interactors	P27659;Q9D0R4
4267	Parvulin-associated pre-rRNP complex	P27659	Q9D6Z1	Interactors	P27659;Q9D6Z1
4268	Parvulin-associated pre-rRNP complex	P27659	Q9D8E6	Interactors	P27659;Q9D8E6
4269	Parvulin-associated pre-rRNP complex	P27659	Q9D8N0	Interactors	P27659;Q9D8N0
4270	Parvulin-associated pre-rRNP complex	P27659	Q9D903	Interactors	P27659;Q9D903
4271	Parvulin-associated pre-rRNP complex	P27659	Q9DBE9	Interactors	P27659;Q9DBE9
4272	Parvulin-associated pre-rRNP complex	P27659	Q9EQ61	Interactors	P27659;Q9EQ61
4273	Parvulin-associated pre-rRNP complex	P27659	Q9ESV0	Interactors	P27659;Q9ESV0
4274	Parvulin-associated pre-rRNP complex	P27659	Q9JIK5	Interactors	P27659;Q9JIK5
4275	Parvulin-associated pre-rRNP complex	P27659	Q9JJ80	Interactors	P27659;Q9JJ80
4276	Parvulin-associated pre-rRNP complex	P27659	Q9JJA4	Interactors	P27659;Q9JJA4
4277	Parvulin-associated pre-rRNP complex	P27659	Q9NW13	Interactors	P27659;Q9NW13
4278	Parvulin-associated pre-rRNP complex	P27659	Q9ULW0	Interactors	P27659;Q9ULW0
4279	Parvulin-associated pre-rRNP complex	P27659	Q9Y237	Interactors	P27659;Q9Y237
4280	Parvulin-associated pre-rRNP complex	P35550	P35980	Interactors	P35550;P35980
4281	Parvulin-associated pre-rRNP complex	P35550	P46781	Interactors	P35550;P46781
4282	Parvulin-associated pre-rRNP complex	P35550	P47911	Interactors	P35550;P47911
4283	Parvulin-associated pre-rRNP complex	P35550	P47962	Interactors	P35550;P47962
4284	Parvulin-associated pre-rRNP complex	P35550	P47963	Interactors	P35550;P47963
4285	Parvulin-associated pre-rRNP complex	P35550	P53569	Interactors	P35550;P53569
4286	Parvulin-associated pre-rRNP complex	P35550	P56183	Interactors	P35550;P56183
4287	Parvulin-associated pre-rRNP complex	P35550	P61255	Interactors	P35550;P61255
4288	Parvulin-associated pre-rRNP complex	P35550	P62242	Interactors	P35550;P62242
4289	Parvulin-associated pre-rRNP complex	P35550	P62702	Interactors	P35550;P62702
4290	Parvulin-associated pre-rRNP complex	P35550	P62717	Interactors	P35550;P62717
4291	Parvulin-associated pre-rRNP complex	P35550	P62754	Interactors	P35550;P62754
4292	Parvulin-associated pre-rRNP complex	P35550	P62906	Interactors	P35550;P62906
4293	Parvulin-associated pre-rRNP complex	P35550	P62908	Interactors	P35550;P62908
4294	Parvulin-associated pre-rRNP complex	P35550	P62918	Interactors	P35550;P62918
4295	Parvulin-associated pre-rRNP complex	P35550	P68363	Interactors	P35550;P68363
4296	Parvulin-associated pre-rRNP complex	P35550	P84099	Interactors	P35550;P84099
4297	Parvulin-associated pre-rRNP complex	P35550	P97351	Interactors	P35550;P97351
4298	Parvulin-associated pre-rRNP complex	P35550	P97452	Interactors	P35550;P97452
4299	Parvulin-associated pre-rRNP complex	P35550	P99024	Interactors	P35550;P99024
4300	Parvulin-associated pre-rRNP complex	P35550	Q61656	Interactors	P35550;Q61656
4301	Parvulin-associated pre-rRNP complex	P35550	Q6DFW4	Interactors	P35550;Q6DFW4
4302	Parvulin-associated pre-rRNP complex	P35550	Q7TPV4	Interactors	P35550;Q7TPV4
4303	Parvulin-associated pre-rRNP complex	P35550	Q8K363	Interactors	P35550;Q8K363
4304	Parvulin-associated pre-rRNP complex	P35550	Q91VE6	Interactors	P35550;Q91VE6
4305	Parvulin-associated pre-rRNP complex	P35550	Q921N6	Interactors	P35550;Q921N6
4306	Parvulin-associated pre-rRNP complex	P35550	Q922K7	Interactors	P35550;Q922K7
4307	Parvulin-associated pre-rRNP complex	P35550	Q99LH1	Interactors	P35550;Q99LH1
4308	Parvulin-associated pre-rRNP complex	P35550	Q99ME9	Interactors	P35550;Q99ME9
4309	Parvulin-associated pre-rRNP complex	P35550	Q9BWT6	Interactors	P35550;Q9BWT6
4310	Parvulin-associated pre-rRNP complex	P35550	Q9CR57	Interactors	P35550;Q9CR57
4311	Parvulin-associated pre-rRNP complex	P35550	Q9CYH6	Interactors	P35550;Q9CYH6
4312	Parvulin-associated pre-rRNP complex	P35550	Q9CZM2	Interactors	P35550;Q9CZM2
4313	Parvulin-associated pre-rRNP complex	P35550	Q9D0I8	Interactors	P35550;Q9D0I8
4314	Parvulin-associated pre-rRNP complex	P35550	Q9D0R4	Interactors	P35550;Q9D0R4
4315	Parvulin-associated pre-rRNP complex	P35550	Q9D6Z1	Interactors	P35550;Q9D6Z1
4316	Parvulin-associated pre-rRNP complex	P35550	Q9D8E6	Interactors	P35550;Q9D8E6
4317	Parvulin-associated pre-rRNP complex	P35550	Q9D8N0	Interactors	P35550;Q9D8N0
4318	Parvulin-associated pre-rRNP complex	P35550	Q9D903	Interactors	P35550;Q9D903
4319	Parvulin-associated pre-rRNP complex	P35550	Q9DBE9	Interactors	P35550;Q9DBE9
4320	Parvulin-associated pre-rRNP complex	P35550	Q9EQ61	Interactors	P35550;Q9EQ61
4321	Parvulin-associated pre-rRNP complex	P35550	Q9ESV0	Interactors	P35550;Q9ESV0
4322	Parvulin-associated pre-rRNP complex	P35550	Q9JIK5	Interactors	P35550;Q9JIK5
4323	Parvulin-associated pre-rRNP complex	P35550	Q9JJ80	Interactors	P35550;Q9JJ80
4324	Parvulin-associated pre-rRNP complex	P35550	Q9JJA4	Interactors	P35550;Q9JJA4
4325	Parvulin-associated pre-rRNP complex	P35550	Q9NW13	Interactors	P35550;Q9NW13
4326	Parvulin-associated pre-rRNP complex	P35550	Q9ULW0	Interactors	P35550;Q9ULW0
4327	Parvulin-associated pre-rRNP complex	P35550	Q9Y237	Interactors	P35550;Q9Y237
4328	Parvulin-associated pre-rRNP complex	P35980	P46781	Interactors	P35980;P46781
4329	Parvulin-associated pre-rRNP complex	P35980	P47911	Interactors	P35980;P47911
4330	Parvulin-associated pre-rRNP complex	P35980	P47962	Interactors	P35980;P47962
4331	Parvulin-associated pre-rRNP complex	P35980	P47963	Interactors	P35980;P47963
4332	Parvulin-associated pre-rRNP complex	P35980	P53569	Interactors	P35980;P53569
4333	Parvulin-associated pre-rRNP complex	P35980	P56183	Interactors	P35980;P56183
4334	Parvulin-associated pre-rRNP complex	P35980	P61255	Interactors	P35980;P61255
4335	Parvulin-associated pre-rRNP complex	P35980	P62242	Interactors	P35980;P62242
4336	Parvulin-associated pre-rRNP complex	P35980	P62702	Interactors	P35980;P62702
4337	Parvulin-associated pre-rRNP complex	P35980	P62717	Interactors	P35980;P62717
4338	Parvulin-associated pre-rRNP complex	P35980	P62754	Interactors	P35980;P62754
4339	Parvulin-associated pre-rRNP complex	P35980	P62906	Interactors	P35980;P62906
4340	Parvulin-associated pre-rRNP complex	P35980	P62908	Interactors	P35980;P62908
4341	Parvulin-associated pre-rRNP complex	P35980	P62918	Interactors	P35980;P62918
4342	Parvulin-associated pre-rRNP complex	P35980	P68363	Interactors	P35980;P68363
4343	Parvulin-associated pre-rRNP complex	P35980	P84099	Interactors	P35980;P84099
4344	Parvulin-associated pre-rRNP complex	P35980	P97351	Interactors	P35980;P97351
4345	Parvulin-associated pre-rRNP complex	P35980	P97452	Interactors	P35980;P97452
4346	Parvulin-associated pre-rRNP complex	P35980	P99024	Interactors	P35980;P99024
4347	Parvulin-associated pre-rRNP complex	P35980	Q61656	Interactors	P35980;Q61656
4348	Parvulin-associated pre-rRNP complex	P35980	Q6DFW4	Interactors	P35980;Q6DFW4
4349	Parvulin-associated pre-rRNP complex	P35980	Q7TPV4	Interactors	P35980;Q7TPV4
4350	Parvulin-associated pre-rRNP complex	P35980	Q8K363	Interactors	P35980;Q8K363
4351	Parvulin-associated pre-rRNP complex	P35980	Q91VE6	Interactors	P35980;Q91VE6
4352	Parvulin-associated pre-rRNP complex	P35980	Q921N6	Interactors	P35980;Q921N6
4353	Parvulin-associated pre-rRNP complex	P35980	Q922K7	Interactors	P35980;Q922K7
4354	Parvulin-associated pre-rRNP complex	P35980	Q99LH1	Interactors	P35980;Q99LH1
4355	Parvulin-associated pre-rRNP complex	P35980	Q99ME9	Interactors	P35980;Q99ME9
4356	Parvulin-associated pre-rRNP complex	P35980	Q9BWT6	Interactors	P35980;Q9BWT6
4357	Parvulin-associated pre-rRNP complex	P35980	Q9CR57	Interactors	P35980;Q9CR57
4358	Parvulin-associated pre-rRNP complex	P35980	Q9CYH6	Interactors	P35980;Q9CYH6
4359	Parvulin-associated pre-rRNP complex	P35980	Q9CZM2	Interactors	P35980;Q9CZM2
4360	Parvulin-associated pre-rRNP complex	P35980	Q9D0I8	Interactors	P35980;Q9D0I8
4361	Parvulin-associated pre-rRNP complex	P35980	Q9D0R4	Interactors	P35980;Q9D0R4
4362	Parvulin-associated pre-rRNP complex	P35980	Q9D6Z1	Interactors	P35980;Q9D6Z1
4363	Parvulin-associated pre-rRNP complex	P35980	Q9D8E6	Interactors	P35980;Q9D8E6
4364	Parvulin-associated pre-rRNP complex	P35980	Q9D8N0	Interactors	P35980;Q9D8N0
4365	Parvulin-associated pre-rRNP complex	P35980	Q9D903	Interactors	P35980;Q9D903
4366	Parvulin-associated pre-rRNP complex	P35980	Q9DBE9	Interactors	P35980;Q9DBE9
4367	Parvulin-associated pre-rRNP complex	P35980	Q9EQ61	Interactors	P35980;Q9EQ61
4368	Parvulin-associated pre-rRNP complex	P35980	Q9ESV0	Interactors	P35980;Q9ESV0
4369	Parvulin-associated pre-rRNP complex	P35980	Q9JIK5	Interactors	P35980;Q9JIK5
4370	Parvulin-associated pre-rRNP complex	P35980	Q9JJ80	Interactors	P35980;Q9JJ80
4371	Parvulin-associated pre-rRNP complex	P35980	Q9JJA4	Interactors	P35980;Q9JJA4
4372	Parvulin-associated pre-rRNP complex	P35980	Q9NW13	Interactors	P35980;Q9NW13
4373	Parvulin-associated pre-rRNP complex	P35980	Q9ULW0	Interactors	P35980;Q9ULW0
4374	Parvulin-associated pre-rRNP complex	P35980	Q9Y237	Interactors	P35980;Q9Y237
4375	Parvulin-associated pre-rRNP complex	P46781	P47911	Interactors	P46781;P47911
4376	Parvulin-associated pre-rRNP complex	P46781	P47962	Interactors	P46781;P47962
4377	Parvulin-associated pre-rRNP complex	P46781	P47963	Interactors	P46781;P47963
4378	Parvulin-associated pre-rRNP complex	P46781	P53569	Interactors	P46781;P53569
4379	Parvulin-associated pre-rRNP complex	P46781	P56183	Interactors	P46781;P56183
4380	Parvulin-associated pre-rRNP complex	P46781	P61255	Interactors	P46781;P61255
4381	Parvulin-associated pre-rRNP complex	P46781	P62242	Interactors	P46781;P62242
4382	Parvulin-associated pre-rRNP complex	P46781	P62702	Interactors	P46781;P62702
4383	Parvulin-associated pre-rRNP complex	P46781	P62717	Interactors	P46781;P62717
4384	Parvulin-associated pre-rRNP complex	P46781	P62754	Interactors	P46781;P62754
4385	Parvulin-associated pre-rRNP complex	P46781	P62906	Interactors	P46781;P62906
4386	Parvulin-associated pre-rRNP complex	P46781	P62908	Interactors	P46781;P62908
4387	Parvulin-associated pre-rRNP complex	P46781	P62918	Interactors	P46781;P62918
4388	Parvulin-associated pre-rRNP complex	P46781	P68363	Interactors	P46781;P68363
4389	Parvulin-associated pre-rRNP complex	P46781	P84099	Interactors	P46781;P84099
4390	Parvulin-associated pre-rRNP complex	P46781	P97351	Interactors	P46781;P97351
4391	Parvulin-associated pre-rRNP complex	P46781	P97452	Interactors	P46781;P97452
4392	Parvulin-associated pre-rRNP complex	P46781	P99024	Interactors	P46781;P99024
4393	Parvulin-associated pre-rRNP complex	P46781	Q61656	Interactors	P46781;Q61656
4394	Parvulin-associated pre-rRNP complex	P46781	Q6DFW4	Interactors	P46781;Q6DFW4
4395	Parvulin-associated pre-rRNP complex	P46781	Q7TPV4	Interactors	P46781;Q7TPV4
4396	Parvulin-associated pre-rRNP complex	P46781	Q8K363	Interactors	P46781;Q8K363
4397	Parvulin-associated pre-rRNP complex	P46781	Q91VE6	Interactors	P46781;Q91VE6
4398	Parvulin-associated pre-rRNP complex	P46781	Q921N6	Interactors	P46781;Q921N6
4399	Parvulin-associated pre-rRNP complex	P46781	Q922K7	Interactors	P46781;Q922K7
4400	Parvulin-associated pre-rRNP complex	P46781	Q99LH1	Interactors	P46781;Q99LH1
4401	Parvulin-associated pre-rRNP complex	P46781	Q99ME9	Interactors	P46781;Q99ME9
4402	Parvulin-associated pre-rRNP complex	P46781	Q9BWT6	Interactors	P46781;Q9BWT6
4403	Parvulin-associated pre-rRNP complex	P46781	Q9CR57	Interactors	P46781;Q9CR57
4404	Parvulin-associated pre-rRNP complex	P46781	Q9CYH6	Interactors	P46781;Q9CYH6
4405	Parvulin-associated pre-rRNP complex	P46781	Q9CZM2	Interactors	P46781;Q9CZM2
