Uniprot ID	F1.mitosis.intensity.mean	F2.mitosis.intensity.mean	F3.mitosis.intensity.mean	F4.mitosis.intensity.mean	F5.mitosis.intensity.mean	F6.mitosis.intensity.mean	F7.mitosis.intensity.mean	F8.mitosis.intensity.mean	F9.mitosis.intensity.mean	F10.mitosis.intensity.mean	F11.mitosis.intensity.mean	F12.mitosis.intensity.mean	F13.mitosis.intensity.mean	F14.mitosis.intensity.mean	F15.mitosis.intensity.mean	F16.mitosis.intensity.mean	F17.mitosis.intensity.mean	F18.mitosis.intensity.mean	F19.mitosis.intensity.mean	F20.mitosis.intensity.mean	F21.mitosis.intensity.mean	F22.mitosis.intensity.mean	F23.mitosis.intensity.mean	F24.mitosis.intensity.mean	F25.mitosis.intensity.mean	F26.mitosis.intensity.mean	F27.mitosis.intensity.mean	F28.mitosis.intensity.mean	F29.mitosis.intensity.mean	F30.mitosis.intensity.mean	F31.mitosis.intensity.mean	F32.mitosis.intensity.mean	F33.mitosis.intensity.mean	F34.mitosis.intensity.mean	F35.mitosis.intensity.mean	F36.mitosis.intensity.mean	F37.mitosis.intensity.mean	F38.mitosis.intensity.mean	F39.mitosis.intensity.mean	F40.mitosis.intensity.mean	F41.mitosis.intensity.mean	F42.mitosis.intensity.mean	F43.mitosis.intensity.mean	F44.mitosis.intensity.mean	F45.mitosis.intensity.mean	F46.mitosis.intensity.mean	F47.mitosis.intensity.mean	F48.mitosis.intensity.mean	F49.mitosis.intensity.mean	F50.mitosis.intensity.mean	F51.mitosis.intensity.mean	F52.mitosis.intensity.mean	F53.mitosis.intensity.mean	F54.mitosis.intensity.mean	F55.mitosis.intensity.mean	F56.mitosis.intensity.mean	F57.mitosis.intensity.mean	F58.mitosis.intensity.mean	F59.mitosis.intensity.mean	F60.mitosis.intensity.mean	F61.mitosis.intensity.mean	F62.mitosis.intensity.mean	F63.mitosis.intensity.mean	F64.mitosis.intensity.mean	F65.mitosis.intensity.mean
P32119	54281.15298	83915.17188	100303.0263	108615.89	99311.98332	124905.0347	140701.5093	129466.5963	100670.9278	107338.2962	116886.2611	127828.5622	126658.4042	102127.5276	96428.10821	93839.13377	93833.90462	106193.6306	127854.0387	159354.7509	158242.0737	178102.3609	176171.1175	242634.4529	299441.4229	306240.155	382468.6084	374680.0629	493168.8978	759357.7674	941978.209	3849122.289	17303736.95	36206411.59	36899616.68	20591578.1	9099833.693	3477999.629	2459906.195	2112487.958	1947566.531	1762801.721	1792275.877	1726595.456	1818954.137	2115899	3498955.361	5316444.564	4599566.91	2439779.995	1046783.129	672809.9095	404158.1517	285143.2063	244047.0208	191851.6023	164439.7098	224716.507	136716.7882	139030.2649	107439.4937	94499.86064	76248.1019	93248.58321	75683.16246
P32121	0	0	0	0	0	0	0	0	0	0	0	18706.20515	20183.57968	46812.40364	72713.19648	93877.48436	78097.11845	75156.84473	67670.27699	64844.09702	60249.18187	47967.62304	12759.15739	0	0	0	0	0	12040.04635	30620.13506	22996.72729	16006.75582	13478.9851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32320	0	0	13059.689	8068.027494	14957.89592	17568.35493	20755.75421	18578.45261	10881.46925	7517.609942	26334.75431	27449.73159	21242.75014	10245.31397	10690.7965	7608.960511	7426.009193	6126.000362	13262.6818	7199.592938	7072.819545	7086.572851	9532.66732	6734.266614	7473.35627	7979.935092	10183.36616	12143.96486	9402.840675	8459.451812	16305.59309	31535.47164	16603.9627	52887.54165	55591.26691	71382.42188	31470.3945	46551.12788	47657.44227	40617.37481	54290.18797	45094.83952	49794.82827	51753.77983	208421.1575	1184997.319	3311592.101	3343583.831	1531338.787	552640.0653	196695.6798	132191.1604	162176.3171	135660.1484	152629.6537	90201.90393	64029.18917	59140.79318	36674.17333	70319.09926	12521.85909	13534.38456	13978.01763	7028.501811	14421.6507
P32321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4376.603897	16864.54215	29620.32768	51044.05959	200167.6338	625040.2374	683935.0471	350263.9352	156509.2206	48155.01104	33895.65679	58991.62831	139469.9717	227441.7445	142255.1446	61555.3112	26633.10831	16174.41068	13643.75179	8265.993224	10640.47292	11004.35732	3526.611801	0	0	3071.032544	1891.637423	1612.725003	1398.786052
P32322	12213.3623	18896.61212	33106.19742	50661.95198	49423.7776	47380.54471	31804.14645	31084.99513	37494.71613	49431.33491	50717.9444	35056.72075	35396.22803	33018.24363	38710.2299	48443.50344	46340.94024	36164.07971	37150.53147	48114.54305	50004.0747	63255.49662	83465.71799	106950.393	241209.906	314759.8812	384069.444	627094.5453	1266634.296	2137094.774	1857366.36	968512.4169	351067.1151	160079.1521	103818.6434	53294.05138	32323.2189	22867.15748	15342.12723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2352.36546	2416.685571	5311.827795	2825.869456	1250.813705	1792.032843	1637.932979	1961.450804	1292.831213	2127.997987
P32455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5314.888401	8016.066699	6126.268869	0	0	0	0	0	0	0	0	0	0	0	0	0	6425.646346	206242.2082	1357867.012	3432918.784	2861507.025	1122770.647	325063.5513	186696.967	72596.18703	70095.01832	34889.41305	33850.03672	25661.21316	45414.23219	44605.07432	51768.10292	34399.12412	31134.626	40881.08284	18015.7821	12203.21327	14350.83753	11771.21767	8679.344072	7879.658654	5517.953897
P32456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2291.666438	20820.23775	73238.42715	105631.5806	80003.60946	40053.52004	7410.80889	0	0	0	0	0	0	0	10742.05444	10068.90421	6297.954146	9341.015772	32213.81285	434550.8783	2427211.983	4625132.791	3091527.236	1179791.716	364888.0575	211092.7375	151095.7731	61823.53126	56459.6799	63807.8644	58311.05776	53647.83695	41350.77437	62892.10717	38239.76003	31506.88327	52294.13976	20580.49996	16500.78929	14315.51137	3431.369164	3622.165841	2521.430336	3465.693635
P32754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171768.9921	427209.42	570095.2766	275152.0666	97488.41738	25652.16938	10139.39127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48013.59769	303227.7926	728408.212	746319.7145	391108.0587	115366.2965	12602.90089	10291.23519	15978.40171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P32969	1802864.323	4307624.837	6378729.186	4914997.201	2154269.562	1102776.789	720587.6596	460970.1113	332241.7398	292472.117	266217.2199	219873.6481	176639.1955	146803.9553	131009.9047	105465.4373	87559.43906	79157.91104	87445.57275	21405.86402	26879.08803	47849.32041	29307.32245	23433.44282	22180.82116	22568.38571	19697.37267	32027.41235	28748.83434	29692.44921	26828.42001	31629.65143	29696.53503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5357.427265	10395.13612	25804.45557	26968.12678	10698.09587	6924.337425	16769.56416	18650.09793	19110.43312	16166.03781	19456.05907
P32970	56669.74606	103822.2109	177841.9135	195289.0666	185825.9466	197499.1616	183011.3013	149397.8857	136605.9634	143504.585	134963.1987	118964.4192	110320.4679	96114.1282	85434.06235	71331.09877	50589.54882	46068.06191	30045.51947	20514.356	15760.74317	14737.03019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P33121	20171.53891	37679.36358	67743.63641	134581.6834	183087.3616	199855.3475	208720.2061	195763.0124	153714.2073	171928.8775	188265.6331	181412.6138	152006.3447	144944.7004	145125.3021	138417.0255	117124.2591	103834.8448	96602.45386	86190.35931	79292.57015	71385.47617	51301.33063	26244.39498	24238.88784	21695.74715	21709.81186	22990.73578	22201.86164	16499.04207	13891.71094	16204.72875	17404.63869	14326.59518	17401.75456	15750.58927	15316.52995	4176.706619	4427.366866	4397.837275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326.796483	831.166495	1237.963311	696.0721483	3257.775875	3547.39459	4006.155216
P33176	63096.77768	145683.7396	200965.1506	258930.706	333617.1065	428846.6646	390066.1466	289191.999	365048.1079	377259.4785	492999.6317	439371.3242	351715.9865	272455.7352	245417.1114	226715.586	198950.5527	233152.5247	468046.0241	1014278.226	1701642.906	1903836.164	1637534.118	1059084.647	664762.9924	329097.451	142472.9782	84451.3099	71536.39526	55415.37078	38848.31981	35934.40966	22274.44484	21994.54494	20564.44085	15968.01478	9147.378061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P33240	137032.1182	297841.6623	353221.7208	382043.6848	352276.1768	356602.8215	363494.8384	301211.357	266499.4276	253903.5417	251793.2718	253491.3941	230300.7081	229327.6915	239602.7821	284882.9264	338907.9624	514221.5541	918469.8133	1198303.445	890004.6396	482194.5458	278311.2956	178512.2187	165478.6245	179808.1136	188233.0355	205060.1341	195572.5941	255098.2416	239864.042	318164.5504	302542.9001	261287.1638	227686.8437	196498.6155	161399.9308	131323.7938	125385.6044	110132.441	66996.83768	53399.8377	0	0	3904.368493	13730.3144	11385.56527	9323.410002	8897.166365	9083.605402	8900.542248	8770.202371	8235.096303	11935.70795	23124.2117	19124.99522	23481.01422	21936.0584	21775.51241	19621.09354	21435.6949	17712.13091	18949.15705	17480.30745	14341.87673
P33316	0	0	0	8650.509066	9322.909855	25181.79464	25261.59839	30051.07101	22946.17094	32824.15933	31533.66542	33148.72537	32519.63552	18553.33319	19290.53163	20379.05881	16531.73958	16914.96313	38383.38202	33295.67359	41319.42607	39431.51954	31906.48366	20702.66335	21276.29903	39219.10802	34108.19607	48879.63529	55202.44907	64167.65485	71743.9644	84777.1204	81577.91728	92391.30125	251240.6843	160771.1082	171169.9773	223391.2054	224790.3502	249634.0706	247445.5841	388809.2356	1494230.324	8068898.74	20610200.87	24710660.81	16286559.76	8589857.047	6361723.886	4845825.632	2830598.812	1571878.126	937817.6485	596549.1233	503055.6198	393136.2584	326164.1543	929884.8549	247465.0969	246081.1817	161100.714	168175.7995	122296.0363	99484.10754	76751.45213
P33527	141184.9652	278683.73	413332.0494	482687.3296	472284.7019	509049.5378	364282.4805	330766.153	316152.97	286239.5088	227845.3404	215243.3866	171106.3867	181188.6418	163361.2169	135369.8076	96219.68322	90628.30775	73602.78746	61108.77409	61176.31266	41595.346	37323.85513	33401.34473	19056.2348	30431.89371	26093.18735	18663.32983	21223.78817	29627.43375	49729.28898	87625.35342	148974.4479	57597.14432	41964.63559	28616.22522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P33552	21192.79684	16547.68387	7142.778024	9801.695384	5920.018066	0	0	0	0	0	0	0	0	0	0	0	0	0	9139.432908	11281.7413	17437.99111	15570.27524	18432.70619	17079.88838	16343.01859	21970.24074	16333.3621	17018.08452	0	11218.46911	28343.16068	42348.65701	79342.50979	114235.5389	204859.5962	218289.3802	231335.9414	173963.7335	132088.6766	105799.7864	71192.92759	5652.095689	6695.551326	5124.299193	15706.49783	23938.04022	48537.29592	46533.98845	172330.5769	196646.2992	184536.7295	131429.8704	144361.9598	176110.1739	263817.4814	343798.784	448186.676	263250.0078	191204.3796	71387.7414	29721.71085	18223.2392	9218.152382	14175.72479	10909.11805
P33897	164490.653	312175.1629	396820.6407	450901.6621	421019.5728	389649.554	337924.3619	268847.1799	170646.0591	166526.5359	148950.3336	116638.8825	105502.1555	80427.38949	69786.08498	53274.09259	32347.40302	20374.56771	18057.22959	16397.611	16167.7556	11056.44231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P33981	23464.61088	40453.07	71593.41301	105367.0991	113060.8329	117872.3401	125818.9056	115449.2109	96644.92956	101638.6263	94832.2001	94369.92147	87753.58735	87166.49202	80069.13853	79996.61494	65109.04555	56395.51836	55276.0049	34279.52362	28193.5207	23925.24219	11312.21844	7143.920645	8354.704503	5399.477765	0	0	0	0	0	0	0	0	11434.55202	26005.25016	33159.71609	31433.16286	38263.74567	18696.29689	0	0	0	0	16851.16876	20966.78905	31642.55561	30180.90757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P33991	2770.993576	13456.46169	34807.8242	37448.0243	24417.65	21423.19508	20346.34987	14877.75381	14307.28085	21678.57524	44682.24664	59678.85937	33065.70632	33597.53087	24572.04027	23465.88662	23088.76387	23215.3481	30093.18593	48224.63521	86291.24185	314743.7187	1361945.497	2618231.719	3435213.779	2450951.138	1319308.282	720365.6371	384564.7481	292794.9191	239275.9566	232957.4467	178667.3251	123488.4777	71984.74362	57733.72379	40065.88414	10098.65301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P33992	1724.043499	3668.116554	10169.0899	8719.753581	9134.962443	7528.12857	8848.072605	7984.366735	7613.099742	12960.36341	20493.41378	23469.41873	10762.25255	12659.06395	10804.1462	11894.50258	8647.029691	7718.184877	25225.59876	28438.70193	37647.05527	82966.73278	304731.689	710404.6127	1115191.622	1011286.499	704093.6638	548475.2001	466210.6478	494890.1274	501094.664	607273.7171	740466.1646	941361.24	1252816.789	1555718.037	1859901.627	1781538.124	1602692.914	1172230.71	709630.5635	359915.9667	182124.1842	101205.3729	105350.113	69734.31519	63259.44853	9984.164871	10230.95409	10623.61754	13740.39108	20628.90613	28529.38412	27426.77717	25268.62314	20705.2614	23615.57079	29819.51812	17444.72781	12121.22329	14284.48607	13693.46427	13474.59824	15471.33801	16382.91234
P33993	1192.446447	10407.70134	18226.79366	11979.78322	9502.46103	7446.577451	0	0	0	0	69148.51315	77233.48128	33508.30099	10917.32437	0	0	0	0	6864.326638	54181.57483	64660.01006	494666.8382	1945444.208	4037068.353	4742163.337	3371495.427	1655107.565	907719.6624	511785.8255	323579.7908	257763.9133	197641.2038	166026.3746	145527.5232	141791.6443	144388.8722	180949.4939	337557.1955	499158.0081	394978.0952	213945.0049	135641.1555	128822.7904	46252.71566	33881.73536	32706.2018	0	0	0	0	0	0	0	5358.394503	6265.008041	8303.552705	11835.67618	15314.64792	6296.784724	6722.810464	5228.170446	2963.861771	4024.94804	4918.205084	3068.630562
P34741	198139.083	390705.9961	434777.808	400712.1194	319147.0099	260607.075	225117.3323	170212.9481	126125.8115	93995.47716	74404.46098	54190.88492	41708.39633	26452.73984	23699.94298	9521.953915	10888.09268	6473.090969	4887.311233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P34896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14544.41204	18374.37629	10944.80373	12925.95031	0	9991.423578	23857.65839	10590.3647	0	0	0	0	0	0	0	2622.845184	177618.4774	601679.2697	2143661.693	3578179.628	3891687.354	2475705.242	1030272.292	334382.3847	202069.9596	171918.6981	231214.0773	218191.2855	113578.1175	87790.40289	76497.23605	34021.23324	31121.55138	23846.52216	16967.17778	13674.50711	30404.90719	21374.7903	17394.20584	22704.84965	7344.560078	6519.43073	6534.939875	3417.995654	3741.641358	2358.970566	2730.036452
P34897	0	7763.0629	7897.084407	5060.673051	6908.770609	4565.074004	0	8975.352112	8451.507571	8747.232185	0	0	0	0	0	0	11764.84506	25935.49071	104721.678	123998.7824	107721.8683	68620.66187	24491.32495	151628.0255	222257.7429	85630.2877	12108.3849	5966.449302	6893.356815	9607.938526	29377.57141	37272.64457	38594.0917	80739.25989	711855.1072	4854559.902	14614435.87	16767606.68	10957494.36	4544141.01	1872918.234	1020458.471	867333.461	724396.8277	998746.0627	927277.2974	615955.2498	258057.3786	197233.6072	88897.76204	91061.17481	64483.47736	48795.12878	75988.33259	107827.9174	114049.0375	112120.6643	101695.0784	68488.92459	63779.9363	56747.33321	56932.17825	70762.36294	57014.43741	51406.49142
P34932	10849.57185	24499.64366	23767.61648	51601.03217	125990.3111	331042.5712	493364.2971	504756.3339	370298.3508	424961.5064	610142.3525	834034.1464	851961.2842	825484.7917	841831.2267	946202.0656	984764.9613	1075571.48	1246708.096	1457141.685	1585441.366	1820885.941	1968342.372	2140774.922	2520026.74	2861977.7	2894143.249	3433031.313	3883381.004	4737672.427	3938013.826	3448916.143	2364892.45	1801876.324	1408369.099	1032674.535	668137.0041	427921.5417	371000.627	337599.3992	295660.3208	299267.8914	282524.8149	166034.0308	122891.7753	124617.9896	123808.8959	82795.29105	60121.94412	51176.66538	44937.58294	50854.59195	42982.36373	34496.3385	52540.11314	39722.88546	49870.44432	60566.26231	33813.99995	33739.54752	19728.5479	12506.84272	14392.17863	15272.28833	13865.01484
P34949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188262.0485	732707.7569	1274246.724	991325.0335	383798.5338	129351.6693	69707.55328	51590.46412	56712.41759	41728.58026	27772.29349	14942.41913	14380.51192	13845.31064	971.3146123	1182.760297	622.8993498	663.0270213	701.3163052
P35052	75858.61157	129928.1812	141048.6246	153831.0661	196033.8095	168897.7062	176677.1693	108725.8995	100148.8649	94153.63709	95060.67094	84483.74038	63173.57629	57639.74863	59578.27873	53253.96963	40430.82579	39123.01618	36418.01908	34957.44653	23988.2033	13747.04835	0	0	0	5302.717457	5850.393735	5022.901364	5410.560012	0	0	0	0	0	0	0	0	0	0	11301.08901	11680.23836	10483.75735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35080	0	0	0	0	0	0	0	0	0	0	0	0	0	5433.085735	5623.901538	6534.022537	7757.822731	11213.03532	22704.69676	31964.91792	27685.66869	21552.37934	24180.60136	18613.12522	18241.33262	13740.24345	20431.79269	13406.94909	14094.00864	13982.69649	17524.93346	20638.56561	19101.48093	50884.96712	60910.41919	42076.66297	25572.32481	26292.94487	29040.50396	26193.65236	30434.51776	27760.61461	31952.70522	38955.58998	39459.47704	272357.8126	1172166.241	1894521.407	1215761.587	588593.0285	393821.1288	372932.1751	529344.2954	645338.1629	651199.7209	651789.6788	710412.9555	503896.8742	644726.8836	650426.7135	755929.6547	1220472.589	963939.7188	983275.464	487170.5574
P35221	378767.4214	828773.2558	919000.2632	1088679.719	850696.547	774480.2522	816618.5788	754903.6037	609427.4192	489987.9305	606479.0469	449066.6722	374480.0226	310347.4114	270540.5804	298002.4789	242019.3373	201477.1937	235668.2855	246458.7432	226728.9096	179235.4814	101140.4527	22088.72194	37863.74826	102092.5724	162478.6323	199315.0645	221715.2587	203621.0425	211001.8707	237821.5429	344113.9189	230046.8362	183757.6943	287302.9181	67475.1317	342046.037	534746.4452	999723.0151	1108085.515	536667.7761	194135.4111	65856.55951	26960.9146	15981.17596	14989.3293	0	0	0	0	5937.474141	5530.094008	28993.38877	35586.63557	20059.30152	7981.029106	7135.084641	1658.798597	2004.502712	3284.049186	4975.638285	3481.519746	4540.054907	2376.709772
P35222	142042.1494	329020.3319	451198.1746	489980.0871	436495.4354	380335.2734	389997.1918	387628.4786	267376.9566	303846.7218	267801.2964	219168.6109	186219.6716	150890.6092	135198.8294	139136.4642	132532.9117	116330.3428	119469.4557	88489.00189	78766.7417	41672.05552	13841.91711	0	0	21403.03297	27281.77621	66336.22448	53322.91833	61420.46824	46429.34859	27036.71963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35232	3039410.662	5959642.81	6051971.456	5520699.158	3540366.933	2757305.605	1738295.966	1366644.643	873138.6882	675627.3666	514333.3326	419489.3113	288684.4061	218948.4714	178555.3508	166588.3743	127581.7051	112693.4827	107009.8437	94450.56896	89315.21062	86922.31116	73248.02491	68758.91339	68473.00456	70629.22737	64956.81044	61714.32601	60162.59817	66335.93661	58046.35859	60164.69147	56801.60108	56490.05234	50298.00379	44663.24892	41540.06688	31987.92311	33824.134	31316.40534	9452.223015	0	0	0	0	0	6587.441543	5764.719389	5876.438064	6430.378707	17222.81282	29082.20718	35099.46799	25301.12112	26176.52626	29543.7265	30560.53319	40863.40216	34592.06957	28170.60416	34482.64439	34062.01819	39832.37875	47721.159	48986.7144
P35237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13049.65742	9340.069806	26930.6298	14993.99358	17112.11782	24344.36962	21252.94797	21109.8512	47467.12152	23161.85977	43622.77484	0	0	32049.54484	48994.23716	87650.1026	228598.9908	1305564.933	5922380.813	10560881.86	7534740.739	2341025.951	729334.4105	414893.4391	269217.9871	172287.4289	134105.3059	134659.2648	106475.322	95011.3431	103467.2343	73107.06347	78308.91165	40557.56067	35393.55864	23245.21005
P35241	28201.52831	45785.36054	65956.73362	33718.73632	30739.17303	32183.21732	30199.6221	30551.62634	25527.7673	22552.95994	23517.83138	51753.15312	50026.51838	41282.07844	53724.07795	63451.69898	64019.86452	83484.57558	126881.4936	126123.2441	90178.45824	90674.78253	146798.4245	180421.4649	198136.1536	149848.8402	91063.38905	79621.66798	154166.805	693030.8827	811474.9275	1144994.756	737728.3847	352637.5615	183203.8981	124655.2744	153826.3874	461827.3136	2186284.341	5291037.795	5683419.233	3091328.552	1138924.283	499193.8914	345199.1879	229518.701	193221.0992	57615.09038	46285.04037	84138.65026	152438.7666	133336.0231	125080.6618	105257.3682	129864.5054	102795.292	104092.0764	102765.4713	100723.924	89005.26652	96921.32244	73519.18915	59006.47724	48896.25954	44271.21573
P35244	10213.5064	11314.90773	9601.550137	11743.16408	7658.214991	9238.420694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16843.1887	18480.6658	34799.6187	44034.71618	71004.22323	226326.5536	756653.4249	2116772.018	2115434.818	1161256.974	479928.3083	252889.5292	175307.2073	142719.3904	85499.2566	104931.8435	224531.1272	243446.5819	134180.1837	66214.40965	49113.27535	40787.84545	32579.11947	25949.5198	19868.50259	9794.634801	7787.600966	16439.6663	27259.27133	6293.754795	3592.390012	2923.704772	4606.914526	3787.46888	4120.814517	3684.993626
P35249	144460.3435	267313.844	344718.5245	279356.6488	230164.3621	238472.3773	242212.6329	215039.9043	155375.6524	147998.1778	175635.8066	169268.3242	145846.1747	142784.0717	121711.3959	131225.2368	112037.4448	110435.0173	115911.8989	124619.0819	132291.3644	132955.991	140334.506	158644.0822	221242.3945	262315.3826	221324.1723	147362.5679	129041.1928	136047.8494	115740.8677	102918.4123	100020.141	97560.38555	90208.13718	87662.38779	116951.4443	212023.9987	539785.5267	788351.0275	391696.1055	161531.2562	115091.4132	56384.07646	51926.34804	40530.72598	19095.78661	13849.86077	11293.2958	0	0	0	0	0	0	0	0	14626.44757	9403.265891	7029.066812	8738.027788	11036.72515	10619.09573	12361.36807	12424.4745
P35250	113634.6201	210552.5085	242342.4956	206065.6018	159226.951	150563.7726	157894.9661	176024.1965	143266.8115	143591.862	149251.4251	148074.1927	138588.2129	132898.4305	119047.2631	130999.7728	123250.2071	113656.6223	115407.8588	120381.8425	115619.6703	113883.9703	116264.201	122385.4698	164740.105	190675.3397	172117.9422	131302.6561	91696.65698	90557.52255	79374.47602	86624.18748	82328.55692	80706.36902	67211.6483	61481.05939	75199.45954	154256.7436	367486.2365	571229.7926	484030.5131	263639.4095	132339.8325	87773.83843	46910.02469	21409.40805	0	0	0	0	0	0	0	0	4345.443389	2780.856625	4737.523628	7008.340989	4027.345171	2489.82868	4717.375015	6827.014746	9050.41145	11124.10001	10967.6874
P35251	92210.03501	159154.508	201116.4226	138304.7921	72869.49847	37234.78747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35268	549201.9421	1832201.173	2992518.948	2318064.557	1317347.446	1060661.952	852729.8598	1114518.859	986640.1789	993785.206	947391.8512	795081.2005	563946.1771	410277.3967	323241.8054	290946.1129	223830.19	198681.656	203137.7028	204386.3448	199445.1047	182549.9982	167146.9025	139569.2303	101150.79	97279.21777	171553.4803	126111.9302	183969.2613	202971.294	133060.6355	168765.3327	158673.5198	215794.0098	227823.9865	201433.6696	172440.7921	169447.4482	143258.83	108231.589	88297.08798	81736.75939	76291.33487	94730.24398	148268.1211	197034.1448	100516.1693	63094.34489	53299.23308	37416.50998	35442.37853	30646.52812	31414.35488	85694.5346	39200.76171	44416.8618	73823.95714	100774.9317	85413.97598	69141.5436	79086.00937	82599.98423	56374.40387	52402.52457	30740.57787
P35269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14753.26354	46690.44997	37628.85384	36082.50522	127660.475	346660.2078	629524.8631	500155.9503	294901.6205	149481.4043	62409.66715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P35270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186364.8062	1380928.675	3088305.16	2552866.468	1109419.211	395966.2803	191177.4382	106868.0573	60092.62152	49849.78477	32568.84718	19990.50618	0	0	0	0	0	0	0	0
