Uniprot ID	P631_1st_1	P631_1st_2	P631_1st_3	P631_1st_4	P631_1st_5	P631_1st_6	P631_1st_7	P631_1st_8	P631_1st_9	P631_1st_10	P631_1st_11	P631_1st_12	P631_1st_13	P631_1st_14	P631_1st_15	P631_1st_16	P631_1st_17	P631_1st_18	P631_1st_19	P631_1st_20	P631_1st_21	P631_1st_22	P631_1st_23	P631_1st_24	P631_1st_25	P631_1st_26	P631_1st_27	P631_1st_28	P631_1st_29	P631_1st_30	P631_1st_31	P631_1st_32	P631_1st_33	P631_1st_34	P631_1st_35	P631_1st_36	P631_1st_37	P631_1st_38	P631_1st_39	P631_1st_40	P631_1st_41	P631_1st_42	P631_1st_43	P631_1st_44	P631_1st_45	P631_1st_46	P631_1st_47	P631_1st_48	P631_1st_49	P631_1st_50	P631_1st_51	P631_1st_52	P631_1st_53	P631_1st_54	P631_1st_55	P631_1st_56	P631_1st_57	P631_1st_58	P631_1st_59	P631_1st_60	P631_1st_61	P631_1st_62	P631_1st_63	P631_1st_64	P631_1st_65	P631_1st_66	P631_1st_67	P631_1st_68
P55735	0	80689.12151	161378.243	242067.3645	322756.4861	403445.6076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P55327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772258.7605	1516069.433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P55263	710639.9777	568511.9821	426383.9866	284255.9911	142127.9955	0	574021.6908	368301.5372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2130019.646	0	2125735.566	0	356984.1457	448956.9258	0	0	0	0	0	829154.936	414577.468	0	0	0	0	0	141745.6892	0	0	0	0	0	0	0	0	0	95638.42294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P55209	331032.2934	289207.9823	247383.6712	205559.3601	163735.049	121910.7379	764725.0772	2826480.557	4544722.566	5195149.299	11931915.09	16615847.75	25300863.4	27729745.39	30158627.37	43666971.32	57005976.05	54066715.13	53540537.95	27884691.89	24337305.31	24623562.78	18914397.02	12366248.8	6481610.056	4547989.036	2869388.819	1894867.528	2044051.324	1509980.643	563958.0392	1005510.591	958143.9629	856534.8148	0	0	87112.42986	174224.8597	0	1244800.613	639182.4293	544797.7462	0	1739662.407	1432861.588	1035375.461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P55196	107709.1827	474592.8132	841476.4437	1208360.074	1575243.705	1942127.335	3302215.791	3106857.263	41037496.58	8412020.827	13585924.01	5947730.528	10990204.67	11590762.92	12191321.17	24489255.2	37317200.72	51380900.81	24842095.82	15943297.85	11291062.88	13103194.82	12217160.58	6003530.384	8495481.669	1283722.769	3389499.697	7662531.781	6666646.313	1416270.618	2128074.381	245924.1606	7080369.214	1692436.333	292717.3294	4213184.279	2590381.106	967577.9335	0	0	770965.6656	3115796.484	4980158.217	1562171.077	0	0	833708.8789	416854.4394	0	0	2479593.795	0	2442318.93	0	1668654.631	551229.4877	0	913880.7624	661727.2577	0	748555.7689	449991.4017	0	0	0	44973.84049	1115798.655	2186623.469
P55145	1070401.466	1660322.602	2250243.738	2840164.874	3430086.01	4020007.146	4652892.765	6338413.851	6315363.029	0	5385515.356	6610525.995	4130088.877	4071309.28	4012529.684	5704797.352	6582977.451	4991739.849	3830147.082	2918964.953	3422147.532	3631010.468	2860550.796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P55084	0	129388.1997	258776.3995	388164.5992	517552.7989	646940.9987	879490.0603	0	0	583551.238	2579403.855	14903863.2	58195370.36	47635156.28	37074942.2	42905658.89	24714933.99	18436384.81	10582013.97	14569761.21	17764475.84	15401153.76	15715904.3	8365536.876	8482337.078	8987358.101	2847052.01	16286906.9	18322277.62	120654822.3	809529128.7	2101846088	1994267002	1165678160	624835575.1	449862671.3	578008788.7	706154906.1	1559529622	1608712543	1414972238	1030417623	441236913.1	327243126.2	171740987.5	173345684.5	180256388.4	157558707.8	134861027.1	111584363.2	72532543.15	46872609.79	133238991.4	41505748.73	22995837.42	26232066.01	31012356.74	28451303.58	49680256.13	61886818.96	76441282.29	47764164.98	15034184.68	7122760.238	2110027.274	417804.5831	48603577.54	96789350.49
P55072	224790.4923	179832.3938	134874.2954	89916.19692	44958.09846	0	220975.8624	2550972.634	3365212.001	0	4649536.341	3723382.421	3223573.133	2347810.559	1472047.985	6844581.793	5698163.213	43297691.53	10271896.08	3948645.174	0	3918977.079	7816983.533	23465686.26	7765838.819	11241869.05	15363738.34	10920737.37	13063721.7	1696512.393	500461.4577	8066820.711	4514492.256	0	4842449.233	227314.8384	594573.4664	961832.0945	9681913.103	5776198.679	2138666.515	5235825.566	3870525.376	1326714807	1279891205	98740996.13	147537062.1	118823209.6	90109357.19	52087324.17	60341430	114387905.4	151152398	149582766.3	94853997.85	81703110.31	93930969.84	45894192.34	28533690.6	16086027.42	11476110.38	7053787.681	5460610.437	2088792.407	1099343.179	1873582.061	8243274.754	14612967.45
P55060	17135756.23	13708604.99	10281453.74	6854302.493	3427151.247	0	0	0	4356099.376	2097512.364	0	122073.7803	330307.0358	165153.5179	0	0	0	0	381013.2222	833202.8852	204888.0752	0	0	0	4622932.319	17254968.34	44724756.68	63027705.34	66317102.62	43676939.39	24754379.01	11088294.36	7868566.775	2876630.15	2890612.441	1239437.08	2069789.534	2900141.989	3845759.797	267260.2264	3443343.044	14139149.37	3065646.891	905447.5348	3924037.016	575483.4503	545466.7822	272733.3911	0	249066.9434	230558.82	78220.99691	837160.88	140098.3988	0	493664.2763	252479.5895	0	0	0	246289.6005	2597872.623	264915.7891	2824169.852	2762562.314	0	537491.76	1074983.52
P55039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396305.4749	0	363618.2848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P55036	0	118503.714	237007.428	355511.142	474014.856	592518.57	0	0	0	0	0	4647326.835	2604293.121	3848896.958	5093500.796	0	0	0	1089275.03	0	3502994.073	4532916.047	0	0	662739.245	0	0	0	1839118.271	2265558.479	4776355.217	6186053.54	4984880.824	3719952.908	2184880.602	0	649976.9606	1299953.921	0	2590687.514	0	0	2590277.096	2320947.918	426350.2537	2300741.905	0	983061.3394	1966122.679	1622665.43	1447760.29	0	1571222.742	1460466.353	991500.1891	1673557.147	6467554.676	7112134.371	4152240.154	515905.5085	0	612589.6516	0	0	90825.86107	85552.28275	42776.14138	0
P55011	0	36493.38683	72986.77366	109480.1605	145973.5473	182466.9341	790609.4638	1156313.567	589482.6081	217633.4932	709189.4625	3006569.321	2656860.239	1936777.858	1216695.476	821846.1387	891729.4846	8319154.125	0	0	1526976.408	0	0	0	0	0	0	0	0	0	1322217.642	1372311.014	1307712.491	396226.7648	0	0	0	0	0	0	2192650.416	35019916.44	40268672.95	75825774.74	37456686.3	85366881.06	121947225.7	119869222.2	117791218.7	94025708.72	41330916.68	9546065.051	2122542.184	1397025.993	248639.6599	427092.3777	132322.9629	80840.91961	0	176664.8736	0	0	0	0	0	0	202816.3123	405632.6246
P55010	0	0	0	0	0	0	0	122045.6696	178160.3659	253570.287	514747.3452	532738.2307	845386.088	1265835.893	1686285.699	1548565.47	3968058.464	10565035.07	12238524.75	11920535.85	13793387.03	11470595.05	7844082.304	7218899.033	4621689.823	4182768.438	1528871.073	1180292.044	638873.2109	801701.9691	612589.6516	0	0	0	0	0	46281.55298	92563.10595	0	0	0	0	218583.6368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276845.9951	553691.9902
P54886	86698954.33	84804428.63	82909902.93	81015377.23	79120851.53	77226325.83	91213930.09	140076022.6	95728000.69	146396164.5	128582179.9	145944919.3	135972594	157292223.4	178611852.8	264025442.7	323185506.8	443212604.7	618927109.7	484766040.5	543339697.3	619010036.5	649400240.3	974525901.1	1489232739	2220400699	2341884581	2302190627	1658211332	899164712.8	887023479.4	841693290.1	978177230	875866116.9	1286267186	1986749004	2377402389	2768055774	3610212105	3012542424	1443184308	575271214	265100240.7	189385109.9	99755642.71	85442600.2	83029752.59	68558606.73	54087460.87	41001183.1	42160611.34	39462973.63	22759892.58	18150217.29	10983688.6	9112327.29	7853313.877	4430323.023	1448271.906	930477.3543	1234843.782	1818951.613	2881375.246	1677655.696	898099.3825	1048733.694	2680318.667	4311903.641
P54819	626764389.2	1754315669	2881866948	4009418228	5136969507	6264520787	3074271328	1325078249	849017829.3	603802846.9	515358079.6	430518011	193396059.8	144139320.3	94882580.87	90946568.67	75480771.4	55826223.73	24995310.7	21994352.29	14416540.71	14925008.11	8921399.017	6999022.301	12499072.13	7949497.649	2918234.073	2801979.22	4047499.468	2946957.646	2222380.354	2915647.883	2602494.032	349349.2637	314458.1901	0	497785.3135	995570.6269	817292.1958	615232.0629	1854056.328	770403.4505	445426.2145	757180.1496	539091.2622	702375.4146	0	123172.911	246345.822	0	0	255864.1249	0	95868.93116	0	0	416466.511	0	224588.0948	0	942160.1856	192412.5205	0	74965.77106	0	0	601061.4295	1202122.859
P54802	0	0	0	0	0	0	479147.8805	581724.0387	0	585209.7727	777824.6907	704624.2753	473418.9079	563131.5829	652844.258	489605.0827	0	3300259.282	2900299.409	0	0	0	1017890.569	945983.2487	1069895.473	785847.5012	0	327231.7188	295702.692	0	1774182.419	268497.0998	0	8208274.048	26463344.47	23715866.39	21149753.3	18583640.21	21277932.74	23469053.93	19240954.08	11761912.46	5191562.366	4519113.665	1961396.698	1653952.704	1221710.436	2204088.684	3186466.931	308397.5106	3339164.572	255273.7989	0	0	144759.1625	849956.8973	946826.5715	0	0	0	0	0	0	0	0	0	0	0
P54727	7330273.858	9208619.456	11086965.05	12965310.65	14843656.25	16722001.85	3229273.995	1049430.84	621191.5438	0	289405.882	0	0	198329.8352	396659.6704	1938461.692	13370263.9	4582166.096	5522752.08	3218344.532	22024554.48	46822628.86	139469336.2	21646071.23	1304732.75	0	879754.3015	0	0	0	682703.5058	377381.3122	635887.8484	0	380372.2969	268935.6276	134467.8138	0	0	0	0	7284059.771	296337.9951	0	0	0	0	0	0	0	0	2820071.304	0	0	0	0	0	0	0	0	0	265314.9619	0	0	42397.20835	0	488396.3201	976792.6402
P54725	0	45604.64591	91209.29182	136813.9377	182418.5836	228023.2295	413824.0997	0	0	0	0	869184.6562	661333.7071	330666.8535	0	491814.5883	4164889.996	0	0	0	0	0	0	0	0	1541369.116	1890898.289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266180.7733	0	0	0	0	0	0	0	949806.3119	0	3179326.799	3145869.374	1851205.898	1046957.094	0	0	0	0	0	0	0	0	0
P54709	0	0	0	0	0	0	0	0	0	312839.0104	0	336221.5394	0	0	0	1195381.899	2425092.657	1602594.348	0	12015943.77	3314483.326	0	0	1445921.846	0	0	738244.7426	1557223.584	2051410.72	7661576.015	47014625.34	220836320.6	456702957.7	380747013.3	82006110.56	93178731.56	140465997.5	187753263.5	351083922.4	267642521.5	20619803.66	18438026.48	17516645.77	15092216.53	6226010.172	2278095.878	4695660.473	2347830.237	0	2684375.05	2664809.962	2430079.505	976073.0048	255554.9065	580318.5007	349113.1333	0	0	0	0	0	331408.9776	301212.4007	178396.4963	0	0	1597649.666	3195299.332
P54687	0	0	0	0	0	0	0	0	0	177457.597	5649829.575	4888028.017	0	0	0	0	0	1624127.189	2049667.853	5874192.784	4698207.308	1355838.109	1720659.535	1201959.817	0	12233689.7	954697.5839	8258378.664	1900905.719	4838086.443	5033568.658	5744545.965	2089585.131	0	1606304.968	0	1528972.272	3057944.543	0	0	0	0	0	0	0	0	0	0	0	568680.6467	0	0	0	125081.6315	0	0	0	816954.8667	819990.8287	0	0	0	0	0	0	0	124988.866	249977.732
P54578	443688.9696	598761.4073	753833.8449	908906.2826	1063978.72	1219051.158	1731285.401	996020.3991	1556155.375	5814221.291	18161023.07	18116540.6	17394515.77	14393675.42	11392835.07	11118035.54	5088648.879	1881790.403	706367.1424	0	0	0	0	0	0	0	0	0	0	0	655542.8908	0	0	0	765680.843	2837781.082	3015047.525	3192313.969	2183306.4	0	0	0	0	0	0	0	0	503182.5791	1006365.158	0	0	0	156031.5767	0	0	0	0	1149842.47	0	0	0	0	629174.9992	0	0	0	516667.31	1033334.62
P54577	3465668.608	3285352.709	3105036.81	2924720.911	2744405.013	2564089.114	2712958.069	141740.0671	838307.799	1023821.939	2508834.607	1710640.86	1099018.219	10218432.23	19337846.24	44277986.77	51746509.34	30363273.7	7791683.85	3588518.245	1264140.815	9611220.167	13790486	4293597.915	3134023.5	1415759.002	0	2777399.172	216947.5906	0	0	0	0	0	1281344.599	796040.4623	398020.2312	0	0	0	244490.5119	361813.5741	339774.7393	1881677.96	0	0	766186.8367	383093.4183	0	0	0	0	0	0	0	0	0	319270.752	0	0	342119.1766	245856.6948	0	486855.8505	0	78260.35197	3140027.958	6201795.565
P54289	498628.6362	489526.3726	480424.1089	471321.8453	462219.5817	453117.318	0	0	0	0	974037.7858	0	0	0	0	257719.4349	0	0	0	0	0	0	1408124.12	0	0	0	5082537.6	6766422.64	4708563.311	8570408.085	17391732.8	21242569.4	16134338.57	4704256.743	406610.879	348146.1232	174073.0616	0	0	0	897070.5288	383621.9006	0	0	0	0	0	0	0	0	0	0	588903.5264	0	216059.2907	0	253497.199	339600.4526	0	0	0	542914.3253	0	270065.6801	0	0	251563.1788	503126.3576
P54219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1451414.689	5048973.354	45078300.06	77288450.6	104977772.7	91151608.54	70169457.21	48956235.44	32051712.68	18926186.67	10420320.89	12669743.79	6726983.246	7056643.734	7987053.622	4275590.163	2730055.033	1360673.16	991494.5669	622315.9741	0	0	339994.0032	0	195296.6844	0	0	0	0	0	0	0	0	341174.6551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P54136	1351812.649	1354117.731	1356422.813	1358727.895	1361032.977	1363338.06	126903.2087	322689.0202	1154452.635	250326.3054	934514.0592	160040.1709	958857.9762	1050246.052	1141634.129	2926577.346	0	695392.7022	0	913802.0523	0	0	606517.7278	1301584.345	156031.5767	0	1425637.123	1175147.775	1042363.796	0	134296.3382	1359807.348	2185425.951	366901.6214	2861725.826	1923090.729	2244573.798	2566056.867	918451.5718	248510.3504	1622176.303	2430647.343	564880.0721	2650214.856	1544281.391	1792274.503	7947456.808	6519860.365	5092263.922	20573257.86	27626820.66	50562444.83	49482024.69	42304448.47	41893896.46	26332050.36	28025824.76	15641585.08	16604654.05	6901208.105	21908665.07	9964645.491	630395.0061	244619.8214	40457.00379	0	833416.527	1666833.054
P54105	0	1545548.624	3091097.247	4636645.871	6182194.495	7727743.118	0	392786.0079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1949874.66	0	0	948007.2234	818079.2971	0	0	0	0	0	0	0	0	0	554805.1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53999	7762336.218	7201564.814	6640793.411	6080022.007	5519250.603	4958479.2	19089796.91	19272848.55	23184797.94	20689630.78	14705412.49	14244958.26	11099251.93	10147196.76	9195141.584	2956802.034	2022737.747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	610790.5631	1009232.456	596341.6332	1205411.818	382058.9424	191029.4712	0	0	0	0	598028.2787	214361.4009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63631.51319	46149.99463	0	0	0
P53992	0	0	0	0	0	0	0	0	0	0	0	0	100535.3171	50267.65855	0	0	0	0	249634.7808	1077710.264	0	322672.1538	9489719.846	4670377.657	1440282.828	2550416.041	5397108.233	5104925.008	2008423.748	3555965.987	12830987.1	59021348.78	75592472.31	52898611.91	53037096.75	48090840.11	35283848.35	22476856.59	1780349.919	2514788.465	1133538.23	4233086.696	4902122.751	3647562.083	2257316.405	1777544.466	2247606.949	1123803.474	0	1499034.314	126470.303	0	0	0	108232.0428	0	1145507.791	921920.4394	1596466.203	1494873.921	173893.1528	360644.1665	220365.8589	0	0	0	1027262.696	2054525.392
P53990	403895.3797	323116.3038	242337.2278	161558.1519	80779.07594	0	3204767.035	2885704.303	4063174.027	2884557.384	3345630.047	3915637.521	2548498.887	2512165.731	2475832.576	4904877.605	8675081.306	10206842.16	6759546.748	8029388.425	1475938.514	2410216.443	1101604.408	875970.5934	2189445.789	828592.7208	0	1302821.219	393831.7281	1291127.143	0	0	0	0	0	0	0	0	0	255903.4799	0	0	0	0	0	0	0	0	0	0	0	0	0	1359492.508	0	352829.3756	0	0	0	0	0	0	280770.257	0	0	0	745424.2304	1490848.461
P53805	0	0	0	0	0	0	31656649.7	65340647.31	63603402.43	0	42202119.69	27722267.93	0	8832681.463	17665362.93	0	0	0	0	0	0	0	0	0	0	0	9183784.838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268710.7416	0	0	0	0	656273.7705	0	0	751456.7992	8213120.343	470394.1903	2596377.131	5665217.404	11680779.19	17696340.98
P53801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53794	0	0	0	0	0	0	589313.9435	0	1820171.62	0	702656.5222	0	742124.0273	371062.0137	0	0	0	0	0	0	0	0	0	0	0	0	0	407167.472	4413164.216	8373576.553	17526046.01	22666941.54	19488289.4	6350220.37	919727.8002	0	243352.0262	486704.0524	0	5306501.636	4225047.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53701	1529028.493	3181467.714	4833906.935	6486346.156	8138785.377	9791224.599	95267866.92	160594728.7	206436022.2	166377426.6	150633186.7	130440020	125070561.5	157619036.3	190167511	223307762.2	337354290.6	344330818.6	193712980.4	148022332.5	99978218.08	103789755.8	126739379.2	51496548.47	98486942.33	122056975.7	65014489.43	80151475.15	60790583.7	45278482.4	44346520.8	32181365.12	21213334.21	24444716.51	27690008.02	23869907.72	21702627.27	19535346.81	22590255.39	20313193.99	2897477.089	10921085.94	6284553.638	20664837.09	14711596.85	17500465.22	14921303.11	11880731.02	8840158.925	6867345.885	12278442.03	10003466.45	5981469.061	6002681.439	4179018.463	5363937.538	1743597.914	4360091.103	5432578.388	10600791.96	8527398.624	19003603.7	16672018.67	14081207.47	3675908.972	0	23287880.09	46575760.18
P53680	42145.33595	33716.26876	25287.20157	16858.13438	8429.067191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414689.911	990268.9379	931140.7682	822464.5754	1749557.394	5784688.128	9243604.532	9671506.5	17688582.41	24093337.65	23104176.28	22115014.91	29960277.86	22686450.41	43909117.39	32532862.05	17103428.86	16110916.68	8660924.728	5345598.079	7073004.195	6918901.017	6764797.838	5447814.419	5142975.731	5059143.826	3517190.007	2246218.277	1389627.241	2227721.398	1920690.071	1602538.127	1183451.693	1286685.643	2153323.465	2198654.874	835418.013	456901.0261	274422.8477	52750.40075	4173077.535	8293404.67
P53675	0	0	0	0	0	0	0	0	0	0	0	0	372062.7567	791593.3403	1211123.924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1848563.486	1263634.821	0	0	0	0	0	0
P53634	3538846.535	3086469.092	2634091.649	2181714.206	1729336.763	1276959.321	1323848.066	0	0	0	0	79064.31967	0	2079662.033	4159324.065	4170051.131	843772.5304	5747019.712	7391555.312	7986884.958	6202751.33	6086833.806	4058293.999	10557411.44	382917951	367219497.8	200708736.3	59924997.22	18115472.39	10460716.05	8691419.279	2373357.617	3051074.274	2871592.702	1118920.636	1209471.011	604735.5057	0	0	1114535.357	619786.0058	958610.6015	0	0	0	0	0	0	0	0	371787.2712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53621	654755.7895	565465.9003	476176.0111	386886.1219	297596.2327	208306.3435	0	0	1755629.318	1152147.552	500545.79	0	545314.9841	2059054.036	3572793.087	0	0	1286663.154	2522136.618	8201881.662	5657908.607	0	0	2094420.181	0	2143102.393	844767.6513	145360.7328	1072841.48	542065.3804	2288283.217	2749294.036	13257798.37	38898003.61	41379031.05	23098756.53	14724969.14	6351181.758	2691492.694	3340339.602	6947945.052	5859091.684	4392075.525	5429919.11	2993694.593	6088205.611	8656157.143	8146236.415	7636315.687	21485294.56	18316863.49	7516423.302	1705760.832	768165.8341	518328.6559	612123.013	6242584.275	18921688.95	0	1319013.016	2277702.327	2007445.494	1070513.909	1102841.282	359463.5147	0	472260.7446	944521.4893
P53618	0	0	0	0	0	0	0	0	0	0	593474.3358	0	0	306941.3733	613882.7465	0	0	3607678.539	1062755.34	6123984.985	1378720.267	1533172.019	1255274.681	886613.3266	3740754.87	8080482.54	17533978.86	25504514.6	24152606.38	15442589.02	13000095.8	6190725.548	3475631.061	1303164.17	3472994.272	725330.6601	576284.6069	427238.5537	0	1075630.067	1091473.291	406650.2341	731453.1833	170261.2427	636208.311	1704979.353	3318643.718	3502687.666	3686731.614	13912469.83	8130244.205	2143917.605	897852.0079	934890.7434	485933.8176	209998.6111	0	0	0	149076.9751	330593.7656	908202.3892	276407.4673	149206.2846	0	0	695007.5848	1390015.17
P53611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9469952.361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2318125.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639632.2014	0	0	869859.3144	848382.6949	826906.0753
P53602	0	0	0	0	0	0	0	0	0	0	0	0	0	561568.6248	1123137.25	0	1333237.059	2586864.45	1560147.103	412727.7801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766636.6088	1533273.218	0	2610747.351	1528044.617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407993.9283	0	226482.76	261092.726	130546.363	0
P53597	8527145.628	19922023.79	31316901.95	42711780.11	54106658.27	65501536.43	243394923.2	271857235	400633913.3	548709358.2	582670584.1	727351205.2	696993328.8	652632255.1	608271181.3	722446440.1	852902342.6	862188844.2	661408931.5	528876318.5	551259228.9	386907317.4	291114605.7	301947890.5	323375822.3	248611290.5	153062855.7	143467591.2	103993941.1	61939830.23	67532842.33	31086552.27	30440960.59	22723899.56	15722330.42	10688075.86	6571606.649	2455137.435	6323177.82	8883055.942	7582314.92	4299315.643	3234817.436	3470216.929	1822814.031	2165293.026	5260563.034	3783328.614	2306094.193	1287585.187	761537.3172	1270718.732	0	0	497318.6749	179790.7899	196623.5122	0	0	719185.6483	172740.6117	228742.865	130821.8484	892629.0289	344424.821	0	382250.0956	764500.1912
P53396	2608981.995	6857577.959	11106173.92	15354769.89	19603365.85	23851961.81	4005097.199	5738715.794	7222547.809	7446315.07	4002083.726	6245282.908	12167837.44	8926655.729	5685474.017	7112359.257	7088942.996	0	4964416.192	2834970.006	3427319.911	5513081.979	4998435.832	5942277.041	3034275.284	3885856.984	3441375.291	0	1695123.721	210538.3377	940979.5337	1767604.501	1393956.298	850962.1381	0	0	625801.7082	1251603.416	3466197.09	12857501.17	146979.9125	8304873.859	75537521.4	397546042	878174943.5	432472529.5	235168101.7	168552564	101937026.3	50200968.58	37933607.81	24338969.46	9311177.174	5259410.493	1639852.348	1790273.017	1927796.47	330633.1206	0	0	46165.17444	0	0	0	136292.202	492323.3931	474350.7796	456378.166
P53370	0	185755.8929	371511.7858	557267.6787	743023.5716	928779.4645	766580.3873	333444.1965	0	0	0	0	0	5267956.164	10535912.33	8027195.786	7712523.954	19042227.88	2301933.801	3547802.623	0	0	0	0	738244.7426	0	822295.9109	0	0	0	0	518441.0989	0	0	0	0	0	0	0	0	0	0	0	267726.865	461921.6076	347426.4878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42528.7667	85057.5334
P53367	0	0	0	0	0	0	0	0	0	0	654418.4604	780804.4312	0	0	0	0	597072.5129	0	382536.8253	0	715362.5851	538489.6919	746734.1917	0	0	1249073.448	513797.2016	0	320636.9349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53365	0	0	0	0	0	0	437369.6711	0	0	0	1096094.7	681236.1242	855073.0554	941991.521	1028909.987	676682.1813	0	731329.496	0	0	0	0	0	2009182.739	2002554.222	890548.8328	2438102.316	874750.5864	0	0	0	188893.0536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53041	0	0	0	0	0	0	562889.8304	0	0	0	1177284.193	780973.0957	1063992.213	2416119.703	3768247.192	6992888.533	11654473.15	1776375.058	595723.1965	493102.0611	455737.2407	1130952.04	1202971.804	699676.7818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	544409.8177	0	0	0	74594.70905	149189.4181	0	0	0	0	0	0	879754.3015	0	0	0	0	0	0	0	0	0	0	0	0
P53007	353363.48	714629.4565	1075895.433	1437161.41	1798427.386	2159693.362	408149673.2	21624482.17	53951236.13	36908920.06	34386429.25	28556539.02	20618679.23	25077062.41	29535445.59	29194259.69	39122080.09	86514795.13	147566078	192583209.1	271618518.4	344181831.6	386476267	617823874.9	850903667.7	975232212	1055021800	536860954.6	275296530.1	160574444	138105908.2	79904100.47	89193131.99	45991506.17	34005624.05	22069256.21	20043673.66	18018091.1	20893686.78	57168506.83	78402609.28	31207557.84	16264884.93	17122274.31	8786186.268	10815822.39	15831585.7	12710869.83	9590153.964	15226040.6	10577645.56	14120034.05	14774896.66	11870375.02	5668781.848	3485734.068	8714936.739	30127817.98	46000389.17	31255228.07	28533488.2	14983990.1	15470041.99	3851927.298	1530321.588	0	21898154.46	43796308.92
P53004	1548110.076	6923270.553	12298431.03	17673591.51	23048751.98	28423912.46	8951027.757	1195550.564	1031265.668	0	0	293363.8769	139879.1348	113823.2727	87767.41053	0	0	0	0	0	0	0	0	0	0	0	0	0	1594610.893	2036006.025	1332168.851	1203252.912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
