Uniprot ID	P1_2nd_1	P1_2nd_2	P1_2nd_3	P1_2nd_4	P1_2nd_5	P1_2nd_6	P1_2nd_7	P1_2nd_8	P1_2nd_9	P1_2nd_10	P1_2nd_11	P1_2nd_12	P1_2nd_13	P1_2nd_14	P1_2nd_15	P1_2nd_16	P1_2nd_17	P1_2nd_18	P1_2nd_19	P1_2nd_20	P1_2nd_21	P1_2nd_22	P1_2nd_23	P1_2nd_24	P1_2nd_25	P1_2nd_26	P1_2nd_27	P1_2nd_28	P1_2nd_29	P1_2nd_30	P1_2nd_31	P1_2nd_32	P1_2nd_33	P1_2nd_34	P1_2nd_35	P1_2nd_36	P1_2nd_37	P1_2nd_38	P1_2nd_39	P1_2nd_40	P1_2nd_41	P1_2nd_42	P1_2nd_43	P1_2nd_44	P1_2nd_45	P1_2nd_46	P1_2nd_47	P1_2nd_48	P1_2nd_49	P1_2nd_50	P1_2nd_51	P1_2nd_52	P1_2nd_53	P1_2nd_54	P1_2nd_55	P1_2nd_56	P1_2nd_57	P1_2nd_58	P1_2nd_59	P1_2nd_60	P1_2nd_61	P1_2nd_62	P1_2nd_63	P1_2nd_64	P1_2nd_65	P1_2nd_66	P1_2nd_67	P1_2nd_68
Q9H3L0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2508888.777	0	10978040.09	6848211.681	8912405.148	3771381.406	6441955.728	12890157.85	8187342.778	0	4225085.941	8450171.881	12358253.25	9090187.174	5822121.098	5183787.527	5705001.182	6226214.837	6747428.493	7268642.148	8807898.147	38838165.25	173279816.1	174339300.9	287406266.8	5654909.895	73714674.28	41010829.78	8306985.277	0	4505813.369	53598878.31	0	1557778.964	1320776.304	928310.4696	11688927.95	12601382.18	0	0	5460791.143	4033970.263	3528012.227	370723.5729	4396261.202	0	0	0	0
Q9H3N1	0	0	0	0	0	0	543412.3839	0	13175714.22	18648661.81	6257254.618	19418217.74	10910382.02	104327129.5	216537906.8	525755217.2	1853087546	2657442477	2017455533	942991397	608919150.3	704206760.5	558925955.8	377837905.1	222540683.2	277755081.2	221522674.5	471489031.7	235522408.4	204031718.4	172541028.5	320427764.5	252663406.6	184899048.7	257367470.9	266166654.2	274965837.4	283765020.6	292564203.8	177562176.7	191104314.1	174296945.5	67174746.24	106529320.2	55974214.34	50666315.74	78588352.29	106510388.8	95935265.28	40184743.97	34762007.79	36990385.36	48091815.79	41873456.99	28779762.75	39226787.15	25922132.91	0	19976525.37	10869929.4	5266528.243	4935469.281	5132831.354	13086222.6	2328944.537	2582355.998	0	0
Q9H3U1	675667.7963	337833.8981	0	0	1907505.038	825196.8947	461392.406	0	0	293916.9329	0	0	0	0	0	0	0	0	0	72907.44778	230182.0766	0	319503.1298	1880453.341	451902.6898	10343814.73	14290191.3	3155871.203	2961728.426	2072109.572	1182490.717	4273351.358	2975578.607	1677805.856	1728089.34	2237170.573	2746251.806	3255333.039	3764414.272	1966101.033	896622.0248	1028781.339	4382807.427	201782.5992	6131798.167	5808667.323	2904333.661	0	12728712.55	673649.73	0	231902.2378	0	54718.42458	524889.4188	993248.9582	560421.7993	0	561719.1276	477705.1081	0	337761.8243	290072.9972	0	565707.2109	55285.40509	0	0
Q9H3U5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5158081.207	11175282.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H3Z4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2306986.055	30312075.64	185784619.4	255374270.2	238653149.9	36295642.03	23525318.88	24856089.42	7684027.449	15938975.45	15004274.43	6214683.03	17824329.8	8911924.656	7461439.547	6010954.439	1535388.038	1228846.179	922304.3201	0	462905.9557	925811.9114	1388717.867	1851623.823	0	2436959.13	767009.3182	3118585.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H444	0	0	0	0	0	0	0	0	0	0	0	0	1118633.336	0	754396.4042	0	11020227.28	11440753.85	16293074	18579422.92	3908201.492	16860390.86	18164878.48	2249495.192	15230319.47	10485944.25	4549369.965	0	10043242.98	5742251.321	1441259.663	1280078.635	640039.3173	0	0	0	0	0	0	0	0	1399817.231	2229602.824	8005476.571	0	0	0	0	0	0	0	0	0	0	363420.0951	0	0	0	0	0	0	0	0	0	6163030.144	0	0	0
Q9H488	0	0	0	0	0	0	0	0	0	0	1540048.81	9314697.043	2125648.389	14105778.49	11642488.4	8423446.918	21368366.44	8075388.151	30288291.29	9198273.841	16895682.99	3402603.825	4880741.247	2844752.658	7643858.321	2746612.175	10647221.38	4947505.605	0	0	0	0	0	0	0	0	0	0	0	0	5233998.937	5424273.754	1542715.541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	635666.8405	0	0	0
Q9H490-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1225783.043	5389822.48	4588698.232	4487002.109	751177.108	2056152.434	1944406.821	6256581.929	2449307.774	4812823.708	3313448.542	1914243.938	515039.3335	365101.817	182550.9085	0	569243.6317	2165989.292	3762734.953	5359480.614	6956226.274	12505019.52	12206754.13	10549921.75	9330144.859	7963361.45	7785387.228	5723980.615	6541573.724	7359166.833	1342086.122	5595088.646	803911.1008	2734095.359	1663631.343	755741.7817	557164.0638	533031.355	191956.5386	300235.4022	178591.6547	152123.755	0	170492.9627	150454.0454	0	0	161687.9475	0	0
Q9H4A4	0	0	0	0	0	0	0	0	0	0	0	337641.7014	27485461.55	139095119.4	134107180.4	221246920.2	29392894.52	423817.9347	0	0	0	0	0	1846626.706	0	0	0	0	0	0	0	0	9137155.263	18274310.53	0	0	0	0	0	0	0	0	2440178.427	0	0	0	0	0	0	0	0	727272.6329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H4A5	0	0	0	0	313953.4477	443446.0313	750336.2471	475350.6975	440034.5384	586464.4636	293844.8591	257759.9128	181642.7787	278300.9441	192545.1413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H4A6	0	0	0	0	3599910.642	16876319.16	23658607.35	15415623.6	14232364.1	15926314.48	16154668.29	18481037.39	9557412.752	18873363.88	11476766.72	12225517.35	6444934.778	1670305.376	3271213.299	3885858.616	1242600.262	505381.4451	357486.0194	447289.967	1086051.176	1104723.093	1765087.221	0	1758816.801	1188364.732	617912.6625	417979.9573	590548.6453	763117.3333	434484.8562	628177.172	821869.4879	1015561.804	1209254.12	623366.2463	578824.6414	759273.3976	317172.7438	717076.5935	0	0	137937.2299	275874.4597	0	0	0	254708.7888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H4B0	0	0	0	0	0	0	0	0	0	0	4822169.277	9753482.302	8852631.948	6546366.631	9421894.8	10271356.54	12279188.3	8836751.689	8963337.296	1473452.625	5204664.903	433932.2904	0	0	0	0	0	0	1604674.979	6782264.16	11959853.34	14660770.73	7330385.365	0	5354602.419	5880801.178	6406999.938	6933198.697	7459397.457	3550835.596	2110633.015	3350950.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H4I9	3491254.592	3212689.378	2934124.163	0	0	122229.9476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370339.1793	0	0	0	0	0	0	0	1502450.314	0	0	0	285244.053	349702.0496	0	379828.8956	310830.2499	0	0	0	0	0	0	0	0	0	0	0
Q9H4L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171139.2244	342278.4488	513417.6732	684556.8976	0	0	1381102.07	758768.881	0	0	0	0	0	0	0	209838.047	506030.1093	0	0	625312.2387	587425.4475	354314.7724	0	394171.5806	231460.1852	0	0	0	0	0	0	0	0
Q9H568	0	0	0	0	0	0	465476.5877	309100.4788	292091.0634	356549.06	3004155.866	407865.6015	223983.7303	10703174.66	5582451.707	1160508.21	401571.1568	2044661.468	167931.9405	2785171.655	436310.7257	0	0	0	0	0	0	0	0	0	0	0	0	0	239244.155	236221.8606	233199.5661	230177.2717	227154.9773	0	2355155.374	0	0	0	495819.6551	781496.1508	390748.0754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H5K3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1075326.595	0	0	513742.0053	0	2793580.264	0	2530510.915	241783.555	8111184.802	9051507.571	4382086.689	17031037.58	8466532.632	3632038.737	1816019.369	0	3323562.898	3603689.711	3883816.525	2402291.635	1801718.727	1201145.818	600572.9088	0	0	1341725.753	0	0	0	0	0	0	0	0	0	0	224339.2944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H5Q4	0	0	0	0	0	0	0	0	823947.6156	13488298.27	12536275.52	10795621.32	11117550.93	19444332.48	12343631.88	8013644.934	3224989.972	7303237.569	0	172294.8076	0	0	0	0	0	0	2126249.003	0	0	726059.3907	1452118.781	4309027.886	4468094.75	4627161.614	700244.9601	2907943.357	5115641.754	7323340.151	9531038.549	4612242.339	3709686.238	3796366.988	804343.5436	2981212.375	0	282913.6669	1617840.459	2952767.251	2670574.322	3581587.081	2652315.628	3183259.245	1822806.317	1374134.936	1097227.419	1846362.436	1092590.671	0	0	990005.6375	757279.3559	0	891312.5886	0	2186070.253	0	0	0
Q9H617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13190945.82	12301795.44	7519218.706	13128481.86	8193829.42	6736737.546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6E4	0	0	0	252450.4766	996444.2298	3966989.683	3294036.667	18190176.38	46830476.34	3896525.537	1712016.883	591533.6538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	698959.6441	1397919.288	745507.3029	372753.6514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178389.8481	0	0	0	0	0	0	2915865.468	0	0	0	0	0	65036.98945	0	0	0	0
Q9H6K4	408009.7491	890735.9983	1373462.247	1144027.336	5414567.816	5134320.879	4386555.264	1111570.104	771333.7458	5122837.121	4975542.311	4566355.356	1954665.324	2803190.103	7242118.992	2520516.683	0	719176.3434	5337064.463	0	16444597.14	22876174.24	95018726.87	88909271.57	94505561.45	29209106.34	30013930.38	78626743.6	58450886.13	45939836.44	33428786.75	15020178.72	17632012.9	20243847.08	6726887.461	6943108.844	7159330.227	7375551.609	7591772.992	2486065.409	8592637.748	10918218.84	14767584.09	13041536.84	0	1401571.027	7490042.033	13578513.04	0	887564.7513	613636.284	696040.6554	524240.7546	892081.3757	906351.987	1206515.315	832452.3233	0	0	279838.5184	298841.9755	97604.7346	0	0	0	0	0	0
Q9H6R6-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300259.4268	528925.5512	488059.7099	673841.9268	840332.3915	2239813.279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6V9	0	0	0	0	2479050.226	15665837.39	8954496.244	9393137.356	7040528.589	8188784.254	23465065.19	19722417.2	9198321.89	17644601.79	23574497.23	41747880.42	33816303.51	51008305.9	26321085.38	5028588.623	381630.7404	0	334998.9956	0	1051724.83	0	0	0	69798.66479	34899.33239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H773	0	0	0	496059.9011	0	780078.6995	1684275.68	1879396.258	14201420.41	77649495.02	53806691.08	2598332.356	0	0	606837.3228	0	5085767.167	18105417.6	15864883.59	856068.5032	0	0	0	0	0	0	1787237.9	1608182.571	414184.0708	207092.0354	0	1300427.469	650213.7346	0	636651.849	719758.9399	802866.0308	885973.1217	969080.2126	513021.2673	310878.2991	0	0	0	0	0	0	0	0	0	0	384105.274	0	0	0	202789.2299	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7C9	9031326.909	7230382.975	5429439.042	20077356.61	11025368.55	5268546.309	5133095.625	3955890.319	5193637.612	2168075.829	2376729.463	1722251.362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729314.7238	364657.3619	0	0	0	0	0	0	0	0	0	0	0	1039712.531	0	93510.94309	187021.8862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7F0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3051844.694	3954088.474	4856332.255	2910099.565	2182574.674	1455049.782	727524.8912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7Z7	0	0	0	0	9818372.742	54068150.78	162934800.1	85242901.69	121544141.5	159621685.5	158400294.2	106522449.2	62949372	349357832.4	108853243.6	500569870.7	264525071.4	323577773.7	193478278.3	61244154.08	50764720.5	36379776.18	31475562.9	24386103.41	11528131.31	11923191.8	8434315.646	18828798.25	8811621.959	8843674.377	8875726.794	6031639.617	4021753.755	2011867.892	1940178.491	1849185.326	1758192.161	1667198.996	1576205.831	1190827.253	0	0	1232413.832	2028468.889	0	755813.8555	377906.9277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326205.863	845329.5079	0	0
Q9H845	3252690.333	3570535.766	3888381.199	0	0	0	14509175.52	8452574.341	3856933	10566883.12	21438662.41	7140711.163	19269649.62	11320366.59	5950460.501	8133719.875	15791920.88	16803740.85	31455166.01	210888234.2	197067075.2	68464170.44	103617779.2	43303785.47	89182022.84	193756629.7	170501395.3	219713045.7	88454221.66	57905131.35	27356041.04	14281395.9	15517895.11	16754394.33	41478545.46	45414259.92	49349974.38	53285688.84	57221403.3	123810069.5	333526143.6	619512076.1	377908777.6	318279893.4	84272380	48459848.61	94905619.06	141351389.5	481374433.1	129053269.8	124934836.3	59679744.33	11809483.38	11139516.62	6246662.173	24249540.39	12208748.18	13067939.88	6286084.136	3724989.907	1436445.134	1041093.945	1241879.524	439871.1711	3814529.584	1724670.639	997164.9677	997164.9677
Q9H857-2	0	0	0	0	712497.5051	0	0	0	0	0	0	654742.3714	2644099.215	6578919.962	5250215.54	12698177.29	10664903.48	14639388.84	29695676.53	38257656.48	51107695.66	90915469.66	96059856.85	107889833.2	117532586.1	157049542.4	190275705.7	254921118.2	297930938.7	235292865.4	172654792.1	133684852	116832833.7	99980815.4	86982330.64	86661037.67	86339744.71	86018451.75	85697158.79	62578806.99	37563636.3	34753954.75	32179964.11	25649189.45	11537380.78	7278566.709	6938229.448	6597892.187	3756702.377	2757038.851	4390327.126	3356277.193	1235945.448	3275355.139	703766.9662	1930424.505	7679462.775	0	168275.4923	1122789.591	4421511.054	1854482.75	3731755.234	5380243.873	346242.5075	464635.7268	0	0
Q9H8M7	0	0	0	0	2687848.008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8R6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8S9	4226623.515	6441739.507	8656855.498	25817313.58	15776232.82	10036756.34	20591723.26	13929702.21	23025415.04	24073608.26	13167161.47	12928356.96	6514990.506	11113178.45	7080553.569	5230899.764	7759680.908	2403949.333	1774697.06	312055.5044	291946.9158	293124.1211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8Y8	879156.142	1393150.406	1907144.669	13408344.41	10734598.84	19866829.06	44967777.18	30755617.77	39087900.95	25295259.07	29728614.25	10794035.69	10026185.51	13104289.09	5612866.848	0	12604697.58	4718911.554	6726647.215	3947001.218	7861809.474	15209970.64	8030942.645	21826779.79	38013400.8	55678351.42	97181349.11	591083553	12242200.03	6121100.013	0	3296895.594	2673805.631	2050715.667	1520444.738	1140333.554	760222.3692	380111.1846	0	0	0	0	2580001.587	0	0	926052.1574	463026.0787	0	0	0	0	0	0	0	175285.87	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H936	278709.3623	139354.6811	0	0	0	5876945.23	120999912.2	152649869.7	145724731.2	80669771.39	55883778.55	67866606.61	1644675.935	34296579.25	25349386.49	45339942.23	31724481.76	200198008.8	134803773.6	343071260.5	235518132.1	107579988	35622232.55	28557751.44	5049970.516	17285698.32	7899816.388	19006340.03	10238082.47	6517873.458	2797664.446	1450989.625	725494.8127	0	0	0	0	0	0	0	0	0	0	0	0	1726936.159	863468.0794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289184.087	0	0	0	0
Q9H974	0	0	0	0	0	0	0	0	0	2936814.918	0	0	0	0	121314.6104	26959659.2	1909527.909	0	0	0	0	1050980.067	269676.1134	0	0	0	0	555785.0519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H993	0	0	0	0	0	0	7349629.068	12079471.81	25666174.84	167006825.4	10917690.3	2470209.174	443131.309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H9B4	0	0	0	0	0	671775.8114	26599770.72	32775269.63	21876469.87	7132638.898	21615192.76	16119952.74	2138669.721	24620768.48	32091433.47	64439089.28	395134342.4	1540029783	2660952471	4170516469	3485961253	2597031183	1065060500	636703718.1	375012035.7	412472702.6	263720944.1	111513583.5	87097864.93	54645582	22193299.06	25195629.06	26301457.28	27407285.51	7341652.901	7764545.889	8187438.877	8610331.864	9033224.852	10939480.61	19911562.86	14485919.7	4149888.949	15763860.15	1272991.378	4622025.155	2887302.624	1152580.093	5694021.941	3185957.207	1745507.173	1480660.004	524192.7054	0	0	759249.373	1130912.308	1799394.347	2129821.461	3793988.553	1347484.449	370627.4745	0	4124615.071	0	316860.424	0	0
Q9H9T3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H9Y6-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1246612.37	1874951.708	290169.0956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H9Z2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409235.0036	0	0	0
Q9HA77	0	0	0	698250.9185	1214395.384	0	1867263.836	0	0	0	0	5317604.538	17138091.18	44770487.18	29560442.06	42613311.31	35855102.98	31106328.85	33060153.31	40479525.79	34175231.01	12131965.56	16102462.84	6479073.732	13936020.68	8832042.868	10692267.5	5308859.584	1268787.074	1671391.288	2073995.503	0	144507.9574	289015.9149	1979146.389	2003002.815	2026859.241	2050715.667	2074572.093	1347203.362	4398002.985	6345617.09	16104889.32	303694.9443	5504203.591	5398327.188	4752786.237	4107245.287	0	4973812.54	0	0	6179847.363	0	0	0	0	0	0	0	0	626537.4932	0	0	0	0	0	0
Q9HAB3	0	0	0	837953.9563	948034.6647	0	0	0	0	0	2208701.424	0	21887129.58	0	0	0	0	0	0	0	0	3945079.25	0	9632902.844	84626646.72	121908018	53308661.16	14902938.68	4451998.269	5569622.572	6687246.874	36576249.34	20117729.95	3659210.558	4872765.08	4194658.787	3516552.494	2838446.201	2160339.908	596242.475	415961.8911	0	2036997.622	1729074.348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HAT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1732485.841	0	0	0	0	0	3371371.848	0	454713.5678	2087713.548	0	11099556.51	9957955.656	7750275.278	5542594.899	2171030.854	2608494.761	3045958.667	1033850.529	1415583.374	1797316.219	2179049.064	2560781.909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HAU0-5	0	573587.2791	1147174.558	0	1637540.629	822770.4103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HAV0	997020.8201	656544.2162	316067.6123	0	0	0	0	0	0	0	0	1441740.155	0	0	0	0	1242311.966	3448250.562	11770131.09	8177012.201	71470368.4	42531418.66	69636042.29	42908676.93	30807222.6	101755440.4	117644132.3	119490446.7	16756052.03	8378026.013	0	4013068.863	2006534.431	0	924274.3372	1077088.799	1229903.262	1382717.724	1535532.186	0	0	0	2273015.273	1338746.703	0	0	0	0	0	0	0	0	224723.6879	0	0	294109.1296	0	0	0	0	0	0	0	0	0	0	0	0
Q9HAV7	1207956.791	8533296.991	15858637.19	390837495	932894194.8	1045004237	1311543266	883857179.2	792982407.2	769695268.2	712876853.5	1081448904	323692995.7	536097854.7	245317333.2	198313135	116155111.8	108720041.6	63902668.05	61692549.18	43527958.99	22888549.31	13782719.72	11390134.02	4562607.519	7880068.169	7665288.262	6609431.201	4146981.972	4491560.776	4836139.58	1481380.742	740690.371	0	0	0	0	0	0	289616529.8	0	671007.0243	0	0	0	0	0	0	0	0	0	0	3090043.804	7273206.821	0	0	11784545.85	0	2866374.796	0	0	0	0	3428069.899	5725301.967	3925859.572	0	0
Q9HB00	2042114.861	1021057.431	0	0	1737434.908	0	0	0	0	55707517.28	0	50795207.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42917542	0	0	0	0	0	0	6972659.1	5229494.325	3486329.55	1743164.775	0	0	0	3799970.678	0	0	0	0	0	0	0	1045334.287	0	0	2363491.909	0	0	0	0	0	0	0	0	0	0	0	0	0	1297448.419	1297448.419
Q9HB40	10217973.88	9645816.066	9073658.25	2013789.86	4808835.625	5317508.44	11975613.48	10672447.2	25515012.07	14299536.87	9983830.149	9672855.751	9988226.65	16059242.58	5502113.451	8888692.87	5728425.165	14846697.09	7198153.977	0	0	503003.0099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HB66	13350541.22	7544961.063	1739380.901	2158922.457	626801.7638	526378.9438	758120.2169	0	0	0	0	0	0	0	0	0	0	0	7371467.428	6908753.669	0	0	9101478.735	272727.2374	4725157.95	6810493.063	2203728.332	0	13285602.74	6642801.368	0	0	0	0	650225.7469	487669.3102	325112.8735	162556.4367	0	0	0	0	0	4529837.967	0	0	264438.751	528877.502	0	0	0	0	0	0	0	0	272126.6224	8023975.511	145536.2102	0	0	0	0	0	0	455578.4533	0	0
Q9HBB9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	509970.1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9HBL7	218527.7441	109263.872	0	538487.3413	292499.4816	458389.3313	0	2904814.153	2202935.521	0	0	0	0	0	0	2560301.417	0	0	0	1229170.511	0	1819671.107	1295166.082	0	0	2502402.136	0	5046655.121	18836173.8	29622557.66	40408941.52	85217651.83	94358771.16	103499890.5	86680990.1	92115113.94	97549237.78	102983361.6	108417485.5	72964145.83	46006768.97	64898007.15	9699691.227	31480151.6	6356019.741	10885425.27	27210319.84	43535214.42	126445063.4	13470135.67	10261338.28	10145611.79	5454482.283	13897629.37	5754948.321	8538822.648	3536420.837	0	756270.3228	1960046.834	697746.4019	856902.1568	590651.9511	1292042.885	0	0	0	0
Q9HBM0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334422.4052	668844.8104	1003267.216	1337689.621	838098.1039	760066.2093	3168796.437	22945220.93	6472034.525	2491302.771	4108422.492	3545730.368	2983038.245	5034018.182	599413.722	1540168.933	3189001.124	705722.5685	754204.2074	225845.6367	210460.2841	917273.5693	0	385762.9713	0	0	0	0	0	0	0	0	0
Q9HBM8	0	0	0	0	0	0	0	0	501993.9768	0	401907.5012	0	0	282841.5931	609167.7088	1010594.718	1310109.382	0	7111281.03	2724149.176	0	7616181.984	3135930.787	2825268.709	0	2354314.513	0	0	0	0	0	0	822157.783	1644315.566	0	0	0	0	0	0	0	0	0	574500.2138	177534.5724	0	0	0	666562.4736	0	162608.0896	0	279982.666	161286.7367	0	0	0	0	0	145846.1275	0	0	0	0	0	0	0	0
Q9HBR0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115382.9372	3910315.657	4739332.462	3743753.118	2900838.082	2057923.047	1900201.56	989573.1947	325437.2055	687247.6526	700941.6735	632735.8395	142612.4166	211832.0886	0	0	0	0	0	0	0	0	0	54670.37538	0	0
Q9HC03	0	0	0	0	0	0	0	0	2130213.062	0	0	0	602657.0427	7888717.024	1326686.355	12448081.22	8085550.556	47916820.62	12552131.76	7319694.419	2987939.263	3317004.183	797568.6069	0	0	0	0	0	1779694.176	889847.0881	0	163597.9031	1214594.788	2265591.672	8781257.27	8880772.56	8980287.851	9079803.142	9179318.433	2429847.849	3507351.073	3113828.157	1567917.344	4586487.969	514943.2352	852056.3954	426028.1977	0	0	0	414736.6366	72751.28789	0	0	157281.8362	0	0	187468.7437	0	0	0	0	0	111281.9383	0	0	0	0
Q9HC07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	536853.6686	575461.1977	2763549.517	19599267.11	16642007.26	26347296.22	71302844.87	879732.7323	0	0	5104506.353	6232773.553	23269096.54	27978950.82	2956332.501	1478166.251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285844.6679	0	0	0	0	0	0	0	0	0	0	0	0	0	167321.7158	0	0
