Uniprot ID	iBAQ WT_4_72	iBAQ WT_4_01	iBAQ WT_4_02	iBAQ WT_4_03	iBAQ WT_4_04	iBAQ WT_4_05	iBAQ WT_4_06	iBAQ WT_4_07	iBAQ WT_4_08	iBAQ WT_4_09	iBAQ WT_4_10	iBAQ WT_4_11	iBAQ WT_4_12	iBAQ WT_4_13	iBAQ WT_4_14	iBAQ WT_4_15	iBAQ WT_4_16	iBAQ WT_4_17	iBAQ WT_4_18	iBAQ WT_4_19	iBAQ WT_4_20	iBAQ WT_4_21	iBAQ WT_4_22	iBAQ WT_4_23	iBAQ WT_4_24	iBAQ WT_4_25	iBAQ WT_4_26	iBAQ WT_4_27	iBAQ WT_4_28	iBAQ WT_4_29	iBAQ WT_4_30	iBAQ WT_4_31	iBAQ WT_4_32	iBAQ WT_4_33	iBAQ WT_4_34	iBAQ WT_4_35	iBAQ WT_4_36	iBAQ WT_4_37	iBAQ WT_4_38	iBAQ WT_4_39	iBAQ WT_4_40	iBAQ WT_4_41	iBAQ WT_4_42	iBAQ WT_4_43	iBAQ WT_4_44	iBAQ WT_4_45	iBAQ WT_4_46	iBAQ WT_4_47	iBAQ WT_4_48	iBAQ WT_4_49	iBAQ WT_4_50	iBAQ WT_4_51	iBAQ WT_4_52	iBAQ WT_4_53	iBAQ WT_4_54	iBAQ WT_4_55	iBAQ WT_4_56	iBAQ WT_4_57	iBAQ WT_4_58	iBAQ WT_4_59	iBAQ WT_4_60	iBAQ WT_4_61	iBAQ WT_4_62	iBAQ WT_4_63	iBAQ WT_4_64	iBAQ WT_4_65	iBAQ WT_4_66	iBAQ WT_4_67	iBAQ WT_4_68	iBAQ WT_4_69	iBAQ WT_4_70	iBAQ WT_4_71
P51648;J3QRD1;I3L1M4;J3QS00;J3KTG1;C9JGJ2;I3L0X1;J3QKK9;K7EN73;J3KTD9;I3L2W1;E9PJV0;P48448;P43353	0	383130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370670	231790	0	560620	1031800	255890	316350	934880	1286900	1919200	1054800	1372100	2075100	2135300	5440300	10653000	6911200	2361700	526730	1531900	931790	1315100	2073900	2638800	2665600	3669200	4735200	4595000	3456400	6426000	5286700	13068000	7192200	947090	0	0	0	26662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P51649;C9J8Q5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58213	0	0	0	0	0	0	0	0	0	0	0	1223800	1630200	3324000	5756900	2873000	10667000	7644500	15591000	20344000	28982000	81689000	138410000	43203000	735690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P51659;E7EWE5;G5E9S2;E7ET17;E7ER27;E7EPL9	0	2257900	2616500	0	1637800	3370700	1992900	8360300	6980300	7474400	6918600	6343400	6079200	8257400	7178900	7448000	10305000	11851000	14941000	16529000	4276400	20848000	17129000	24586000	23942000	22114000	23981000	23783000	31001000	31225000	46631000	75677000	65462000	38458000	27646000	27508000	14099000	31929000	24777000	13819000	23418000	39583000	76773000	101550000	91653000	28893000	8532200	5377200	2709700	6573700	5372900	4848700	2220700	2199800	495790	893590	2005300	2053200	3936900	8537000	7747600	1260900	189860	0	75931	0	356660	698470	134850	63005	0	0
P51687;F8VVW9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34383	494830	110480	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P51970	0	0	593520	0	0	9635700	12159000	37601000	52832000	32735000	47677000	65081000	144820000	469190000	123210000	40113000	29632000	20712000	17683000	17860000	4941300	27812000	26729000	63507000	15261000	10937000	5591900	10513000	9165800	2446400	7440000	15421000	25187000	51996000	16991000	0	0	0	0	0	449420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51847
P52815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1022700	2098300	1911600	2620800	4427300	2738500	925030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53007;B4DP62	0	7242600	3609800	0	601650	6953700	3223800	8543500	5371100	15749000	10122000	8541400	6476000	7685700	3645700	3946500	3556000	4578600	3524600	2257700	664040	4127400	1764300	668900	1573500	4296200	5254600	2662200	2360800	3350800	8194800	6638700	13419000	11347000	10206000	6720900	3855800	6481300	6978900	6156000	12023000	20330000	13685000	28483000	40656000	64819000	41006000	61637000	42253000	104380000	74854000	60240000	34360000	57996000	22228000	13117000	12530000	2703600	1983200	1606800	816930	717480	642660	466610	489100	0	264760	0	0	0	0	0
P53396;K7EIE7;K7ESG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72140	278850	11743000	73667000	93965000	16882000	512610	15468	0	0	111520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P53597;H7C233	0	456960	0	0	0	0	0	1646400	1542500	3257600	646950	0	0	0	0	0	1499400	799920	0	0	0	0	0	0	571460	0	0	0	0	0	0	0	0	664930	0	0	0	0	0	0	0	387650	663250	700340	2626300	2948400	1482700	1773800	0	2574500	2598500	1675300	1986300	7581700	3745600	14561000	23310000	17500000	6527000	7673300	5975300	3987100	5073800	7038200	7717100	2799700	6989300	8222300	4720500	2293000	1289000	758300
P53701	0	171060	0	0	0	76683	564290	1238800	293610	666980	845230	291700	0	453970	0	346790	0	0	0	0	0	0	0	266690	0	0	406640	0	1636000	443800	0	489120	0	0	0	0	0	351290	0	0	198630	0	0	472320	727820	1307800	515890	434280	292760	816290	628280	0	547290	974130	910090	1089200	1324600	752240	859330	1059400	515130	609960	580710	55597	312730	0	0	412950	398110	353880	0	0
P53985;Q5T8R5;Q5T8R3;Q5T8R4	0	1257700	0	0	0	724850	580220	0	829400	1418600	2665600	4010200	7095900	11054000	4483400	1711600	2403200	2628300	0	0	0	0	0	0	0	0	0	0	0	0	0	207930	944070	0	0	3500500	3510900	7588800	20635000	54178000	181110000	273020000	179030000	79957000	19693000	888390	3751100	1377000	6044200	1514200	1679600	1548900	0	0	0	85452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P54098;A0A1B0GTU7;A0A1B0GTQ6;A0A1B0GVT8;H0YD36;A0A0D9SFM1;H0YCV2;H0YE43;H0YCD2;H0YDF1;A0A1B0GW33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2977100	0	0	2287800	1086400	0	0	171180	0	0	0	0	0	0	17911	0	0	0	0	0	0	492840	2326900	3100900	1343600	453380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P54136;E5RJM9;E5RH09	0	0	0	0	107450	3096000	7557900	29659000	32470000	24599000	8093800	2350200	2285300	3798100	16323000	9241400	14585000	14433000	9896600	8631000	1002700	3435900	1464400	254740	209220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P54886	0	821230	322880	0	0	1391200	819760	3149300	3215300	6590400	3391700	2258000	3541900	5458700	4742100	6186600	7947100	10539000	12286000	10462000	3170000	11247000	13116000	10480000	8254000	5113400	7418300	9789500	9330000	8769600	12950000	12200000	10221000	15106000	14057000	21549000	11056000	19326000	14360000	16283000	21714000	28911000	26332000	31062000	53255000	83835000	55479000	22610000	16814000	41987000	27512000	12143000	9906600	23267000	14965000	23682000	21752000	8886400	3179100	743600	0	0	0	16454	0	0	0	0	0	0	0	0
P55084;F5GZQ3;B5MD38;C9JEY0;C9JE81;C9K0M0	0	1812000	1324300	0	111750	1649000	1830100	2392000	4131100	4274000	5582000	3501400	5205800	7735100	5657000	7835500	12567000	35659000	29147000	22941000	6968400	28613000	27469000	17477000	20654000	25369000	38593000	62639000	70860000	75005000	169950000	284900000	365010000	433910000	209480000	78546000	6567400	9360800	10078000	14042000	30327000	34489000	18143000	1726000	0	0	0	0	0	0	0	0	217200	0	0	0	0	0	0	0	0	0	0	0	0	5812.4	0	0	0	0	16991	0
P55809;E9PDW2;Q9BYC2	0	187630	0	0	0	216890	0	0	0	349170	276100	143420	0	0	0	0	347220	480420	0	0	0	0	0	0	111410	0	0	0	0	0	0	0	0	0	0	0	0	0	113760	536470	2728300	4177300	844340	56806	0	126200	38057	33347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	661380	1413300	2308400	349360	348730	0	0	0	0	0
P55957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38644	0	0	0	0	0	0	0	0
P56134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6859500	0	0	0	0	0	0	0	0	214130000	1840500	0	0	0	0	0	0	0	0	2917700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P56181	0	0	0	0	0	965640	1425200	907150	2449500	1585300	1240200	2702300	5969300	20803000	7602700	1310600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q5VTU8;P56381	0	0	0	0	0	0	0	0	3146700	8892600	0	0	0	0	69293000	75073000	31964000	0	0	9558900	0	35971000	274880000	1371400000	855410000	59705000	113510000	40975000	9143600	0	13857000	11174000	13644000	11869000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P56385	0	0	0	0	0	0	0	831760	0	0	0	0	0	0	29930000	38293000	23663000	14532000	10629000	4791300	4970700	5137100	455630000	2346100000	1083900000	301940000	106340000	25785000	5949600	15844000	13914000	14898000	27324000	4412800	1396000	4639000	2353700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P60174;U3KPZ0;U3KQF3;U3KPS5	208220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P60602	2996200	0	4554500	0	0	1788300	1240000	18879000	5349800	5593900	1302100	1778800	4874000	9296800	5482700	2788800	4370300	28647000	37176000	35753000	0	1176800	1604200	7202200	0	0	1490600	1874300	3772100	2624600	2536000	3958700	4092500	4963900	1807500	6745800	1587900	3769100	0	0	1295400	4949400	0	1506500	3237800	3682200	1631300	1501700	0	5117400	3563500	3707900	1391700	1716300	0	1373300	1084400	1989100	2073400	3480500	4096000	2381600	2210400	1827300	0	0	0	3555700	0	0	0	600720
P60900;G3V5Z7;G3V295;G3V3I1;G3V3U4;H0YJC4;G3V4S5;G3V2S7	335410	0	0	0	0	0	0	0	1314000	1771700	1360100	1763400	4314100	8405100	6494500	0	0	0	0	0	34534	389360	854290	6579500	4186000	128000000	906240	713890	0	100490	84700	0	0	0	297360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1334100
P61604;B8ZZL8;B8ZZ54;S4R3N1	0	17038000	5180300	0	0	12591000	13689000	28108000	17237000	12440000	14156000	10301000	12444000	17822000	9467500	14922000	24902000	16585000	15580000	18598000	4910400	2383600	4019700	1930800	4121100	3693000	4743800	2704100	5376900	8586300	2977400	4707200	2435500	2865800	4904500	7639100	6749100	9282500	14657000	3832800	7841400	3939300	3787100	13500000	28924000	31801000	20404000	15940000	4376800	24407000	20435000	40338000	47390000	386370000	495000000	1346600000	605310000	26778000	3117800	3181900	510870	0	603990	285490	0	0	0	0	37400	0	0	0
P62072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1763400	0	2532800	2506400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1130100	652430	906990	722630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62244;I3L3P7;I3L246;H3BV27;H3BT37;I3L303;H3BVC7	0	0	948150	0	0	0	0	1634300	1308900	1309000	850120	514320	1163800	1467300	1625600	2002400	2272400	1212100	0	1091100	0	1377800	1658700	0	0	0	0	0	1541400	0	0	0	0	0	0	887960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62263;H0YB22;E5RH77	18133000	2479500	0	0	0	0	0	1653800	1786500	1522900	1332000	2388900	0	1990800	2727700	2845000	3316400	1776600	5815700	2230200	1109400	2998000	0	1737600	1711800	0	1443200	1548300	1388000	1533800	1295000	1179800	1432400	1908300	0	0	0	0	0	0	0	803430	0	0	0	0	695280	0	0	0	0	0	0	1054100	0	0	0	0	0	0	0	0	0	0	1114400	0	1141200	4685800	2803300	4004500	3193400	10278000
P62269;A0A0G2JQH2;Q5GGW2;J3JS69	6964900	1423400	0	0	0	0	0	0	1120600	0	0	541070	592330	2254800	985520	9015800	18058000	16545000	21435000	22368000	9895900	30110000	28321000	24022000	18699000	9666800	8091600	17011000	15323000	6861400	6485200	3976200	3459600	7358500	3403600	2720700	1543400	1385400	1133000	0	733500	2386500	1486600	1264600	3295600	585170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2942100	1754600	4164500
P62906	0	111180000	131190000	0	103570000	145380000	107480000	165060000	165620000	153000000	88822000	57356000	56091000	43534000	26081000	21390000	42548000	40838000	48665000	32565000	4207700	31619000	17449000	18109000	15193000	12330000	14267000	9105100	12431000	6327500	8585900	5351900	4605500	5116100	5922400	4196100	569140	560650	1070100	0	570750	0	581970	0	0	0	0	0	0	0	0	0	81075	0	0	0	0	0	0	0	0	0	0	0	59782	0	0	0	0	0	0	0
P63218	0	0	0	0	0	0	0	1158500	0	0	1071600	0	0	0	0	0	703430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	933010	0	0	0	431120	0	0	0	0	0	0	0	0	0	0	0	0	5616300	8102100	4763200	20913000	44553000	29313000	32933000	40794000	16521000	11704000	7464000	0	0	0	0	0	0	0	0	0	0	0	0
P78540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	321980	0	0	351800	787570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P82663;E7EPW2	0	0	0	0	0	0	0	0	0	1641300	6460700	10022000	26934000	52596000	60191000	96979000	106320000	161700000	174360000	92245000	9115400	12271000	10197000	1959600	5520400	10846000	8677800	10081000	13636000	15470000	21970000	37443000	66005000	79872000	46609000	95945000	42054000	52489000	9723600	5728800	7778300	2497600	988410	651210	0	699930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P82664	0	0	0	0	0	0	0	0	0	2331600	2480100	3633300	16602000	15014000	30088000	33090000	74899000	67367000	70449000	47281000	9144300	18542000	11147000	6439900	8768800	4370600	5643200	6665700	3794900	2002500	566250	0	139860	0	0	0	0	0	0	79351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P82673;H0YG82	0	0	0	0	357630	0	0	569590	1800100	1484300	3362400	11633000	15954000	51404000	47673000	50174000	71968000	66249000	99247000	83492000	21868000	45398000	33729000	22939000	19201000	24957000	15089000	8479400	8753500	3265400	2325700	829040	564570	1154000	268160	0	183010	0	0	0	0	0	0	0	0	0	77992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P82675	0	0	0	0	0	0	0	325790	360790	977410	2833000	3811200	9734900	30008000	26024000	49688000	59392000	70940000	65151000	45634000	8296000	15232000	9924700	5604300	6361600	2989500	4414800	2032300	2181600	2039700	2179800	2482200	2277500	4172700	298540	211500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50431	140310	0	364120	163650	0	0	0	0	0	0	0	0	0
P82909;D6R941	901680	0	0	0	0	28655000	10525000	801170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	330500	0	0	0	464590	0
P82912;H0YL99	0	0	0	0	0	0	0	0	813400	576780	739120	2009300	6615700	12927000	14006000	11455000	22207000	29554000	20567000	15658000	0	3612400	1935000	2301000	2771800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197620	0
P82914	0	0	0	0	0	0	0	959360	612350	371480	2167600	2680700	4803500	8192300	4479100	13742000	14556000	19542000	17511000	3490900	775900	3275400	2412800	1019600	1360900	1293900	867510	1290400	1120800	1973900	1927000	1915400	3450400	3746200	1485700	1323500	0	0	312790	0	0	0	455200	467550	0	0	0	0	0	662360	332430	0	0	1111100	424600	0	0	442170	0	596700	0	874050	0	307590	3672800	0	3032500	5181300	4319400	1443900	0	0
P82932	0	0	0	0	0	0	0	1556800	3517200	6114100	9499000	13659000	20165000	63909000	49337000	61923000	97328000	152740000	95483000	55957000	13417000	16166000	5925800	3382200	6449200	6297800	8955700	11318000	11459000	11227000	13897000	28004000	20459000	40721000	42356000	50927000	14390000	19931000	6302100	1737500	1069300	0	201660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P82933;H7BZC4	0	0	0	0	0	0	0	0	0	2009600	5688300	6773800	14906000	40056000	44577000	48058000	88883000	88488000	83228000	72438000	13959000	30283000	30584000	27570000	20144000	20579000	12948000	14148000	4848700	5218600	1308100	471200	316690	599910	157680	185170	0	117750	183890	171590	942030	246810	0	0	0	0	125340	160480	0	352560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P83111;H0YNN5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583090	0	0	0	170590	0	752570	403580	308750	0	0	0	214070	1666000	191110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P84085;C9J1Z8;F5H1V1;F5H6T5;F8WDB3	5885000	1463700	414720	0	388410	1551700	1745400	2592300	2161300	2983300	2118800	1464500	1123600	2438700	2021100	1877900	2514000	2506100	2753000	1040600	805020	2633800	2049000	860830	1318300	1213500	1859100	3421900	3947700	2668400	2827500	2168800	3549200	2306400	2894300	3093800	1357000	600820	933240	524010	1295900	1852400	1921000	1682800	847900	1299200	675880	553950	325930	523660	0	361050	0	0	418580	418270	908540	0	361560	741580	998140	307420	352780	0	351980	0	409750	1367100	759110	711130	803230	1749900
Q00059;H7BYN3	218110	0	0	0	166590	0	534470	504100	0	420280	0	0	0	0	0	0	0	0	0	0	0	339100	0	593040	0	616590	0	302350	982220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557090	418190	909160	4268500	1352100	5496100	1796200	622170
Q01581;P54868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49332	0	426010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02127;I3NI32;J3QRQ3;I3L449;J3QRJ4	0	104270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2786100	7088200	5478000	4781300	4318600	0	0	0	0	0	0	0	0	0	14184	0	0	31420	0	0	0	0	0
Q02218;E9PCR7;E9PDF2;A0A0D9SFS3;E9PFG7;C9J4G7	0	0	0	0	2850000	93292000	111650000	23512000	306370	0	0	93587	74729	61867	0	0	141430	87453	0	0	0	0	0	0	0	0	0	167220	0	0	0	87689	0	270540	0	154420	192550	504460	215560	678230	865920	3600800	9877800	26173000	11372000	144250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q02252;G3V4Z4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339300	0	1007900	1475400	5595900	8627900	3928300	5088400	2269300	4386200	2421400	2360400	3314900	2546300	583160	562970	839930	224650	39876	0	0	497160	61017	49927	0	0	0	0	0	64715	0	0	39483	33395	0	0	0	0	0	0	0	0	0	0
Q02978;I3L1P8	0	15779000	9335200	0	5744200	11009000	10091000	21822000	20071000	22663000	14458000	7367100	11800000	12719000	9375800	8573900	9322800	9098600	8890300	7486600	287630	4264200	3401700	664940	1276300	3259000	6387200	4360700	6512100	6054600	7910800	8581800	11430000	11080000	8204700	6939600	3444300	7119500	8566600	9412000	20092000	35117000	41154000	49162000	95639000	127080000	138820000	117150000	59114000	180150000	144460000	83523000	51316000	82290000	24429000	18263000	12459000	4285200	2526300	1130600	0	0	0	0	0	0	0	0	0	0	0	0
Q04837;A0A0G2JLD8;E7EUY5;C9K0U8	0	44237000	14798000	0	13173000	13206000	11273000	13220000	11121000	10443000	6337300	5592800	942910	6538300	1011300	4389900	6063600	1455600	5017500	5909400	0	3817000	3111700	1049200	3136900	3284700	2135600	3595200	4825200	4251000	5514100	2581800	2223600	5444700	2834500	929760	1237100	3810700	799320	1889700	3134500	3756400	3099700	3448500	7745400	5336700	4259400	4314300	3132000	3896000	3619400	2958900	2761800	4864800	4018700	3606900	3804600	2997200	3806400	9670700	44412000	164410000	173670000	32941000	8630400	0	4633500	4191800	4186100	0	1315000	0
Q07021;I3L3Q7;I3L3B0	10300000	1760800	1153800	0	544990	662430	367800	575850	2720800	3060400	1309600	2834900	516960	1098200	1859200	1328000	4360500	0	2456100	0	0	468520	486260	1400100	3672500	1973300	0	0	0	889310	0	0	0	3974700	0	1537700	0	1209900	544330	431050	1724500	2695200	756580	715000	733530	758930	704020	1395800	570370	1545900	11612000	3833000	0	623560	1124500	0	1192800	0	0	838070	831220	0	7870800	40715000	116270000	2657800	1309400	794890	0	526200	597840	640190
Q07812;K4JQN1;I6LPK7;H0YA56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	428170	0	2204500	3913700	2532400	3368500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36271	0
Q08257;A6NP24;C9JH92	0	0	0	0	0	0	865570	620490	0	354950	596640	372360	324600	430510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	899050	763210	713490	3092300	3686100	3966800	3670300	6872700	3410900	7127600	17016000	5510100	1008000	0	0	0	0	0	0	0	0	0	0	0	0	0
Q08426;C9JJE0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39100	53483	258310	201560	159160	2435300	834110	831740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q10713;Q5SXN9	0	125110	0	0	0	0	125210	183310	146030	210030	344530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117010	109400	0	95747	208910	390390	968410	3339100	3950100	4676700	14010000	13078000	7422500	6047600	1825800	1487400	0	291590	0	49067	0	0	0
Q12931;I3L0K7;I3L239;I3L2D5;I3L253	0	1451500	672330	0	343350	2049300	2850900	4796100	4412800	4885000	3864900	1819500	1637200	1591000	1415800	1229300	2074500	1680000	1776400	1501400	101510	471420	0	0	94101	355610	247690	859890	753890	440000	367090	512300	0	411040	322900	563190	443170	951530	532100	824190	1915900	2777600	4344200	5096900	8996000	7597800	4390500	6556100	5834800	20699000	32412000	39197000	52186000	152750000	110390000	122200000	76442000	11296000	1954500	523700	0	0	0	35429	0	0	0	0	16515	0	0	0
Q13011;M0R248;M0QZW4	0	0	68353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1026000	2560500	2895700	2082200	3633700	5265100	12962000	36041000	87686000	169380000	44797000	24812000	51851000	181670000	215060000	4993300	140950	578680	170780	0	124230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13057;K7EN91;K7ESK6;K7ES73;K7EP09;K7EPT0;K7EQ60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137940	71594	0	0	0	0	0	0	0	0	0	0	0	0
Q13084;A2IDC6;Q4TT37;A2IDC7	0	0	0	0	0	0	0	0	1459100	2941200	10351000	26379000	48907000	109950000	63639000	55866000	22743000	613450	0	283420	0	62005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531530	599110	1268700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13085;Q59FY4;A0A087X0W4;S4R3S7;A0A087WVR6;A0A087WWN5;A0A0C4DGT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328000	1540100	1563400	429510	98600	14229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13162;H7C3T4;A6NJJ0;A6NG45	0	0	71941	0	0	0	0	0	0	213710	203790	0	0	0	261510	0	738680	496590	465230	1178400	550080	1604400	2673700	2545700	2385400	3553100	8565800	24060000	46822000	51286000	85777000	172360000	176880000	267680000	168130000	198000000	65948000	55229000	8279300	87424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q13232;H3BPR2;H3BPD9;H3BMQ7;H3BRA8	0	0	0	0	0	0	0	1622900	374310	529700	0	0	0	2530800	844100	476890	1198600	1233100	2156200	952710	752680	6809000	5859200	3254700	4575500	7618100	13607000	46415000	63374000	119320000	164730000	64507000	36039000	4086900	529220	3176800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163430	199410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
