Uniprot ID	KO_1st_1	KO_1st_2	KO_1st_3	KO_1st_4	KO_1st_5	KO_1st_6	KO_1st_7	KO_1st_8	KO_1st_9	KO_1st_10	KO_1st_11	KO_1st_12	KO_1st_13	KO_1st_14	KO_1st_15	KO_1st_16	KO_1st_17	KO_1st_18	KO_1st_19	KO_1st_20	KO_1st_21	KO_1st_22	KO_1st_23	KO_1st_24	KO_1st_25	KO_1st_26	KO_1st_27	KO_1st_28	KO_1st_29	KO_1st_30	KO_1st_31	KO_1st_32	KO_1st_33	KO_1st_34	KO_1st_35	KO_1st_36	KO_1st_37	KO_1st_38	KO_1st_39	KO_1st_40	KO_1st_41	KO_1st_42	KO_1st_43	KO_1st_44	KO_1st_45	KO_1st_46	KO_1st_47	KO_1st_48	KO_1st_49	KO_1st_50	KO_1st_51	KO_1st_52	KO_1st_53	KO_1st_54	KO_1st_55	KO_1st_56	KO_1st_57	KO_1st_58	KO_1st_59	KO_1st_60	KO_1st_61	KO_1st_62	KO_1st_63	KO_1st_64	KO_1st_65	KO_1st_66	KO_1st_67	KO_1st_68
Q15428	750390	600312	450234	300156	150078	0	0	0	0	0	0	0	0	0	0	4067800	5275300	1301700	2042400	3060830	6591660	5078800	4111800	2870600	0	0	0	0	0	0	0	0	783300	721780	582760	1242800	2729900	4217000	17541000	24541700	9340000	0	8355300	2611500	4280900	1630250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15436	0	466240	932480	1398720	1864960	2331200	1637200	4471300	0	2144000	14646800	2446000	1410600	0	0	0	797960	6038480	4615400	5480040	4010440	8584770	15050200	13654100	6615220	3098870	7078200	2819960	6217265	9614570	16096890	127508720	499021430	172188400	91659640	52314330	52103510	51892690	25589420	18188580	10793070	11693330	2949200	0	8150950	3778730	3248980	1502870	1392825	1282780	1060580	1244670	721320	1447010	517570	575550	656050	0	572740	0	0	727640	574810	226880	0	0	177700	355400
Q15437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2668000	4256220	2864500	2065000	2036390	0	2548900	1274450	0	5152300	7849600	10377100	8371800	7219940	5468040	3629820	1791600	0	0	0	0	0	0	0	1107800	0	0	0	0	0	0	477390	0	0	0	0	0	0	0	0	356660	0	0	0	0	0	0
Q15583	54702000	58367000	62032000	65697000	69362000	73027000	28488000	15114000	11501000	0	0	16662000	0	0	0	0	0	0	0	0	2581800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971430	736880	694070	0	0	0	0	0	0	0	0	0	0	162390	1081700	1366700	0	0	854130	0	0	0	0	0	0	0	0	0	0	0
Q15599-2	0	0	0	0	0	0	0	0	760630	726470	3067300	7852500	21385000	10900200	21711200	45625400	37540800	22797490	11617300	8091670	3029000	3692100	3406800	3482760	2240600	0	1901700	1395600	697800	0	3113600	1598450	0	0	471980	0	0	0	0	0	0	0	717530	990160	1515200	1552400	0	1618500	1867200	2115900	1107800	1662480	4077070	1412600	285010	1059490	0	664900	0	0	663800	453420	0	0	0	0	0	0
Q15643	405090	397290	389490	381690	373890	366090	0	948660	21859000	5232370	3423400	0	0	0	2936700	41608390	1909400	0	0	14069000	12277300	0	0	498729870	1362700	2948900	18250060	8356500	8943000	9529500	0	5118600	4589410	0	1204900	411660	1548030	2684400	1224800	2278550	1585200	2852500	2879100	7277100	11779200	1759900	19305000	0	795800	1591600	1786610	9732500	708600	136045220	169759450	16208790	8416370	4271690	1982970	1136070	921020	2078820	1178600	181390	136840	72591	963445.5	1854300
Q15645	0	0	0	0	0	0	0	0	0	12378690	7537240	10066150	15887860	22068000	11558300	13626030	14838330	6621550	4308240	790770	5778330	1047500	9932790	6737590	14024700	2588920	577070	1536420	3071560	4606700	935430	0	136210	0	698300	0	0	0	10032900	328280	0	0	0	0	0	3440600	0	0	0	0	0	0	358750	81799	3093900	0	0	0	0	240060	0	0	0	2011900	0	0	529400	1058800
Q15691	0	0	0	0	0	0	404650	1069900	0	1568000	1800960	1002800	2063100	5132730	5678930	14362350	54050780	123494430	205420850	268268320	264623400	222881800	163211400	94289400	66503300	46957900	48422310	37590270	33365450	29140630	8751760	6589820	10020300	2228100	0	1178800	850585	522370	3222400	2815300	0	0	0	203510	562620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471700	943400
Q15717	0	0	0	0	0	0	202100	28996590	72267100	66613600	39079400	20440300	5996030	7217040	1481900	2365460	4000400	4350700	751990	1697970	2066670	2590500	3271990	1385520	1530520	531290	1572680	0	0	0	1338450	2108380	1983500	914450	2905190	6479670	6510185	6540700	1348400	1049880	1088780	0	390810	255740	303800	631068	308780	0	208465	416930	257960	207890	179220	167290	705400	766650	254720	0	680840	399260	0	276460	317260	0	0	0	577055	1154110
Q15738	0	371600	743200	1114800	1486400	1858000	1243000	2981490	0	1164170	1663300	49360360	104218940	203259230	530410500	433191300	505946500	422092500	349352300	264728000	125666700	33136600	7099800	7606500	1059100	18087660	9130830	8159520	6628570	5097620	962660	349100	4794210	2551910	2248830	3412720	4207775	5002830	13933650	0	975220	1407600	593790	670100	1083400	2156420	984210	757830	378915	0	0	390680	556860	0	243660	650240	0	0	1190330	1860520	1068680	526000	2356120	0	0	0	3060715	6121430
Q15785	478940	569178	659416	749654	839892	930130	978160	7090710	61931500	48669700	33163630	13811090	4963650	3689100	6137240	3528600	1368100	0	0	0	0	0	0	0	0	0	0	19535310	15207155	10879000	11934500	0	0	0	0	0	0	0	0	0	1417900	0	0	634020	933950	0	0	0	347485	694970	890060	481660	748000	0	0	732520	0	0	0	0	0	0	0	0	0	0	0	0
Q15800	0	0	0	0	0	0	0	0	0	0	966350	7668100	14011600	9381600	16005500	31591500	35926500	40751100	41173400	42960200	17376200	20366400	11158100	10615600	14234200	9604500	6529400	4267600	4083350	3899100	3152400	3282500	7893700	8990500	2388000	2707180	2878985	3050790	2599250	605870	2131860	975000	1004500	1005890	898710	981950	994590	0	1225250	2450500	340900	1098520	319360	295280	0	357450	0	212540	0	0	163060	0	680390	0	0	0	101070	202140
Q15813	0	0	0	0	0	0	0	0	0	0	0	0	0	4061500	18918670	16954900	10111100	9407000	3137050	1999000	1948800	3178900	3122400	2054640	0	1822700	0	0	0	0	0	0	3139470	600570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q15814	0	0	0	0	0	0	0	0	0	0	2222400	2710110	2667400	4342160	3567750	2887300	2615800	0	0	3100300	3648600	3829000	0	4028800	0	0	0	3003000	4174250	5345500	3688500	913650	0	0	1174900	1762500	881250	0	65760000	56187000	0	1619800	14185000	7555200	7300700	0	0	484400	242200	0	0	0	0	0	384320	814270	0	1414800	1439700	1744500	0	0	0	0	0	0	1667000	3334000
Q15818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1463300	3070500	902010	0	0	0	0	0	0	0	0	0	525440	262720	0	0	0	0	0	0	0	0	0	0	0	435040	870080	0	0	0	0	0	243760	0	0	0	0	0	0	0	0	0	0	0	0
Q15907	36233350	171680154	307126958	442573762	578020566	713467370	398572900	366453200	705584160	658037800	1092858600	1171218100	853458800	716715600	637127580	824239290	512579100	234244600	94111100	50536800	35031600	32500600	34978900	21868410	26912700	13896800	24290470	9340900	11268750	13196600	7862100	6433900	6502750	8992130	10338310	3053300	7323950	11594600	3607300	6999310	2640300	16569400	8776020	4336940	6902100	6263710	3080300	7272000	7342280	7412560	4313340	2568370	3338490	3719400	2374190	2054040	2299700	2120400	1845940	2986220	1151750	3596860	4578070	691880	0	0	2027430	4054860
Q15942	0	0	0	0	0	0	0	0	0	0	0	911920	0	0	0	0	0	0	0	1398000	0	0	0	34878080	120313700	73904900	35970900	8595900	4297950	0	2276130	1743600	0	0	0	0	0	0	1048300	950010	988540	660270	0	0	397820	0	0	0	0	0	0	0	0	1981000	0	0	0	0	0	0	0	166040	0	0	0	0	0	0
Q16186	0	0	0	0	0	0	1109170	363480	0	0	0	4716100	13956050	26735500	26889700	32757500	21665800	9277500	7002300	6968200	15973900	12023900	5167200	5873800	6469800	1451600	2587500	1090700	2623350	4156000	7360200	2726000	1059800	673750	2058860	0	181865	363730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128740	0	0	0	0	0	0	0	0
Q16187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2150800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57612000	0	0	0	601350	1202700
Q16393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1480800	0	0	0	3993800	4161000	2080500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q16513-3	0	0	0	0	0	0	0	0	0	0	1430200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578570	0	396035	792070	9236100	14694720	11289280	6942080	7768720	1108520	9367595	17626670	0	0	0	0	0	0	0	0	0	26215000	13107500	0	0	0	0	0	0	0	0	0	0	3687470	2137200	0	0	735000	0	0	0	0
Q16531	873040	698432	523824	349216	174608	0	0	1607000	6884500	11140200	1704400	0	5229900	0	2119400	0	4773700	10428800	65637180	1098638710	26269390	22323630	31242330	12250900	92413160	42663910	54330430	54266010	39403810	24541610	19986210	21235880	12463140	8444440	3617160	6180890	9024330	11867770	13539250	9384240	4030090	3352050	1687930	992670	7095080	8557230	16291930	10534690	8516201	6497712	4000220	1747110	2022680	17095347	14852930	11909610	4897250	13030960	9558820	1215120	0	5968230	2919200	3648500	0	0	259915	519830
Q16563-2	0	0	0	0	0	0	0	0	0	0	0	0	0	1039900	0	3719800	4697200	5595300	10853500	13097000	23755400	18839900	16043500	13240800	18062700	11786000	8810500	3090100	1545050	0	0	1006100	1071700	665150	0	0	0	0	0	0	0	0	0	0	0	374420	0	0	0	0	519000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q16629-3	0	0	0	0	0	0	0	0	5720700	11425200	11668700	11151600	13659800	14907500	20986300	17817500	16580300	8696300	3349100	2771900	1568200	0	0	0	0	0	0	0	0	0	0	0	840650	0	0	0	0	0	0	0	0	4486800	1795300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1006400	0	415240	184480	0	0	0	0	199560	399120
Q16635-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1205000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732110	0	0	0	0	0	0	0	0	0	0
Q16643	0	76196	152392	228588	304784	380980	1885080	0	0	1403590	3756540	5711990	2658520	1412600	670380	896450	0	0	0	0	0	244740	0	199330	2174340	835590	0	2241580	38745390	75249200	190851500	69141200	30821700	8981430	3368650	2801600	1747320	693040	67647	198170	292360	1521160	148800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405250	810500
Q16658	0	376800	753600	1130400	1507200	1884000	2262000	0	661130	1057500	11031050	189916710	247478580	313043900	391463300	330678600	273278030	215236700	177296340	151741130	173998590	126869900	83831100	102027600	109369250	97205500	64671860	35387250	42013725	48640200	34798870	28531900	24478630	22083600	18263890	16810110	18960665	21111220	19584480	51766740	63521360	158884070	187157340	248105320	429948100	269836620	206807510	39170080	23832830	8495580	2404730	0	398170	0	0	0	0	2473000	0	292010	364120	0	0	56344	29182	0	0	0
Q16698-2	0	283150	566300	849450	1132600	1415750	20544270	13175840	12060190	12170200	5511100	1653810	8236980	4350250	1006800	0	0	0	0	2600920	54485700	347494800	608794100	709425000	377724800	115529430	37717550	22392900	22211350	22029800	18247580	10328390	6699100	6859120	3047750	2818910	3325705	3832500	1504200	2764280	2478310	2259400	4104890	1492360	1633290	1612820	1985570	1171830	2150670	3129510	678870	1471490	1604800	508830	360820	13058490	13719110	12793690	904690	441130	420620	0	467220	1375900	0	0	731355	1462710
Q16706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	718700	0	0	0	0	851040	4009700	3654000	2426800	2678550	2930300	2476730	1236600	1033280	873440	729150	519810	911695	1303580	712820	1062020	822240	978180	927020	1105150	1156420	1518550	1299210	1055100	850080	645060	391270	323860	399810	750790	212380	0	220360	0	204900	0	0	0	0	0	0	0	0	0
Q16740	0	198432	396864	595296	793728	992160	23658869	46005030	42789720	46391520	30252038	18190510	10409630	8715900	1124000	3742500	3103050	23928600	14468100	0	0	186260	0	378010	698630	2588400	1762800	289183300	1182074650	2074966000	331031400	93623560	20332670	8752600	4455390	3167020	3337720	3508420	361570	509310	2690450	1200600	481250	934310	0	1283200	380980	133580	137900	142220	877005	0	0	0	0	0	557450	513320	0	0	0	0	0	0	0	0	594400	1188800
Q16763	0	261920	523840	785760	1047680	1309600	8791300	31343400	39801800	30690400	13794000	3019900	1049500	1856020	7151800	1293100	0	0	852550	700790	564420	1351400	746670	0	778900	664880	0	378990	189495	0	0	0	0	383730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q16773-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4415800	15827700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q16791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q16799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3783100	0	1203800	0	5716400	6790500	6852900	8476400	17333600	30745200	65242000	81588000	26337300	27007250	27677200	56343000	316159000	49240900	9922100	4592700	671810	12491405	24311000	3944160	3154300	2607000	3446300	3385900	2446900	4169600	4559700	22578100	26911100	21889550	16868000	14277000	12112000	21159900	15678000	18139100	19893700	25870400	34042900	34022100	34721800	35298300	32472000	7703580	0	0	0	1381620	2763240
Q16851	350050	280040	210030	140020	70010	0	0	0	0	0	0	212730	1124760	0	848250	0	0	0	0	0	0	0	0	0	1769260	1785670	990210	1392300	1694600	1996900	0	0	0	0	1422700	2418410	1790205	1162000	6673670	6129900	10623020	15053330	3802190	26760370	284807500	139054840	68903500	14941810	12280530	9619250	1445300	445540	1983050	1545550	322690	289050	0	0	0	0	0	0	0	0	0	0	0	0
Q16891	307430	1041584	1775738	2509892	3244046	3978200	3939210	9122260	6419090	14062400	9532670	4755960	18839720	3760320	4150950	21248300	31237600	27369800	106230	6633350	4122240	3502400	0	1481420	11006650	14387490	36029300	26626720	25933715	25240710	24156404	12912860	13700270	14833890	8360590	8558500	7783560	7008620	6796730	15762090	15773320	48093400	163998150	412801810	1355700870	2677553610	4189450650	4885412100	5036780615	5188149130	4013734130	2960851780	3403729070	3077308290	2357457970	1886289720	1591003200	1452368400	1084864750	1497606670	1734536400	1653436519	765164750	0	0	0	722017900	1444035800
Q1HBJ4	0	0	0	0	0	0	5912600	50386200	84927800	68225900	54134500	25780530	18543000	15733380	7878900	969360	2048000	4524700	0	0	0	0	854750	0	0	2737380	4073220	1079700	738980	398260	0	0	0	0	1217900	0	0	0	0	0	0	0	0	0	0	184200	0	0	0	0	683490	283400	314610	0	0	173640	0	0	0	0	0	0	0	178240	0	0	0	0
Q1KMD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1845200	0	2680000	1759400	0	0	0	0	723780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q1W6G4	0	0	0	0	0	0	0	0	0	0	0	1001200	1801130	2359680	6069500	1439700	5977500	0	1119400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1606200	1417100	1228000	858110	604240	0	305250	131570	308010	0	0	0	0	0	0	0	0	0	0	0	0
Q1WWK4	0	0	0	0	0	0	0	731850	1124500	767370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q1WWM3	4569900	4828780	5087660	5346540	5605420	5864300	380780	0	2513500	0	0	1754200	1063700	1736500	4694550	7309700	3383100	4442250	0	3474300	4334500	6328500	9626600	54236800	83235300	48243460	27964100	9045400	10345800	11646200	8287140	28598900	66220300	191124900	151033500	97833290	64801085	31768880	3882060	6355820	6578860	13504630	12639580	12359115	18111660	28988880	46325330	41349180	50331735	59314290	26710250	5667220	10592400	547790	0	0	0	0	0	0	528550	760330	0	0	0	0	1067600	2135200
Q20CU2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	742130	0	0	0	0	0	0	0	0	0	0	1589500	1113100	590440	1908800	1079400	2511000	13491000	9940200	6389400	4482700	2821800	3753900	2317000	2401100	4172900	17983000	31263000	7868300	3591500	2881200	2461100	1673800	0	0	0	0	0
Q24JU4	3051873	3270560.4	3489247.8	3707935.2	3926622.6	4145310	6589180	562890	2420950	0	0	1247500	1287950	2305590	847710	2860610	0	3609900	24235500	6915340	4445600	5994150	4708490	5641200	6879270	4718400	6020670	2103180	2912150	3721120	0	207500	5911400	237640	5005140	3386110	6001855	8617600	5341200	0	3875100	4045615	4877260	5705960	7792310	3527420	7493760	20837490	86440180	152042870	426401300	591153200	777618700	626921450	331649660	272646740	334881710	349844070	104524640	28534670	12458490	7001670	4160330	4430680	153850	0	1335760	2671520
Q2KHT3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	621090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682000	430410	215205	0	0	0	0	0	0	0	0	0	63042000	13664000	8960350	4256700	0	0	0	787680	0	0	0	0	1019100	0	0	0	0	0	0	0	0	0
Q2LE71	0	721920	1443840	2165760	2887680	3609600	1826550	10169330	0	0	0	495230	446930	592090	0	0	0	960350	0	0	0	0	0	0	0	722040	328320	520200	260100	0	0	912630	328990	0	10781880	91339000	88034850	84730700	28925630	19654770	10436700	7241360	3153230	4430900	1480600	1170050	1365100	0	113340	226680	335510	313870	1040100	898810	0	0	2240500	0	0	0	0	0	0	0	0	2295900	1147950	0
Q2NKX8	89612	71689.6	53767.2	35844.8	17922.4	0	0	0	0	0	0	0	0	0	0	0	1856800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1738900	4818700	4280200	5984300	7688400	6927270	9530160	4639200	1392800	542230	610900	2107500	0	0	5167700	2971750	775800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q2NL82	0	0	0	0	0	0	0	0	0	942500	530760	1807700	0	0	0	0	8066100	0	0	0	0	542160	23719870	0	27905100	20133700	10010990	3722310	5075945	6429580	2426130	3687900	1843340	1004800	3150600	635400	575010	514620	454110	0	0	640060	0	0	0	135650	279840	84638	42319	0	0	0	476700	0	0	600880	0	362920	0	0	0	0	0	0	0	0	199225	398450
Q2NLD4	0	0	0	0	0	0	1104900	0	0	0	0	0	0	0	0	0	0	0	0	0	1392300	2290000	3612300	4584200	4019400	2499700	0	0	408350	816700	0	0	0	0	0	0	0	0	530020	0	0	0	775890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q2T9J0-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q2TAA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	846800	1732700	2356600	1358900	0	0	0	708770	627840	521000	468970	416940	0	363320	196580	0	0	0	146610	293220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q2TAM5	2575300	2391120	2206940	2022760	1838580	1654400	0	0	526080	997440	1279100	869470	531230	548120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q2TB59	611320	1350742	2090164	2829586	3569008	4308430	866000	1046200	402360	1295580	13680500	36295280	39822410	49532710	56625120	25169710	13375400	8310920	4271850	5738520	9562510	13140600	13941300	13146830	12033600	1295800	0	13799000	9041065	4283130	8783130	10849980	7230020	29790420	104960630	262460380	937007490	1611554600	9761438400	11908650700	8547110420	5993082630	4607947650	5395422070	5620332900	2585298400	1160600140	513413780	377680050	241946320	106857490	48145760	56181960	35962510	23307700	25818560	19906870	31127970	18958620	15466990	9270420	10969280	4773280	0	0	0	2638090	5276180
Q2TU73	0	0	0	0	0	0	0	0	4604800	0	0	0	0	0	0	0	0	0	0	0	0	5986290	18506700	37847000	36055200	19082900	15354900	5226550	5299980	5373410	1002400	3638400	1011700	0	800570	504660	597280	689900	665220	368860	0	461590	0	190100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	471380	759470	0	0	0	197085	394170
Q2YS46	0	0	0	0	0	0	0	558100	588360	415940	0	0	0	0	0	0	5442400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q32P28	414720	331776	248832	165888	82944	0	1521230	561420	0	1376090	627380	489860	272620	0	0	467130	0	1582400	1631070	430260	21306100	103229600	229032100	315735300	257709900	77419400	32547200	17822200	17934670	18047140	25659700	18680600	6450740	3393150	1813500	262200	738695	1215190	291610	2887760	0	154420	0	1435880	2455600	1900770	2298290	1374900	687450	0	0	0	76687	0	0	0	0	0	0	0	0	0	446410	14200500	1209900	0	0	0
Q32P41	0	0	0	0	0	0	0	0	0	0	3103400	22695110	14588100	21584900	44848800	28281200	16797000	7876200	5806150	6393200	7146600	3730500	8306860	4243500	1241800	1106240	703320	9759100	8137250	6515400	5293600	4542500	3325700	3252500	1699100	2138200	2025550	1912900	1602200	0	0	0	0	645630	1029800	654900	1076400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173945	347890
Q330K2-2	0	0	0	0	0	0	0	10501200	14167200	9756800	4861780	507170	4190260	0	0	8122900	0	6917100	0	0	0	0	0	765350	0	0	0	0	0	0	0	0	750280	0	0	0	233805	467610	415760	0	453900	0	0	0	0	297460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1958400	0	0	0	0	0	0
Q3B7K3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6187600	4700700	0	0	0	0	0	0	2492500	0	0	0	0	1326400	0	1090200	1089900	1089600	807040	0	659590	651930	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KQZ1-2	0	0	0	0	0	0	0	0	0	0	0	216550	0	0	0	0	0	476290	0	1521400	1918500	1242200	598820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3KRB6	0	0	0	0	0	0	389850	3654230	6387600	19441500	31355130	14308710	21560510	27683730	43688110	18654030	22237630	7545010	3762190	0	0	3647200	439790	0	2584300	18917500	89896000	118573500	98447750	78322000	66675500	51015990	25915500	11051400	3915800	3361760	3135540	2909320	0	0	87728	0	0	673970	3315200	1489800	0	0	27652	55304	0	0	0	747730	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3MHD2	0	197328	394656	591984	789312	986640	0	0	2412000	2198900	927890	663830	0	0	0	0	0	0	0	0	0	0	0	1197400	0	416220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2608800	1464100	732050	0	1015300	804170	1000400	693750	573180	716190	589470	1228100	727290	696500	458620	566990	0	0	0	0	0	0
Q3MIX3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3SXM5	0	0	0	0	0	0	374060	12810500	53208640	46860700	46161900	47866800	55701200	55353640	57634740	44189700	55796530	111893970	137451850	141560400	196763600	320567900	383389700	396233000	418151300	336199600	131672700	106231900	104401800	102571700	108444690	104682900	66743380	56746450	58156550	58278760	48991110	39703460	27045100	33282400	18239100	27741110	21829300	17783400	14314820	18555780	19787620	29875000	25101595	20328190	13448920	7929400	8733500	9844000	8486330	11175110	7238960	3129480	9646240	1723400	2815190	2752150	1939240	0	0	0	590400	1180800
Q3SYF1	0	233490	466980	700470	933960	1167450	0	579580	18635100	50693200	55800500	54092600	33142100	50322900	78118800	43876500	20740830	4506760	2533500	1434400	4782400	0	880910	0	0	1379400	0	0	0	0	0	0	0	0	0	0	4670100	9340200	0	0	0	360590	0	327660	478160	511050	0	535960	589360	642760	364040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q3T906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2454800	4530400	4431000	4172000	0	971330	677490	786710	0	0	51127	0	0	0
Q3YEC7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235850	747560	948985	1150410	717070	0	192700	1070600	1638270	1368470	1877780	4636220	17865100	12939400	11648050	10356700	2505370	1096960	2040660	1096000	1872400	1859650	2262490	3957400	4117880	1873260	586220	498730	0	0	0	0	0	0
Q3ZAQ7	0	0	0	0	0	0	0	0	0	984950	1890400	8624000	1218100	0	0	4246740	0	0	0	0	0	0	4571800	3345300	0	0	0	0	0	0	1425400	0	1427500	0	885170	1740100	2264300	2788500	5239200	4237900	6956900	14057000	15956000	35844000	126964000	80147300	58130000	31174400	21459250	11744100	559780	409450	1211900	0	0	0	0	0	0	0	0	0	0	151370	0	0	0	0
Q3ZCQ8	3680200	2944160	2208120	1472080	736040	0	38049691	775407650	2701364400	1773625600	1423969500	993558100	594724200	651397200	399154700	252051300	159161090	80774800	53779600	37969500	67712400	47769900	72512100	53921000	65347200	54854800	66131800	31294400	22935235	14576070	17129620	46486310	38343440	19901180	12016180	13763130	16908865	20054600	8167800	6228130	3320200	5585700	3350230	4576770	9700320	3918200	3727000	5780880	3667055	1553230	1445270	2037820	1683390	1085100	3541580	2532810	2775490	8688700	3693690	3420820	2594010	452810	297370	181140	0	0	538250	1076500
Q3ZCW2	0	97112	194224	291336	388448	485560	0	19622600	31658000	0	0	0	0	0	0	0	0	689740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
