Uniprot ID	P631_2nd_1	P631_2nd_2	P631_2nd_3	P631_2nd_4	P631_2nd_5	P631_2nd_6	P631_2nd_7	P631_2nd_8	P631_2nd_9	P631_2nd_10	P631_2nd_11	P631_2nd_12	P631_2nd_13	P631_2nd_14	P631_2nd_15	P631_2nd_16	P631_2nd_17	P631_2nd_18	P631_2nd_19	P631_2nd_20	P631_2nd_21	P631_2nd_22	P631_2nd_23	P631_2nd_24	P631_2nd_25	P631_2nd_26	P631_2nd_27	P631_2nd_28	P631_2nd_29	P631_2nd_30	P631_2nd_31	P631_2nd_32	P631_2nd_33	P631_2nd_34	P631_2nd_35	P631_2nd_36	P631_2nd_37	P631_2nd_38	P631_2nd_39	P631_2nd_40	P631_2nd_41	P631_2nd_42	P631_2nd_43	P631_2nd_44	P631_2nd_45	P631_2nd_46	P631_2nd_47	P631_2nd_48	P631_2nd_49	P631_2nd_50	P631_2nd_51	P631_2nd_52	P631_2nd_53	P631_2nd_54	P631_2nd_55	P631_2nd_56	P631_2nd_57	P631_2nd_58	P631_2nd_59	P631_2nd_60	P631_2nd_61	P631_2nd_62	P631_2nd_63	P631_2nd_64	P631_2nd_65	P631_2nd_66	P631_2nd_67	P631_2nd_68
P61026	0	28117089.28	106401238.5	101276686.2	117634200	63468771.96	683004258.3	538661466.7	321718193.6	187768700.8	323604037.4	267010232.8	345553730	261447052.9	215376754.5	382392343	454703488	433400328.1	448681233.8	346182518.4	252149345.2	145264970.4	302450938.9	100278350.6	108459783.4	116641216.2	105605474	89246757.09	82995202.72	78103921.34	73212639.96	6683247.839	35967699.31	65252150.78	63658843.92	53487348.1	43315852.28	33144356.47	22972860.65	24467785.97	22759443.82	31022900.74	20778241.06	6506220.328	36961589.95	15284698.69	11635099.06	7985499.427	12204052.56	3128947.916	6632516.152	11419430.12	4380645.615	5483644.945	0	4407143.439	5222518.996	4807953.399	3321621.648	3833383.467	2284111.236	1552650.393	1697330.527	611328.6818	681499.6134	445217.9664	530549.1381	530549.1381
P61086	0	843117.9668	3207534.618	0	5890565.229	20699239.5	4346212.075	4686398.854	0	0	0	35412317.72	43697513.4	37093456.78	50283576.87	304049698.3	15933519.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P61160	0	0	0	0	0	0	0	0	0	14615289.34	5186485.274	6362577.35	13790703.85	6667186.756	15353032.38	8144332.278	14796939.6	13966048.21	11662841.47	0	0	0	0	3714081.031	3081920.353	2449759.676	2236994.774	0	0	365493.3573	730986.7146	506522.7059	1595132.254	2683741.803	6366749.675	6168377.518	5970005.362	5771633.205	5573261.048	12707102.28	17497216.61	29854768.09	22342270.52	14264493.95	45328880.88	34300843.35	28349106.73	22397370.11	12131813.25	3663586.408	0	303637.4441	0	0	0	0	1216019.573	994009.1761	495629.6171	379622.3692	0	0	0	0	0	0	0	0
P61163	765538.7865	0	0	0	0	0	313813.4145	0	527834.7558	91216343.72	69484809.22	53666420.29	20852975.47	2421608.331	2841744.931	2810630.287	5615393.24	3072823.024	3503034.842	0	15390784.82	0	2033653.164	1088834.759	544417.3796	0	648429.1912	9289351.196	764294.2007	5519530.502	10274766.8	1536292.98	1192135.379	847977.7779	986126.7995	1049778.472	1113430.145	1177081.818	1240733.49	523490.5587	0	908547.6192	15012786.33	15315102.15	44541472.95	6419769.029	4256551.522	2093334.015	3867935.539	7232999.158	7737293.462	1364184.547	4677390.424	2606755.283	0	0	267455.5575	0	0	0	0	77940.7028	0	0	0	0	0	0
P61201	0	0	0	0	0	0	0	0	0	0	0	0	2626431.591	836835.7719	4628673.781	3594363.732	0	0	48353935.52	0	0	0	0	0	436701.4437	873402.8874	552993.1683	0	0	0	0	0	0	0	0	232737.5408	465475.0816	698212.6224	930950.1632	3635968.456	43926120.11	25708756.53	20791279.58	13572450.92	52536395.67	6634946.058	6073134.11	5511322.162	9515865.808	3200185.636	846555.3942	353503.8476	0	0	0	0	382052.2748	0	0	0	0	0	0	0	0	0	0	0
P61221	290320.3762	0	349367.0816	0	0	0	0	0	0	5246106.859	0	0	0	5270880.043	32196071	31590372.59	30589933.05	44184211.64	51566744.81	27841247.58	10437689.01	9204897.161	9941277.08	4915224.84	10995826.46	17076428.09	13957199.8	9911051.426	9480187.682	10432562.5	11384937.32	4387757.533	4086982.637	3786207.74	4953332.871	5279118.016	5604903.16	5930688.304	6256473.449	1525980.698	435302.7663	0	1179630.255	634146.0878	3450228.845	1826814.861	2010035.667	2193256.474	1936279.143	796357.101	1359858.129	0	0	0	0	0	0	0	0	0	0	0	452246.9127	0	0	0	0	0
P61254	0	0	0	0	6600571.784	19307437	96556956.13	171952978.8	184116908.3	403223804.9	181912450.6	38776077.49	48817573.36	33029943.48	35768091.46	39699797.2	15182109.27	37873930.6	56785648.58	16807834.62	8969966.778	9938681.23	12902680.04	15231537.1	14981642.06	14731747.01	8508166.188	3592822.816	4579660.807	5182573.719	5785486.63	7661729.326	4582298.144	1502866.962	1413967.978	1999249.257	2584530.537	3169811.816	3755093.095	3750529.614	1939360.975	3235034.037	13407389.21	8986442.723	13721084.09	7037243.594	5478755.501	3920267.408	1294961.871	2219926.169	2591642.455	2030630.599	1789975.122	2847630.044	1066965.609	2872450.64	4562764.074	3574515.552	0	0	1424576.59	0	1687711.657	399790.5854	436274.7286	523449.0725	0	0
P61326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P61604	7818369.336	8595583.523	10376585.77	10022530.75	22358213.07	13632860.74	8177936.094	4872494.062	8356943.089	24205830.3	21381153.97	9926460.583	12727311.98	8569387.955	9804449.69	43441199.85	13976003531	63652818345	50539969427	16031389237	8386607317	4597591318	4415225601	2459121510	2384379778	2309638046	1640398432	893318749	529771568.3	434143494	338515419.6	100702712.8	134274990.5	167847268.2	168158888.7	164121437.6	160083986.6	156046535.5	152009084.4	91232997.46	90797748.04	44115350.48	12876531.89	9881596.229	16364228.69	5492238.514	5809104.127	6125969.74	11355422.86	12098808.02	1529092.162	508502.19	2526467.647	3953515.628	0	4729900.091	0	951598.434	1468551.954	0	0	866468.7666	333323.7782	702657.5716	207668.0272	359086.7038	0	0
P61758	0	1091146.133	8543447.232	10734670.88	9616380.926	14223600.42	7228080.081	22356275.08	1364717.94	7946383.873	5128937.998	2326012.29	5719879.18	0	1655571.711	0	0	7763844.626	6982126.224	31580125.5	9910458.766	6104159.856	1275404.094	614529.0452	307264.5226	0	3457915.644	382698.2741	3114605.547	2108002.348	1101399.149	0	0	0	689381.99	517036.4925	344690.995	172345.4975	0	0	1082315.5	0	0	0	0	0	0	0	0	0	0	0	0	0	241876.3564	0	0	0	0	0	0	0	0	0	0	0	0	0
P61769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13805834.46	49677937.73	86429785.34	45561618.43	8007427.843	7824888.595	7642349.347	29595052.67	33694374.48	19864122.44	22625917.55	25387712.66	3246294.575	2216548.008	1186801.44	928164.6617	696123.4963	464082.3309	232041.1654	0	997624.4014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P61956-2	3750351.816	5612429.941	4853291.881	7335944.181	12368397.15	8326871.526	22515149.41	30118501.74	16314148.93	58590949.89	32781441.18	57699411.61	68544257.97	46753635.27	44008197.57	30782932.75	33511538.91	23008775.84	30302107.78	17511914.58	22093175.57	4123609.018	5229867.978	5037846.172	6261866.654	7485887.135	5785131.034	5058826.333	7057394.031	5396938.803	3736483.575	1727247.998	863623.9991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P61960	4017404.365	0	0	3859697.567	9167263.257	8155000.157	7561747.602	20410021.47	13758006.8	876247.6549	1027612.992	0	0	0	0	0	14528464.67	31773919.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1157227.711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P61962	0	0	0	0	379444.5712	862853.5413	11556867.95	9432733.404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4257846.484	2128923.242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P61981	28987208.83	133958679	397159175.5	411264243.9	525438750.3	333455585.8	637775774	8337873012	4893708026	348887619.7	17717923.16	214644108.3	223546630.4	131513542.1	82278084.25	2073124.313	2804525.89	573339.1825	0	0	0	0	0	460022.6106	230011.3053	0	0	0	0	0	0	0	2027785.831	4055571.662	0	0	0	0	0	0	0	0	1267403.186	0	0	0	0	0	0	0	0	792267.7478	863333.5958	845405.634	0	101599.6858	0	0	0	0	0	1425643.378	1057423.785	779407.028	461456.8475	707813.7127	1720432.409	1720432.409
P62070	3368086.184	14266686.79	16433273.57	15045264.1	16786498.87	8325449.142	28052370.81	39295425.35	7892925.951	17374773.08	10251238.21	10187527.27	9170226.557	9373331.103	9371138.261	11625260.91	12276534.86	35561964.35	12735905.55	15754440.93	0	1995130.271	673083.8429	1711364.713	1887681.032	2063997.351	1419124.119	0	0	0	0	0	583681.0977	1167362.195	0	0	0	0	0	335670.7114	1336329.531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62072	0	0	0	0	0	0	0	0	367460.9882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62081	0	0	0	548607.4851	12391096.02	41214280.3	380691053.5	510729346.6	448771021.7	258107532.9	355134195.7	404160918.8	927657226.3	591524536.5	248843162.4	54432196.14	70779119.16	60275941.24	57541645.54	19985084.32	18902294.69	0	9350987.825	15960330.97	7980165.487	0	13254838.55	11571684.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1549568.562	1019197.222	2212399.388	5116729.204	3075341.829	1033954.453	0	13835052.59	13409463.52	10966578.7	9345653.886	0	804535.8076	4149567.522	0	0	0	567708.9135	0	0	0	0	0	262376.4622	551736.7293	551736.7293
P62136	0	0	0	0	3614899.397	9410490.878	16666900.1	16482108.75	11758905.71	15215298.22	7784350.658	20972277.91	19799285.45	19266010.07	9386932.647	9298069.223	5557253.304	7950591.759	13853365.78	8849597.554	0	2861130.836	4077677.876	5572780.994	7074824.158	8576867.323	2044913.702	3619581.41	1413790.18	2938256.632	4462723.083	2068205.236	2038690.773	2009176.31	0	0	0	0	0	552619.7926	0	0	0	0	0	0	0	0	3268934.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960286.828	960286.828
P62249	2270124.462	10512482.69	126413348.1	59514788.13	146263394.9	24406327.14	196269280.9	79038664.53	172921094.7	187036054.6	135340465.6	13155508.76	59135604.33	49318904.36	44750800.42	32767335.88	28895844.38	36337993.21	3172567.684	21857296.93	0	23532153.79	31147104.47	17600754.3	27860319.38	38119884.45	24427070.24	10851899.01	9183205.809	7348716.002	5514226.196	10289761.1	9904176.571	9518592.043	3761375.29	5922835.561	8084295.831	10245756.1	12407216.37	0	6749862.811	4899981.627	5117321.864	4374659.75	4487679.992	2164275.405	3608350.505	5052425.606	0	0	2059854.658	0	0	2158882.2	713147.6518	986778.7253	1839497.782	1526099.23	1481353.408	1928159.703	0	2359657.593	0	552287.903	1497888.619	0	0	0
P62253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62263	0	4645446.056	14421833.3	16570948.46	43018911.9	22803359.92	73807504.55	55211958.76	37823969.37	51131080.52	47659160.33	11029222.85	12155928.58	35027977.78	17642240.49	9866661.2	30563470.79	0	27520754.89	0	0	0	0	8089659.403	7896822.69	7703985.976	2979775.421	0	0	2425193.924	4850387.847	0	0	0	0	0	0	0	0	0	0	0	0	2070516.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296732.9563	0	0	0	0	0	0
P62269	0	1651328.266	23378891.95	46947672.12	207120409.5	140486329.9	1201550961	942816992.3	408919325.8	421039220.7	430511229.6	320147881.9	228355176.5	123749578.9	107155570.1	71885081.79	70901444.17	43023019.03	33150786.83	24283705.81	12478175.54	14922405.7	14111409.9	6292151.574	8395234.845	10498318.12	1302127.129	9656687.725	1761503.74	3380294.978	4999086.215	2469495.251	2816142.024	3162788.796	2935681.524	2799975.743	2664269.962	2528564.181	2392858.4	1476612.129	3673027.48	2188870.791	0	0	0	0	1075360.637	2150721.273	440607.0724	1614109.224	0	971428.8341	842228.9769	0	0	1405730.005	0	0	0	0	2085273.841	0	1025301.619	0	0	0	972199.2919	972199.2919
P62273	7066283.929	10078181.52	13413671.41	0	0	0	0	0	36816032.68	31624924.66	0	0	0	0	0	0	0	9528785.793	0	10810116.49	7520261.409	7241711.258	7518483.429	4075781.365	2037890.682	0	3814655.415	6434508.481	0	2355082.258	4710164.516	1771401.16	885700.5802	0	1740582.846	1863041.197	1985499.548	2107957.898	2230416.249	1861366.933	2855494.641	1018723.094	1266573.462	0	0	0	304775.3511	609550.7021	0	0	0	0	0	0	0	0	0	0	0	710777.0122	855445.2926	0	1999456.688	1807197.818	0	0	0	0
P62277	0	0	16563895.81	103672336	347446448.6	422326240.9	713078488.4	1090547487	484053902.5	221796861.3	102495669	63087460.51	7130883.858	16554294.72	10444919.46	2914938.428	1416137.113	337573.1496	3904366.343	16458224.55	0	0	3405429.684	0	1687658.317	3375316.635	1361695.375	2691683.446	1337692.649	668846.3246	0	0	0	0	0	0	0	0	0	0	0	0	0	1050134.068	4153716.141	2842574.655	2391530.842	1940487.029	0	1485229.404	367958.8225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62280	0	0	0	3347757.949	43769829.76	131250750.8	172983851.5	337089183.6	288408633.2	334444912.9	200018921.6	61043080.21	27139970.91	31305955.11	30152994.55	17039149.78	12996675.9	9919111.6	6580895.475	56619763.08	15246768.46	8997821.793	3513761.986	15340053.13	10078403.76	4816754.398	4116556.365	5257011.801	4574030.538	3781170.131	2988309.723	2926554.562	4672708.411	6418862.26	2528346.378	1896259.784	1264173.189	632086.5946	0	1525388.038	10843305.44	0	0	0	0	0	0	0	0	0	273500.6884	0	424907.5118	0	1605574.922	1448401.518	0	948078.0342	269115.0052	1257209.435	990393.9507	1246950.493	0	0	362281.1407	0	0	0
P62304	0	0	0	0	0	0	579076.1303	0	0	263206.186	343464.189	0	0	0	685944.5626	628930.6807	705146.7432	705443.0731	1029983.632	405124.5245	0	0	0	0	0	0	0	560134.7201	392086.0068	196043.0034	0	0	195725.9304	391451.8607	993831.3781	1610997.76	2228164.142	2845330.523	3462496.905	2287844.993	2243573.299	1026012.81	687841.0742	484487.611	443060.6844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	622278.0734	1244556.147	1866834.22	2489112.293	2737733.119	2856679.96	1049600.674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62312	494521.3431	0	0	0	585085.7016	0	0	0	0	698034.8244	3236219.357	0	0	0	8169816.654	0	0	0	0	0	0	0	0	10839749.48	10221308.88	9602868.28	0	1180815.575	0	0	0	0	0	0	0	705932.0175	1411864.035	2117796.053	2823728.07	2280851.606	0	0	917852.3795	0	1100865.755	0	412728.3509	825456.7019	407424.0449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9353951.124	9353951.124
P62314	0	0	0	0	0	0	1432933.094	4824607.142	0	7640571.368	6466512.115	8603406.633	6065874.026	4469722.397	3802150.291	2770388.68	5118092.322	8639795.951	8102846.086	0	0	0	0	4850447.113	6347150.413	7843853.712	478839.5622	7054312.199	495191.0487	2558643.152	4622095.256	4084789.795	3291336.727	2497883.66	7364510.388	14359512.15	21354513.91	28349515.67	35344517.43	23073909.16	4148263.67	6580071.678	3402816.054	9734912.905	2242625.043	540731.0351	737974.1748	935217.3145	0	1363591.887	1212522.879	0	0	0	0	0	886619.2031	0	0	0	0	0	0	0	0	0	0	0
P62316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2321033.947	5005131.346	1842757.412	0	0	5596309.591	3876292.044	0	0	2530153.991	5060307.982	0	3073534.216	20032141.52	10016070.76	0	0	0	0	5778967.371	11353185.56	16927403.76	22501621.95	28075840.15	21092173.01	6649051.363	24880988.45	1237414.595	956493.8047	0	0	0	0	0	0	0	2730502.669	2736488.534	2951446.278	0	0	2210384.345	2072946.515	1252171.826	815203.6857	0	0	0	0	0	0	0	0
P62318-2	0	271456.0118	0	0	0	1314460.381	1358495.012	775969.6006	0	0	0	0	419318.729	0	0	0	0	0	0	0	0	0	0	0	0	0	2003427.509	0	753863.3866	635023.2244	516183.0622	2761558.047	1380779.024	0	3719296.438	7671285.967	11623275.5	15575265.02	19527254.55	33023602.01	1665315.039	18270341.45	3715325.616	668994.4896	2052499.749	0	208331.8063	416663.6126	0	0	0	0	0	0	0	467087.1165	0	0	0	0	0	0	0	0	0	0	0	0
P62333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3951026.457	7446949.38	17939014.93	28431080.49	92042191.58	53240333.38	5835862.721	3997076.13	2158289.54	0	334497.2448	668994.4896	0	0	0	0	0	0	911570.1846	0	0	0	774784.2809	0	0	0	1057008.923	3797646.076	6050524.135	3659378.522	9037346.282	6587059.138	7306488.985	41356512.75	51371937.5	50316552.47	31095797.91	10151066.83	2609179.262	1040947.84	0	0	0	0	0	0
P62424	0	0	0	681084.7514	1221531.31	861905.2854	1817628.632	1427125.027	0	3287905.227	37490598.18	22226221.79	16995944.88	4976624.405	3374842.507	0	0	0	0	0	3623285.535	989030.8329	5666124.927	4701215.352	3452925.448	2204635.544	901554.2324	4010885.106	0	2497972.559	4995945.118	2440632.714	2651738.169	2862843.623	4562236.606	3421677.455	2281118.303	1140559.152	0	4717169.756	5109202.424	4021612.25	10263126.96	2965670.115	5108313.434	5741262.349	4686659.625	3632056.901	13257801.85	5521456.647	4168473.372	8452788.047	2850658.536	4254053.461	2385930.206	0	0	26900239.98	494390.9579	1038233.457	0	1889233.801	3136433.211	4388468.725	826055.2884	731875.7045	0	0
P62487	0	0	0	0	0	4851750.965	30814640.05	5881319.735	272748.0103	0	0	214139.8733	0	0	0	0	0	0	0	0	8021651.68	876543.9848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62495	0	0	0	0	0	0	641850.6664	0	0	0	11376343.75	30257006.36	78163187.33	58245369.9	58148588.54	145705198.1	98909780.35	57002502.84	74753437.15	16553879.86	12130195.28	0	528154.7921	0	0	0	3683736.844	0	1786395.456	1008961.985	231528.5146	0	627537.9299	1255075.86	1459306.46	1350983.047	1242659.635	1134336.223	1026012.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62750	0	0	0	0	1241326.15	5879956.617	109182022.4	323773004.7	433646874.6	351009045.8	360463393.5	202347719.4	167435784.4	27968627.97	55367946.85	53681177.52	72405674.25	30615861.92	49132097.96	32219955.2	6007200.697	9154639.602	7126616.707	4945450.495	4390957.897	3836465.299	4953783.293	3047291.236	1207426.004	1038666.099	869906.194	0	212779.7188	425559.4377	0	0	0	0	0	0	0	3263481.712	0	0	441181.9525	848155.5759	1164458.162	1480760.748	0	1162206.054	829783.1191	839739.8054	0	790015.6402	272386.4878	463620.0561	0	0	0	0	0	0	0	0	0	0	0	0
P62826	0	0	962420.4036	0	4101206.474	26475154.67	256444647.8	463786771.4	385613911.8	1316692931	755076205.8	1113298515	742827466.7	589376203.7	337097166.7	251157054.7	189757785.9	165621474.7	171015687.2	140376415.2	79115591.78	74103490.75	81862570.39	83489244.01	91405905.99	99322567.97	57965338.1	38832498.71	26396004.94	28236954.74	30077904.54	16648409.11	18675217.06	20702025	17329730.93	17249306.98	17168883.03	17088459.09	17008035.14	1605515.656	11301609.34	4800663.682	3471031.208	1867826.925	2580737.513	0	0	0	5705714.608	733416.6202	1741471.836	231901.8904	2136088.5	669942.7454	390912.5402	0	0	0	389223.4595	0	0	0	0	0	0	216160.8435	0	0
P62841	0	0	0	8274717.455	6316746.96	8730591.447	40598388.13	16889029.03	40015329.33	55326555.48	13150767.48	5028956.274	4191409.31	1545538.474	7426028.486	784740.9671	1656721.471	2605866.293	2328679.26	16599811	1740227.25	660934.315	621048.3041	1023997.767	511998.8834	0	1040414.446	0	0	0	0	0	261561.5548	523123.1096	0	0	0	0	0	0	0	0	0	121507.1317	562600.1852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62847-2	0	0	0	11130745.49	20521974.92	26658256.94	201281524.2	128135025.1	57682935.66	32423178.27	83233096.4	53650655.54	17241246.81	3436479.136	11048484.3	2711241.222	7062727.97	0	0	0	0	0	0	0	195897.8017	391795.6035	282307.6144	497881.7247	1371000.135	1508402.405	1645804.675	0	173344.1294	346688.2588	0	0	0	0	0	0	0	0	0	0	0	378537.8016	189268.9008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	504750.6529	0	0	0	0	0
P62851	0	0	1829126.234	5916197.77	9731119.882	26946171.12	249562562.6	144075264.9	74657959.65	444593480.7	49177732.78	48846376.63	35028629.71	33017379.09	16331336.07	17740799.83	22602062.99	18018638.79	16975912.97	13369755.31	21503478.97	5836396.115	2584234.207	2881690.208	3445665.364	4009640.52	1820710.464	0	2135768.464	1067884.232	0	0	0	0	0	378961.5534	757923.1068	1136884.66	1515846.214	0	0	0	0	0	0	0	0	0	0	798787.0066	865461.2448	463614.1295	642206.2623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62861	3619255.447	7468699.998	16146603.98	24238011.73	22237784.58	15041708.14	63386161.1	27837235.27	5605792.15	5107305.912	0	3148446.427	1366614.452	5577048.145	1342670.992	2090252.184	1864448.764	2014569.515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P62906	0	0	0	0	0	0	0	0	0	1023286.575	2634254.702	10325320.69	0	1710120.127	3907465.954	6978570.265	12560833.82	14671058.64	33964094	21826478.62	5143754.496	4590387.951	4422842.999	0	0	0	0	0	0	0	0	0	0	0	283487.0076	212615.2557	141743.5038	70871.75191	0	0	0	0	0	0	503666.0852	0	328659.5448	657319.0897	0	0	0	0	0	0	0	0	0	440257.4031	776265.9306	1057542.317	915955.8679	0	717355.537	1240751.27	0	651570.2887	0	0
P62917	380825.4688	229531.2508	0	0	0	0	1443423.175	5000034.471	47740117.67	426974235.4	263117761.2	118904762.1	167742308.1	132527998	106461926.9	268703106.5	122663529.7	191299353.6	27490529.23	16127461.07	7829417702	224709547.7	121020557.9	8729287.595	6681677.29	4634066.986	13674323.23	0	12013216.07	6006608.037	0	0	1688162.078	3376324.156	3013557.035	3125851.268	3238145.502	3350439.735	3462733.969	3809914.136	13954177.23	0	0	1561658.824	3584169.982	0	0	0	2064050.69	519869.4068	0	2720486.716	64656290.52	1896274.6	0	34027170.79	3685159.228	807143.5111	1024649.693	0	994305.506	0	0	30187724.42	0	0	0	0
P62942	1177141.084	8298601.649	10407344.82	2044439.574	4015389.321	7197558.096	4497162.55	15469252.99	849281.6297	2399442.851	4584579.885	4261995.104	1001595.223	1515135.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2071820.461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985830.4695	790726.832	0	780296.0179	0	0
P62995-3	0	0	0	0	0	0	0	1111770.697	911510.9187	0	5901707.235	9559604.108	22143670.19	22057023.32	28420074.79	1293124.625	4985692.102	125958007.5	106797313.1	52717690.33	37418767.8	27919022.34	21228484.78	12566760.42	15937809.9	19308859.38	10232865.75	20091763.1	0	0	0	0	0	0	0	0	0	0	0	2566632.208	1643208.825	0	795527.3772	0	0	0	0	0	0	0	391297.7691	0	198511.4319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P63096	0	0	0	0	0	0	0	0	447914.5689	412763.9105	2360860.692	10856515.83	16135035.26	13829131.92	16484301.59	7015137.38	16437303.66	6485714.296	3959086.631	6702853.028	69443447.48	94924913.01	96100406.5	15596971.19	14768165.96	13939360.73	28909831.15	14092148.45	4143937.253	3362307.75	2580678.247	0	0	0	0	0	0	0	0	0	0	0	1147922.951	1276470.882	1535166.926	0	282621.7242	565243.4483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1281449.225	1281449.225
P63218	8578396.386	0	2124804.256	791852.8858	2473999.466	0	10104851.21	1006336.502	0	591284.9241	4913269.062	8020466.36	2425342.089	1770927.033	1497888.619	11722812.72	21528708.51	57404148.45	143360754.1	58680500.8	135429897.9	620446161.6	53929916.88	156455870.8	294747930.9	433039990.9	538699989.6	349116623.5	38400212.58	47008004.9	55615797.22	6697945.804	11552215.57	16406485.34	14960750.8	14631609.71	14302468.63	13973327.55	13644186.47	3319132.476	7129105.878	4125920.392	0	4835215.754	414215927.3	176292612.4	88799826.34	1307040.279	461279.0496	1147804.419	0	0	0	0	290735.2381	0	0	0	0	0	0	0	658385.8775	0	0	0	0	0
P63241	4313200.919	11366505.6	7063557.694	30249301.78	71215850.24	71699934.84	121690085.8	118745158.8	123939289.4	131554376.4	228515431.7	162663331.3	198128988.4	77035118.48	224996513.6	319386373.2	242496219.4	484309635.3	633569785.3	473536619.3	327325467.4	269183753.7	80967357.62	75480287.1	102981419	130482550.9	75311959.84	3696621.27	565948.7136	2998260.483	5430572.252	0	2433076.3	4866152.601	1336744.393	1002558.295	668372.1967	334186.0983	0	694834.461	0	1188283.09	0	0	0	0	0	0	0	0	0	596867.7804	306559.2573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P63261	0	0	0	0	0	0	932550.3449	6786548.459	6697056.815	9153039.42	7966534.31	6498515.75	5379218.272	3798535.066	3207001.224	1772171.618	1551820.669	1004084.394	305658.4143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P63279	13828296.27	22190679.98	20663561.37	18780740.15	9068940.981	6310049.903	13942916.69	19399240.02	20868147.57	30498811.6	635390.6735	0	0	6942358.745	5245751.263	5998903.458	12498900.86	8360830.938	13627088.23	28677627	10184267.64	15072704.25	10826710.96	11519714.11	11495441.72	11471169.33	8695031.853	1122853.437	2426764.472	2220299.545	2013834.617	1373192.977	686596.4885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
