Uniprot ID	P1_1st_1	P1_1st_2	P1_1st_3	P1_1st_4	P1_1st_5	P1_1st_6	P1_1st_7	P1_1st_8	P1_1st_9	P1_1st_10	P1_1st_11	P1_1st_12	P1_1st_13	P1_1st_14	P1_1st_15	P1_1st_16	P1_1st_17	P1_1st_18	P1_1st_19	P1_1st_20	P1_1st_21	P1_1st_22	P1_1st_23	P1_1st_24	P1_1st_25	P1_1st_26	P1_1st_27	P1_1st_28	P1_1st_29	P1_1st_30	P1_1st_31	P1_1st_32	P1_1st_33	P1_1st_34	P1_1st_35	P1_1st_36	P1_1st_37	P1_1st_38	P1_1st_39	P1_1st_40	P1_1st_41	P1_1st_42	P1_1st_43	P1_1st_44	P1_1st_45	P1_1st_46	P1_1st_47	P1_1st_48	P1_1st_49	P1_1st_50	P1_1st_51	P1_1st_52	P1_1st_53	P1_1st_54	P1_1st_55	P1_1st_56	P1_1st_57	P1_1st_58	P1_1st_59	P1_1st_60	P1_1st_61	P1_1st_62	P1_1st_63	P1_1st_64	P1_1st_65	P1_1st_66	P1_1st_67	P1_1st_68
YWHAH	0	1535585.841	3071171.681	4606757.522	6142343.362	7677929.203	78864962.74	59836302.56	1080667514	37584905.91	32150365.33	13448958.17	6693542.851	3346771.425	0	2899987.406	0	0	0	0	0	0	0	0	0	1603452.199	0	0	11504411.26	609011.5723	0	0	0	0	0	0	0	0	0	651992.4623	0	0	0	0	0	0	0	0	0	977095.8646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SF3A1	0	0	0	0	0	0	0	2450786.494	0	0	270805.7658	279244.9879	3532712.965	6966623.34	10400533.71	3119213.829	1421360.628	1736296.019	0	0	0	0	0	0	0	0	5447950.064	625321.3358	0	0	0	0	0	2904548.226	3842575.724	4276661.102	8199682.403	25298763.36	111312202.2	183053892.8	95860122.98	64240507.38	32620891.77	30284421.48	15612185.56	5716958.799	4481056.332	0	0	0	0	154556.0501	309112.1001	0	0	549368.3369	0	0	3290420.851	4805807.152	8984609.674	0	0	0	0	965290.0526	1021509.83	0
MYH9	1170799.896	936639.9172	702479.9379	468319.9586	234159.9793	0	7255342.549	4028989.269	13287725.8	17197667.45	14451428.56	3860443.673	7924941.366	7548963.786	7172986.205	7667863.554	8962408.378	4168543.521	8968288.537	15330461.12	10757033.98	6183606.836	4485184.954	7701415.717	4156567.105	5290448.248	7596323.517	7203137.657	2373514.156	1779936.579	2257253.066	1016630.549	8551138.471	3332662.456	3918505.976	8429634.145	19879338.32	10479921.54	9618643.198	14064236.6	4090406.788	9559085.265	15027763.74	5149858.997	10255031.06	6239326.174	4998749.152	11267851.45	5820356.33	15992655.72	15938335.33	51530055.07	87121774.81	288939390.8	783511597	1404665140	1259164297	988561844.5	546411538.3	214607780.3	115723993.2	41682375.71	19199332.64	6982944.477	1406688.665	1837857.849	1173040.499	105563920.4
XRCC6	0	135023.0042	270046.0084	405069.0126	540092.0167	675115.0209	1933252.905	10725659.86	0	679641.7196	0	0	1819892.087	909946.0435	0	19779330.13	64710510.63	118542636.5	96849832.18	103593020.9	75994069.04	48395117.22	21595048.1	20566714.1	34986865.22	35036647.53	137186004.1	50860700.79	100774787	124640304.3	331368785.5	785855471.5	949331074.1	920437463.8	854747502.9	509835085.3	221499258.1	130155608.9	57006740.57	58045595.17	25740093.73	17913386.27	10086678.82	18663646.77	16734160.8	19152382.36	32250999.08	21013708.53	12058033.33	27744306.62	13339543.99	17265795.4	21192046.81	24635783.98	25556159.63	15591485.58	19274671.47	27382989.62	24075997.42	15648728.98	25175427.88	74937926.55	25334794.97	2545414.968	315049.127	2705794.309	215245.6581	56160862.1
NAGA	0	0	0	0	0	0	247319.2515	0	1620626.358	5005186.618	7410706.125	561845.1922	1274186.054	2160304.375	3046422.695	996237.6582	1655725.333	847811.9864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KDELR3	0	0	0	0	0	0	0	0	0	0	0	0	0	287104.1557	574208.3114	0	0	1854354.139	1812726.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LASP1	0	69765.75252	139531.505	209297.2576	279063.0101	348828.7626	1934538.123	3852675.494	13073401.41	18120784.14	19245748.37	14357937.45	10551302.35	20265165.45	29979028.55	16742302.04	9657222.499	3469066.217	3524501.215	558433.1078	279216.5539	0	0	300411.2849	0	0	0	0	0	0	0	2694409.321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	484823.0735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNP	0	0	0	0	0	0	0	0	0	5943714.555	90602248.76	98072939.33	123848257.1	140563478.6	157278700.1	60710478.58	45955545.11	19239128.92	18609485.61	19819092.28	18116973.98	16414855.67	12148954.01	17124910.43	12885065.72	21748284.81	25413659.61	15025477.65	6320158.454	12085204.9	16275642.63	15095061.42	7386412.084	11353642.63	10367402.37	6108279.386	3285143.494	12335469.91	13608006.79	6183265.628	7899828.425	8785179.027	9670529.629	7084738.328	2608697.76	5287309.13	5682951.691	7591956.049	1725093.009	9963627.679	3817667.508	2732789.583	1647911.659	2538579.426	1605613.186	1045292.058	2684104.826	1916874.899	1254850.909	0	5011703.699	885526.8927	1100658.815	461165.9549	0	0	0	10413749.85
ACLY	0	0	0	0	0	0	0	1340903.678	11106107.28	1499838.57	5547207.6	12540661.3	9492191.35	4746095.675	0	46222370.11	0	0	1637800.516	2270855.91	2114696.18	1958536.45	3885795.46	9168486.902	9444877.113	14951753.88	1505525.377	5980474.078	810654.3872	1501646.974	1227440.498	2482712.23	2230167.94	647624.9942	1878591.312	4235022.299	896536.5518	1990132.352	1097076.126	3929299.536	4808536.82	4557270.924	4306005.028	183803903	1119035812	758845479.6	418356829.3	327238138.9	182403663.2	191349295.5	91207518.42	89011466.77	86815415.12	46636472.05	43441748.79	19871251.68	13994630.08	11869345.06	5399725.938	6815092.671	5884878.846	4065726.044	1092401.57	0	320280.9897	0	0	8451005.167
RANGAP1	0	67045.18389	134090.3678	201135.5517	268180.7356	335225.9195	348066.7304	0	5426351.57	1009010.227	6737956.816	0	0	66353.66812	132707.3362	2940238.629	4543759.07	4946544.26	4106091.003	1350764.602	3288168.876	5225573.15	37641432.77	83260023.17	133250733.4	163665906	99742278.88	33257950.68	14193247.51	12582402.46	16637664.78	12636347.52	7248074.809	3128551.567	5016082.541	2181777.759	9007561.628	4256086.233	1632602.774	1238188.564	2413856.367	1568120.065	722383.7636	1557389.06	1565998.886	1486804.407	1941680.753	5413624.495	6116161.301	15018357.76	17464083	16708772.62	15953462.24	15769971.72	11517695.64	16538907.68	7940102.395	15968486.79	20021110.43	6793903.627	4549309.394	3532030.548	2803641.516	364820.0649	109301.5746	610672.1201	175449.3802	49179316.58
RAB5C	0	549798.2595	1099596.519	1649394.779	2199193.038	2748991.298	1011156201	741057828.6	645040681.5	391732653.2	326620346.9	238038723.1	147511358.2	134326603.4	121141848.7	94926019.38	75284002.9	85594753.3	75195061.23	81438061.09	76274030.57	71110000.05	28539458.77	46444041.86	42320196.65	43259202.28	21820802.97	26681078.37	19614708.43	16188304.64	23415315.51	18285906.27	14698884.3	12929889.14	17742076.89	40001230.35	22930071.62	29446515.91	12387356.34	21051161.84	29561048.21	20606078.18	11651108.14	20164634.07	12178730.13	10847562.27	15052558.22	8384742.488	23253377.99	18000110.08	6929806.949	5899556.496	4869306.043	8132543.955	7248199.919	6460895.562	4590857.208	23145874.58	23601387.85	17173191.43	12827014.79	12695262.84	5445800.451	434483.4549	239869.5339	253074.3005	150040.725	20778490.8
RPL27	0	0	0	0	0	0	285331350.4	858559256.2	707239226.9	258320266.6	152033837.3	72289330.15	84727367.32	85539346.74	86351326.15	37980821.43	41847622.96	41838524.06	32066769.26	35270147.84	36551112.57	37832077.3	25102022.57	27670980.92	18650908.32	19085949.08	11484734.91	7468256.616	9574081.376	5649274.418	4425132.268	5522572.35	3539013.948	6045644.89	4156032.545	3281742.783	7128902.074	4575036.51	2338756.389	12471850.93	7364085.679	6090974.431	4817863.184	4926822.413	3990546.451	3654001.192	2700824.039	2816675.679	977698.6662	4012725	2069087.985	3041480.86	4013873.735	3046627.421	3777234.308	1395019.337	2320558.606	3902400.937	3923498.992	0	4436847.092	0	9417466.702	0	0	58334132.4	0	812924674.5
FKBP10	5348101.101	4373241.289	3398381.477	2423521.665	1448661.853	473802.0409	1961038.645	2032010.001	0	0	0	0	2120462.602	6151993.874	10183525.15	16448350.96	9027374.465	0	17617842.9	16964076.15	40237170.3	63510264.44	467907585.4	1172102744	463698153.8	105434818.5	24553825.72	8812606.499	18636770.91	7989668.608	1303188.771	2984895.989	2370386.412	1754493.802	3342602.996	3563307.989	4297463.444	2780382.474	3301623.862	4617687.565	1887201.139	1129650.159	372099.1783	804842.4701	892362.4352	1222276.877	303914.3582	0	377922.469	0	0	123216.0548	246432.1095	223309.5509	0	0	4196067.669	2113103.874	1514169.324	0	345302.9421	0	0	0	558842.5579	0	0	240796.4835
VPS25	0	0	0	0	0	0	0	0	0	0	706415.2086	923457.8977	0	0	0	2305659.171	2935302.48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	615983.5981	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COA3	0	8435855.512	16871711.02	25307566.54	33743422.05	42179277.56	182821757.3	129518174.7	53498071.43	29554337.78	21271730.35	9460663.69	12328429.65	7351847.669	2375265.692	790227.3752	4926481.204	2012902.328	3167892.9	16493561.08	11194309.66	5895058.231	11510553.01	53026407.63	89566419.55	350779337.5	434621075.6	223105735.7	112015546.5	121089757.5	105775754	86877924.51	22376904.49	40712991.15	73852292.28	73137005.66	8932256.925	5638583.22	1965224.136	7099182.819	11116002.32	8457738.347	5799474.373	5554532.207	960501.7608	1726412.348	5993314.889	911356.3717	5104535.142	4387371.868	2615476.435	2790345.761	2965215.087	6191727.597	6119800.858	3925375.639	1602542.31	1200826.239	1084405.919	2032237.473	2792427.132	380015.2141	0	0	0	0	0	536493.4051
VAT1	0	0	0	0	0	0	207875.5557	0	0	0	0	0	0	0	0	0	0	0	5237663.302	74944500.5	169474536.1	264004571.7	192604430.8	155574989.5	124583959.4	65336559.88	30177589.12	21515921.86	18080635.28	15919284.53	20387773.02	17149500.19	15672602.2	8464608.01	6481390.816	5362283.998	2728757.637	2241534.731	1954703.542	0	0	0	0	913312.6334	517488.0949	285329.8718	362215.5071	665754.536	861869.7742	0	2132882.59	1066441.295	0	0	0	0	0	0	0	168602.4642	0	0	0	0	145696.0042	0	0	0
IFITM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1573425.857	3509897.494	1100158.376	975901.6351	1533276.997	1246661.906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PSAT1	0	0	0	0	0	0	0	0	1319339.304	1347545.869	0	553622.0688	0	3032273.919	6064547.838	18096387.73	22149090.99	51087740.88	126889368.4	571626045.9	866985398.6	1162344751	312602730.7	235574811.5	100116357.1	36695807.7	2625985.655	0	0	201870.2872	860425.3251	732335.6764	1035817.837	988969.9184	1322410.18	470776.6594	418799.2402	214711.0982	1461054.543	1692575.844	0	0	0	1633251.07	0	0	261149.567	0	178554.3771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2364460.758
TJP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630712.4292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CMC1	0	788509.9594	1577019.919	2365529.878	3154039.838	3942549.797	0	1089512.672	2582447.458	2967546.678	4935159.272	6216533.451	1364037.61	1854638.48	2345239.35	15325706.95	16864704.88	17575874.26	58064577.73	145988431.2	163140575.8	180292720.3	87843680.88	38660861.23	2525397.406	0	0	0	0	0	0	780798.6487	1084644.765	1136542.569	260262.425	0	0	0	0	238845.9085	0	0	0	0	0	0	0	285625.5858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CARD19	0	0	0	0	0	0	1419859.311	2146724.279	807401.5334	0	0	0	0	0	0	0	3884885.571	0	7196086.016	25990984.3	12995492.15	0	13431101.59	3144918.199	1288289.336	1939428.777	1376434.85	0	127828055.5	207020669.4	132798325.2	48994745.56	0	30934082.35	1212654.799	20430424.07	15244055.77	0	423962.8613	5261684.376	458026.8373	3208616.128	5959205.418	0	0	0	0	13259360.01	0	0	10014240.26	5007120.132	0	4544202.641	6979646.128	11700492.38	14732925.53	11591533.15	9077395.622	3774561.508	13296779.2	15639857.56	7370216.057	0	654540.1519	711794.9283	238174.8653	58102906.81
SPTLC1	0	0	0	0	0	0	0	0	0	0	0	2197837.303	0	901302.0963	1802604.193	2522474.387	17314167.38	1858232.542	0	0	0	0	0	1740959.201	0	0	3702771.252	3120919.872	2792904.824	2591102.778	7680306.288	7521553.374	4022187.847	7932356.963	5598798.316	10039068.87	63358039.98	295799284.1	126501209.6	119455141.6	57531439.54	45330536.55	33129633.56	30543501.05	15475736.3	23644675.83	18899774.38	34643347.94	50102478.76	40715379.61	19186798.92	12867140.91	6547482.891	8241742.03	10499347.68	4611295.594	8355000.485	4224626.815	3815972.839	4141929.263	5913756.454	1636401.561	5442957.047	794992.9198	139622.494	0	0	6640075.488
KDSR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1588097.82	933364.3161	8933178.188	36821997.95	25930607.46	15039216.97	902189.2383	0	1578362.005	15624161.98	8214252.003	332700.977	741707.535	616131.4551	712431.8507	1298696.194	454353.1597	159412.5835	292267.7768	833936.1765	806366.5345	785621.0613	167032.9054	292677.2269	259159.1844	129579.5922	0	0	0	0	0	0	279483.8338	401636.4556	0	404980.2984	809960.5967	0	0	0	301923.9756	0	0	0	0	0	0	413806.2234	0	0	0	918601.3643
LMAN1	0	0	0	0	0	0	0	0	0	1221185.01	0	0	0	0	0	0	0	0	0	0	0	0	9035540.72	10374215.17	0	0	4079556.36	4207668.756	3630127.975	1749375.676	0	0	678265.5122	498823.9932	0	0	0	0	0	28185978.2	559935562.3	468392340.3	376849118.2	1141395463	386850563.2	85444814.94	166586491	185237740.5	194305468.6	263642208.4	71969458.61	65515296.23	59061133.85	26439866.75	21953521.68	14059664.41	7089174.038	6596753.39	6298389.356	5075657.534	3015850.419	3845680.721	2270651.184	0	0	0	0	2989167.919
THUMPD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1917818.909	6587483.894	7511135.143	11999618.45	9235147.658	4617573.829	0	3960656.592	3553913.383	2708114.526	2574952.246	2125330.51	775589.5331	1462439.85	538085.7111	1050740.02	1118811.104	1010943.742	585377.201	1135007.131	690310.1702	0	510789.0358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM43	0	0	0	0	0	0	0	7096794.36	0	7362254.527	0	7924452.301	5135528.242	5641369.756	6147211.269	5629302.35	3386800.862	1575973.546	87184670.9	234668721.1	206744620.4	178820519.6	15542158.21	16610788.93	3912978.399	14992050.59	46591853.36	32615898.76	12182255.95	14256098.11	4776576.962	6349798.094	11852750.96	18983586.55	27193038.89	17568561.02	10528339.02	5817035.235	2759580.133	4976115.659	2299870.001	1575473.107	851076.2138	2559051.932	3568016.665	6250347.207	5990971.924	4137641.41	2801719.375	9187389.85	2779279.234	4447452.987	6115626.741	4449608.287	2630023.288	5148733.009	4875095.213	4373291.333	4244792.234	2790823.452	2962656.023	1994374.71	2600656.615	269793.5141	93096.44834	0	0	11957137.99
RPL32	0	0	0	0	0	0	41215022.51	167419722	158126568.9	63815191.05	26969115.16	15845833.73	20018289.77	16055244.72	12092199.67	6172346.958	3301760.345	2419281.581	2511407.86	0	1770644.335	3541288.671	0	0	1555569.282	0	0	0	541645.6525	711806.3019	0	1906536.284	0	839543.3685	655700.2606	0	0	868819.0528	0	0	0	0	0	0	0	401738.8182	0	0	0	1027958.67	1396577.522	1026491.473	656405.4248	0	270089.2281	0	259636.8762	0	0	0	0	448165.9134	0	0	0	550278.2261	0	16885950.79
ANKRD28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20146083.71
CHCHD4	0	3230613.836	6461227.672	9691841.508	12922455.34	16153069.18	1611186.257	2719317.537	2947472.248	0	1562507.186	942793.0427	0	0	0	0	1430686.992	3015827.672	0	5523937.184	6759282.344	7994627.504	4866428.519	4665001.802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB5A	0	290002.1527	580004.3054	870006.4581	1160008.611	1450010.764	61101332.85	111003294.8	44386213.76	9092408.794	19748007.19	15177758.97	6234424.147	5674444.227	5114464.308	3375131.534	1707873.356	1451955.652	742207.974	1418972.169	1557485.736	1695999.302	0	3303500.508	1082927.349	660079.1023	663707.2854	0	388556.7987	0	537096.2066	1467480.636	0	2501399.079	2206185.536	2155447.841	4104623.806	3599976.523	571819.8523	588357.0881	1430368.531	1051519.112	672669.6938	727740.7361	236229.9772	814873.9983	623444.6894	1059054.132	379332.7972	948900.6738	0	106138.5723	212277.1446	0	343085.0872	1127295.82	552393.7184	1005245.561	1263733.702	1352914.215	1350207.295	0	0	0	0	0	0	849427.0397
SLC25A38	0	0	0	0	0	0	0	0	0	0	0	0	0	1390657.555	2781315.111	2862306.621	4576901.783	12254501.15	23031114.81	30507560.43	17777187.24	5046814.048	411713.4783	924777.237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	384143.8362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACAA1	0	16824.76074	33649.52149	50474.28223	67299.04297	84123.80371	0	0	45599823.94	58773131.18	56250440.69	45438307.24	31684342.84	25862416.96	20040491.07	2607037.213	3111366.035	880863.7107	4309075.904	2514251.264	3585304.56	4656357.855	1155104.308	1236425.653	629006.387	0	0	464555.2921	0	273160.1041	1382121.657	294189.9176	0	0	808140.8184	0	0	0	0	0	0	830444.4768	1660888.954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128351.2418	0	165872.7967	0	68992.34673
OXSR1	0	0	0	0	0	0	0	0	0	0	0	0	0	140441.3942	280882.7885	0	0	0	16789047.59	101635417	130276112.4	158916807.7	92327137.05	43366227.99	30755960.17	14752124.19	2751732.339	1978872.473	2263940.752	722133.5441	1791708.27	780036.6165	1193979.323	1415446.349	889064.0869	540815.3786	515361.229	194716.2835	0	0	156808.0258	168045.1571	179282.2884	699397.6883	802559.7856	0	0	0	0	0	2897428.343	1448714.171	0	0	0	252198.5322	0	0	0	0	155568.3018	0	0	0	0	0	0	1637402.439
RPL15	0	103456.674	206913.3479	310370.0219	413826.6959	517283.3698	721178.1604	15027195.06	134494927.3	40260207.55	43452212.52	11700958.7	15708042.38	20229765.08	24751487.77	4599034.837	6000946.584	3355443.807	8571610.977	37537364.2	34218890.32	30900416.45	30809529.9	23295323.88	18248054.89	27431566.33	42904766.32	14771334.23	10952165.4	27976521.71	18545224.69	31490581.94	27058852.98	38682380.11	27314076.89	31746658.88	39728616.18	20644293.52	53661055.33	49405958.6	31202465.54	33145772.72	35089079.9	33270120.45	19160014.06	29199788.09	28758969.53	35484551.85	28566527.97	41555946.61	31181105.89	24275024.3	17368942.71	22179686.01	8485910.79	18184453.63	12706829.81	18751087.12	16943842.49	15407665.22	21936495.38	22150967.64	25939473.19	0	11773283.51	27406442.02	8921804.573	3332677583
OXSM	0	0	0	0	0	0	1535096.775	2539386.952	5804865.467	880749.9746	557705.1965	368163.9076	253586.1132	15612361.85	30971137.59	49844843.64	8915151.009	911925.0524	1536120.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254052.4314	0	0	0	0	0	0	0	0	1539646.221	826031.5143	0	0	573355.2903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANO10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9312260.766	0	0	0	29098255.83	388977.6225	0	0	0	0	6303370.999	51839354.84	45301562.27	9406434.295	4024997.13	1429663.367	1869219.454	4234567.354	845332.5384	801595.3031	757858.0678	0	367743.0839	658202.4559	1504046.807	1775307.517	0	1231876.207	462075.8441	759575.4836	1057075.123	941610.1868	926096.5764	619771.0118	0	524096.165	520695.4542	0	0	0	146150.9488	0	0	0	0	0
DHX30	240574.698	281330.9089	322087.1198	362843.3306	403599.5415	444355.7524	4576515.08	1302381.245	1532480.844	1372567.821	1337992.032	1772805.322	1442970.496	2100763.502	2758556.508	3195075.839	14862016.06	0	23527459.35	15382813.87	14019174.34	12655534.8	0	12831598.36	3436412.57	3874524.208	4316821.336	13384356.03	7888841.513	18201707.41	42571974.35	83826850.01	50954783.33	96333663.43	94368154.95	109415879.4	102386155.2	76678146.47	40668486.2	71782408.15	35317427.96	34646106.04	33974784.12	28282278.59	15612867.98	12316203.01	12963884.87	14212127.71	5420960.477	8665170.331	12352029.9	10091887.93	7831745.968	5050658.329	5981338.472	6027708.7	3561965.902	2224360.573	4707698.352	4063212.475	27410115.7	48904473.18	27883428.67	543454.0572	0	2520074.555	449655.8569	62138174.31
APEH	0	0	0	0	0	0	564540.7389	1668441.034	1213792.16	0	0	810142.5746	0	0	0	2978294.743	0	776817.8835	0	0	0	0	0	0	1361876.623	0	0	759404.8794	156377272.9	994918205.1	71060297.35	4297816.026	0	0	0	0	0	0	0	3637316.1	3405919.909	2957981.468	2510043.027	905044.0156	521901.0574	368880.4453	734030.345	269679.778	719187.7779	0	261945.72	130972.86	0	239505.5782	311671.1634	0	0	0	0	258658.7453	243463.5961	543055.9807	357415.8417	36714.02823	0	0	0	1051956.997
DAG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326959.626	901745.6673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GMPPB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHDH	0	0	0	0	0	0	1805220.124	2305886.643	0	5593316.234	8752906.395	16450762.17	32190195.73	43152250.49	54114305.25	131055318.7	128926178	258431568.8	389928797.9	341885512.1	277124360.4	212363208.8	109030768.8	94712184.05	34600014.47	14757981.6	11353631.25	5773326.433	11284525.17	8806078.044	8126220.226	0	588595.934	1250983.88	235661.2964	0	0	0	0	0	506523.9303	253261.9652	0	0	1903988.594	290902.943	1606181.867	0	0	3237185.511	468092.4863	234046.2431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4739953.923
TMA7	0	0	0	0	0	0	1453775.43	2296219.07	10618975.36	9034175.887	16631181.82	4951503.156	10862370.71	20715617.46	30568864.21	12180003.97	17990328.78	10720200.53	10805047.69	0	0	0	0	0	0	0	0	0	0	448518.4954	826986.8979	1591737.376	1220843.801	1344929.937	689115.9406	902894.4024	2135248.302	1530024.143	0	5486063.047	0	0	0	11442993.74	5462747.137	3102415.001	2485930.963	1964678.202	1227667.97	0	505591.2939	416200.3693	326809.4446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLT8D1	0	0	0	0	0	0	0	0	0	0	0	0	0	902553.1939	1805106.388	0	1513145.699	0	0	0	0	0	1985264.445	0	5687830.972	4710189.174	3109432.521	1771213.016	0	786076.0059	0	0	1344247.521	1938973.833	2062605.025	908603.957	1560687.408	725340.9034	905703.6852	1413399.098	1439103.467	719551.7335	0	354333.5921	0	526905.4479	0	0	0	0	797677.0929	398838.5464	0	441785.3155	303311.5566	0	1143844.43	0	0	0	0	359588.2021	0	0	0	0	0	0
RHOA	0	13907148.78	27814297.57	41721446.35	55628595.13	69535743.92	169194915.8	148681953.4	222844256.3	127552472.8	116312179.7	147389421.7	118737921.5	101738632.6	84739343.74	20046291.61	35287208.26	8172055.893	32099070.33	33846853.7	29415409.08	24983964.45	18217948.93	15766400.4	15159902.4	8176491.603	4215061.605	824655.3069	1376321.114	1226416.872	404172.7717	1425568.866	3312633.521	5926290.177	6715971.619	409609.3595	376694.1186	400646.9512	0	495923.7214	0	168955.0463	337910.0925	0	155920.8838	1106891.556	0	537630.7665	0	0	0	53867.71391	107735.4278	0	0	0	172526.3613	613822.6113	788248.3663	1189680.097	1597651.656	944578.7002	0	0	116784.2757	0	0	453602.5012
SUCLG2	0	0	0	0	0	0	1529068.759	563244.1468	366355.5029	21381349.25	84190600.95	118116160.1	232305807.1	491624586.1	750943365	579329508.9	731381543.9	882043723.2	736258777.4	549328643	423493472.2	297658301.4	145250374.6	66514832.24	52637179.79	55749887.91	36611586.08	22713756.84	15411884.83	12615374.57	12140139.45	6952508.684	7610358.558	4092408.544	1365857.388	34014045.84	2273608.324	3482077.633	9047767.356	9048506.641	0	0	0	3074401.788	2688267.569	233443.4416	1005461.66	0	387499.0526	0	0	414801.4146	829602.8293	0	1880536.201	0	625548.8081	765705.862	972955.8689	486711.0935	665356.4595	4250774.755	0	0	241382.2246	3041532.041	0	1043563.269
RPL29	0	0	0	0	0	0	657167.4569	36646923.9	529202918	144559666.4	326069022.3	150646938.7	69166363.03	72617117.73	76067872.43	39708700.98	52398242.89	42704511.09	23897101.83	19222546.19	18425255.8	17627965.41	16324549.17	13332151.14	12310800.54	11019326.6	8672153.731	7383068.242	4266129.135	4346085.646	8531348.381	5170217.767	5135983.187	5428057.612	3837571.333	3685619.841	8457078.677	5820788.527	3038233.693	9605017.608	4398290.538	4369913.369	4341536.2	3696879.72	5809869.857	5357199.993	4215289.077	6114227.786	6301323.748	3834159.249	3674132.49	3006387.572	2338642.653	2171109.309	0	1967976.55	1508937.461	2074661.056	3147989.075	1571378.606	2085807.198	0	3018921.295	0	0	1050250.954	0	59355483
