Uniprot ID	KO_2nd_1	KO_2nd_2	KO_2nd_3	KO_2nd_4	KO_2nd_5	KO_2nd_6	KO_2nd_7	KO_2nd_8	KO_2nd_9	KO_2nd_10	KO_2nd_11	KO_2nd_12	KO_2nd_13	KO_2nd_14	KO_2nd_15	KO_2nd_16	KO_2nd_17	KO_2nd_18	KO_2nd_19	KO_2nd_20	KO_2nd_21	KO_2nd_22	KO_2nd_23	KO_2nd_24	KO_2nd_25	KO_2nd_26	KO_2nd_27	KO_2nd_28	KO_2nd_29	KO_2nd_30	KO_2nd_31	KO_2nd_32	KO_2nd_33	KO_2nd_34	KO_2nd_35	KO_2nd_36	KO_2nd_37	KO_2nd_38	KO_2nd_39	KO_2nd_40	KO_2nd_41	KO_2nd_42	KO_2nd_43	KO_2nd_44	KO_2nd_45	KO_2nd_46	KO_2nd_47	KO_2nd_48	KO_2nd_49	KO_2nd_50	KO_2nd_51	KO_2nd_52	KO_2nd_53	KO_2nd_54	KO_2nd_55	KO_2nd_56	KO_2nd_57	KO_2nd_58	KO_2nd_59	KO_2nd_60	KO_2nd_61	KO_2nd_62	KO_2nd_63	KO_2nd_64	KO_2nd_65	KO_2nd_66	KO_2nd_67	KO_2nd_68
Q9H0X9-3	0	0	0	0	0	0	0	0	705509.6219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H1C4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430918.195	13590383.23	17826586.18	13872578.25	1824094.222	0	0	0	0	1087441.636	543720.8178	0	0	0	0	0	726713.3423	1264492.701	0	0	0	0	2483264.88	1669218.714	834609.3571	0	0	1118805.472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H1C7	0	0	0	0	0	0	0	0	0	0	0	0	1350323.594	3265063.721	4292715.283	5320366.844	4930748.482	0	0	0	0	0	0	0	0	0	0	2589283.482	4136890.025	8464458.923	12792027.82	5741349.043	3258393.384	775437.7249	0	0	0	0	0	0	0	0	0	0	401236.2342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H1E3	1279644.526	0	0	0	0	2811966.721	5623933.441	894046.0358	0	639380.5189	5949410.549	8151240.215	1599334.786	1452499.022	5697329.236	9942159.45	17335101.61	35243366.3	12576854.23	13853539.07	47951816.12	51499684.46	44811514.2	36420482	31124190.21	24331269.16	4127529.466	0	627055.8565	313527.9282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H1E5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253362.3716	2324369.5	35465917.01	43599708.33	12007931.91	696188.8199	363696.8142	449386.3493	4606022.339	1812697.222	0	173327.162	346654.3239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H1K1	49396496.27	32520101.81	43514805.1	45834801.33	42923398	29360504.51	15797611.01	1429351.627	28982216.88	730335.6446	1363929.315	1459655.278	897270.7683	0	0	0	4111843.13	4313366.823	0	2303519.175	3388001.125	0	0	0	0	2416561.51	0	0	0	1059700.101	2119400.203	0	0	0	863477.3389	1170857.661	1478237.983	1785618.304	11737142.73	2174750.748	0	0	0	0	440520.5437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H1U9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1370864.698	3510452.61	1223189.621	699678.5988	666415.2625	290680.9195	0	303893.4878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H269-2	0	399694.547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6519260.535	0	0	0	0	0	0	1795071.63	0	0	0	0	0	3094064.551	1547032.275	0	1783497.932	1188998.622	594499.3108	0	1394630.535	0	0	0	0	1999466.659	0	1565364.659	2524523.786	3483682.913	0	590611.962	0	0	0	0	0	3468972.832	2074209.774	0	0	0	0	0	0	0	0	0	0	0
Q9H2G2-2	0	0	0	0	0	204392.8211	408785.6421	0	0	0	0	0	0	0	0	0	0	3252474.012	0	3325361.801	0	51600137.09	17664466.07	5392371.145	2606025.586	12947080.03	0	9394705.894	0	0	0	977977.4291	1120064.443	1262151.457	1132587.89	755058.5936	377529.2968	0	0	10546200.43	45375740.79	33193673.32	20827751.93	16424755.22	7587044.555	6110337.952	3523947.895	937557.8371	2175590.062	1913635.766	2264822.385	0	1308976.339	498994.2201	5925061.61	0	0	460650.8257	396854.132	982571.5685	503367.4874	0	0	0	814973.8285	0	0	0
Q9H2J4	0	389141.2787	2905130.567	7469187.209	89782206.51	74155683.01	58529159.52	7855934.234	21182958.43	7429695.28	10096504.86	10383196.83	0	0	0	0	0	28481013.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267431.9236	534863.8471	802295.7707	1062262.218	2228378.491	0	0	8755369.549	0	3753986.174	0	2055678.606	4111357.211	4969621.969	0	0	3158868.421	0	7150512.961	0	1711228.585	0	0	0	0	0	0	0	0	0	0	0	0
Q9H2M9	0	0	0	0	0	0	0	0	0	0	0	0	2637301.074	2837499.534	2998934.943	3160370.351	500628.6736	6574920.301	0	0	2629879.772	0	1546458.008	1682824.435	0	2630056.469	0	2084634.936	0	0	0	0	269176.8131	538353.6261	2939012.345	14016027.31	25093042.27	36170057.23	54253915.22	139690993.5	90252752.4	40795516.31	6040586.547	15358473.13	4791289.846	32506540.26	17564455.19	2622370.121	804813.7125	505752.906	699060.157	522234.3812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H2P9	0	0	0	0	0	0	0	0	0	0	0	11297209.71	39463436.75	0	730666.9527	1461333.905	0	0	575062.5671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H2U2	1987804.613	944272.3485	0	3299033.848	1108336.135	5736401.508	10364466.88	36375644.97	31381682.89	17247680.44	40883025.83	24433223.72	53872645.82	68891695.98	50053619.44	31215542.91	22682326.5	67983103.3	44891059.08	38895618.79	45141616.37	102664880.2	44128564.46	69317784.74	120849924.1	135566914.1	206237279.7	48299027.04	53078743.19	89236301.26	125393859.3	44718699.34	25309538.14	5900376.946	17824642.51	12573158.31	7321674.104	2070189.902	18096359.35	2002072.95	3141331.177	0	0	649717.3326	0	0	0	0	0	0	0	0	334581.4556	0	0	0	0	0	0	0	278824.5058	0	0	0	0	0	0	0
Q9H2V7-3	0	0	0	0	0	0	0	0	0	0	0	0	0	26454733.41	13227366.71	0	0	0	0	0	0	0	0	174272.4945	17571920.67	10167272.28	11967158.92	0	0	1059147.921	2118295.843	2013867.52	21226205.18	40438542.84	164974221.4	135685802.1	106397382.9	77108963.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H2W6	0	0	0	0	0	153152.7055	306305.411	1343123.164	1150125.134	6258923.023	6078753.244	4988396.097	4537684.515	4439970.703	9723186.862	15006403.02	23495047.44	65995254.52	72133952.45	308167804.4	430984700.5	316122495	149198785.9	42047772.7	97365893.8	19484407.9	68197658.45	17989324.74	19223381.26	16087549.8	12951718.34	6747244.704	3373622.352	0	1117126.844	1127390.034	1137653.224	1147916.413	894708.6521	1246469.539	0	0	0	662130.344	320644.4269	0	0	0	477790.4997	0	276098.9443	0	0	0	0	0	0	251082.9716	0	5479924.84	16526886.47	11512029.9	3748376.023	852835.7218	443732.0238	0	0	0
Q9H300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1565806.403	3131612.806	0	0	2423806.114	3859165.462	0	0	771638.7249	0	3088984.493	3299784.813	3067294.854	7114334.113	6251298.519	4230120.133	2208941.747	3884786.624	1942393.312	0	4372869.763	3962872.269	3552874.776	3142877.282	6485334.582	2366467.72	3354340.219	2068157.879	2701632.278	4528849.631	1753989.421	3765780.743	2878625.917	1991471.09	2768454.919	1701510.213	1067563.148	2442359.369	3664400.455	2364568.22	478320.5927	1953657.788	1758274.34	5076391.536	3567393.434	3431777.973	3915311.147	1461952.347	2910104.607	1074198.145	3125074.992	338186.0881	0	0
Q9H330-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2633502.074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532478.4286	13524557.46	26516636.49	39508715.53	55085498.63	35156651.91	1948710.254	7513184.929	0	5053553.362	3655477.223	0	619612.4671	1239224.934	0	51380192.66	58266586.78	36575799.25	46280742.08	4265570.103	3593147.12	0	716420.7031	944449.0462	0	0	0	0	0	0	0	0	0	0
Q9H3H1	0	0	0	0	0	0	0	2449736.497	638276.1585	600374.5083	0	1333501.976	10928795.06	9010255.938	4505127.969	0	9291691.152	3292805.255	0	0	1171726.424	0	203321.5914	271067.4781	0	0	0	0	0	876089.1351	1752178.27	0	0	0	317689.1584	211792.7722	105896.3861	0	0	4528540.41	773847.4458	789043.4454	998562.7077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H3K6	3921274.693	0	2076860.239	1975126.555	6827553.795	5498279.311	4169004.826	4907336.04	6532954.605	15662481.47	8558351.647	27784825.12	0	11304233.44	5652116.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H3L0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4610925.699	23954903.12	0	0	4763327.439	4785856.392	0	1782746.967	3728696.32	5674645.672	13692302.45	9819752.139	5947201.828	2119797.773	2497724.639	2875651.506	3253578.372	2856141.138	32461570.7	233598737.2	79023615.47	21128182.15	16545086.33	0	90906533.78	51686498.07	12466462.36	163074279.7	109667408.9	72198667.97	5765203.228	0	2894661.23	12215551.67	19965511.48	20886548.08	15990697.39	11006939.61	1900339.267	5171057.313	1111693.391	0	0	6962771.687	0	0	0
Q9H3N1	0	0	582660.5669	0	0	0	0	3306013.406	0	1930289.522	1212985.33	3568939.539	13744048.36	20222213.44	91195414.59	162168615.7	455700097.2	2523677316	2361283852	3104186456	1253097380	985816091.1	926429992.1	642878028.4	398513941.5	420779968.3	346991286.4	247429703.1	218602096.7	165716947.9	112831799.1	309984477.3	280195105.5	250405733.7	134660057.4	131624951	128589844.6	125554738.1	176607730.9	175653828.5	101811077.1	46622886.19	40051044.85	122594217.3	122580651.3	40516908.26	58378127.18	76239346.11	166280123.2	86129821.49	63808709.2	71817619.44	86089931.99	54399235.8	27149287.78	25096635.12	25036557.91	39272161.52	30411082.59	32035773.49	12662552.6	13781755.64	6548004.829	4713101.127	11535265.64	276434.6699	0	0
Q9H3U1	1808854.048	2289736.757	2365054.139	1621201.122	2392707.324	2000283.886	1607860.448	429901.0137	0	562605.3813	0	0	0	0	0	0	0	0	3915311.147	0	180015.1688	0	0	3767856.941	7944768.988	17482467.47	40172643.77	20112568.11	13663721.6	12906196.6	12148671.6	2050488.112	5038180.665	8025873.218	63424745.16	53308671.03	43192596.9	33076522.77	3264577.802	2965737.868	1291925.014	0	22953469.08	0	7035217.732	11049788.79	5602435.961	155083.1275	447221.8028	1923575.01	0	0	0	994145.2659	991450.6264	0	1022461.068	1222615.353	681257.8667	816387.4099	0	515868.8476	0	614598.6707	0	966138.6852	0	0
Q9H3U5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12302133.53	1005012.173	7197779.588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H3Z4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17397740.94	183098543.1	508682465	339891220.6	70913059.89	17066476.98	8752100.642	7876475.339	18869190.79	15374243.4	0	959733.3947	1330776.414	1701819.434	2592640.738	2414396.963	2236153.188	935393.2906	623595.5271	311797.7635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H444	0	0	0	0	0	0	0	0	0	0	0	0	1631317.064	1034564.858	7454278.343	13873991.83	2179609.934	16723109.23	3314759.941	24975597.21	19013552.78	36216528.71	15824469.06	36451183.22	19655407.07	13310657.57	8275988.77	5954755.654	1894729.116	7346117.282	12797505.45	8942094.812	4471047.406	0	0	0	0	0	0	0	1520660.148	1310080.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2455920.916	0	0	2076904.413	0	0	0	786525.5036	1125740.856	0	0	0
Q9H488	380916.0021	0	0	0	0	0	0	0	0	0	5624905.278	5699780.916	9738471.211	8255491.841	20804560.37	33353628.89	54983809.12	20358752.14	75868678.57	20367807.9	41959313.42	11274194.84	5042068.014	14247751.57	8713624.725	7764007.272	0	2780602.884	1777976.13	1008351.759	238727.3871	0	0	0	0	0	0	0	0	0	8329969.909	980627.8942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	481545.3252	1013847.056	971042.0456	0	0
Q9H490-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027364.428	5219384.126	19240830.16	4436701.796	4401848.181	3013534.588	2502524.926	5258125.09	3012474.402	551120.0328	574687.0845	598254.1362	0	375018.7174	750037.4348	913341.4214	608894.2809	304447.1405	0	5714446.823	11563713.97	19725202.65	9464019.972	3994135.977	11349865.61	7433759.326	6692998.519	4832747.536	2972496.554	8561311.333	1972387.742	2106103.703	2502083.182	2087108.704	1580295.612	729407.9818	619281.159	553107.8816	1227076.969	505001.9409	673969.0878	0	414788.9455	0	0	734399.691	210804.7378	0	0
Q9H4A4	0	0	0	0	0	0	0	0	0	0	0	1174253.201	70636616.39	128250216.9	156199333.3	184148449.7	192428489.3	3100465.424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45194846.55	30129897.7	15064948.85	0	0	0	0	1374575.349	964415.8829	0	0	0	686470.448	1372940.896	0	0	0	1914320.47	0	0	0	0	923156.977	0	0	275334.7269	2598869.331	1719135.806	0	0	0	0	0	0
Q9H4A5	0	0	0	452301.8608	1337998.932	1262306.067	1186613.203	764217.4228	887508.2221	725608.9819	468778.9185	544007.9516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H4A6	0	0	0	1475027.975	19430250.06	20720894.02	22011537.97	18161604.97	12509090.68	10494958.11	16811237.2	19907466.29	13889762.1	16565848.31	16498173.1	16430497.89	2813247.779	2975323.717	4368673.193	6675240.403	1630301.052	3294307.185	277715.728	1324614.083	390793.4019	2261509.304	2063033.646	372562.6198	466923.593	652102.7512	837281.9094	605322.043	759775.6851	914229.3272	1222889.235	815259.4898	407629.7449	0	0	504030.1037	716376.5287	324991.1896	321457.2362	248728.4752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H4B0	0	0	0	0	0	0	0	0	0	461711.0117	2193922.445	7447276.698	24075455.11	1066856.357	7650479.019	14234101.68	1216519.284	0	639601.391	0	4249402.266	0	0	0	0	1483023.544	0	0	0	0	0	25996644.7	15927969.72	5859294.738	10984410.66	7322940.438	3661470.219	0	0	0	0	1594475.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H4I9	4986849.992	4117983.374	5907003.109	8064481.659	5655650.673	2827825.336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1770643.177	2181067.69	2867251.004	3553434.318	0	0	0	8628588.971	5752392.647	2876196.324	0	20094942.52	0	0	0	3105682.423	2732894.513	4222234.999	2613270.191	1306635.095	0	0	0	1107496.821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H4L5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1443178.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	336226.2164	672452.4328	1008678.649	1066723.834	0	0	659744.9254	462992.0699	781268.748	392282.0798	0	0	0	0	0	393483.6239	0	0	0	0	546084.1492	540915.7423	756310.2021	195220.0033	0	0	0	0	0	0	0	0	0
Q9H568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177475.1398	354950.2795	0	0	0	0	0	0	0	0	431133.4799	0	0	515382.929	0	0	1256276.259	628138.1297	0	0	358943.6469	244143.1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H5K3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3839021.928	4851234.53	20734146.34	30967591.9	19413773	35788787.83	25074282.86	22915037.34	1766623.305	946746.1159	473373.058	0	4071997.805	2035998.903	0	3052496.424	3009617.789	2966739.155	2923860.52	3361363.951	3543671.772	1386149.047	732986.1096	0	1662857.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H5Q4	0	0	0	0	0	0	0	0	1104051.217	2267031.106	23183220.22	30076152.16	18141836.91	11059507.17	16604677.62	22149848.08	7416266.257	2432817.695	3642357.421	1405674.139	0	0	0	0	0	0	2424777.951	0	0	2157147.243	4314294.485	5011587.666	2505793.833	0	19888603.82	14252566.59	8616529.355	2980492.123	17381661.45	9868829.917	9085763.27	1397691.822	3594604.875	1005321.394	0	1747716.654	873858.327	0	5480145.712	5446263.934	5920387.957	3902058.821	2605230.447	2577312.215	2122536.587	2297909.024	2271404.374	1800063.339	1845916.384	1891769.43	0	0	0	0	0	0	0	0
Q9H617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4848584.065	8528313.043	14767507.77	20061811.71	15248567.18	0	3674737.269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6E4	0	0	0	6324142.133	5953916.34	8699025.08	11444133.82	5535540.432	4217154.941	33836411.1	0	1405718.314	905310.5123	0	0	0	0	0	0	16587935.52	0	0	0	10449458.46	12083911.91	9123784.191	5928206.829	7116498.66	3186168.211	1593084.106	0	10304124.63	7628480.159	4952835.69	0	0	0	0	2066876.821	0	0	0	0	0	0	0	0	0	0	246824.5578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6K4	0	6213529.392	4199043.43	4263493.905	6955924.652	6234843.548	5513762.444	1481389.091	0	3154406.805	4676833.93	5250129.52	2370575.941	2851458.65	3481584.628	4111710.607	0	3410309.206	869705.9318	9450895.753	9587615.575	16970485.97	27923974.54	117716429.5	88856399.06	115847851.6	50695003.27	15681034.73	18327038.16	9163519.08	0	12445346.99	8289152.747	4132958.502	6963434.303	5789072.139	4614709.974	3440347.81	3079089.423	22590355.37	0	2706743.258	3324054.238	4072439.55	2261420.955	1797192.002	1531151.572	1265111.143	1453735.906	1512046.137	1268689.271	0	1463145.057	1386149.047	4316591.555	1447418.964	1491637.556	1976893.532	1142748.006	925365.6979	858220.5833	0	0	587033.8342	1322891.281	0	0	0
Q9H6R6-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1683266.179	3080105.435	2102923.145	1350146.897	1011196.591	466260.9767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H6V9	0	0	0	0	14727176.53	16112972.18	17498767.83	12730271.98	8481929.905	7911549.826	15897135.98	11768462.39	22008578.29	18840654.11	14084454.21	9328254.317	66481747.38	89903023.54	48241335.25	31019894.41	835647.4559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H773	757233.4474	3451170.542	2623562.83	2227623.108	1960018.905	2687240.253	3414461.601	3847194.195	8187639.935	47470359.14	72311577.78	1603619.704	0	0	0	0	11841836.1	28821156.96	21800958.53	0	0	0	0	1577600.972	0	0	4346232.589	2569714.215	0	0	0	0	0	0	613715.1824	409143.4549	204571.7275	0	0	718143.5054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470855.1162	0	0	0	0	2473444.907	0	0	0
Q9H7C9	30880126.56	14523709.16	11849345.75	18775894.42	9061144.867	12956179.96	16851215.04	5562000.908	6937592.269	5922243.283	1255834.515	2334441.267	1304647.247	0	421688.9895	843377.979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2022481.531	1011240.765	0	0	0	0	0	0	0	689385.9596	0	0	0	1196817.493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7F0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2252232.676	4504465.353	2573910.785	2297128.609	2020346.434	1743564.259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H7Z7	471208.5115	0	610622.9731	364668.6514	38836910.99	86049424.05	133261937.1	100705656.5	146020083.2	175713729	167162312.8	133754437.7	25449721.24	136801633.2	170527709.8	204253786.5	366267588.6	579733406.5	301945837.7	116511130.5	89755392.63	39935396.23	33502805.9	21416596.92	18225613.7	17689106.56	18313079.04	7439192.78	4200280.314	5032592.601	5864904.889	8235745.876	5545899.333	2856052.789	900628.0241	1752045.747	2603463.47	3454881.193	1519997.532	940384.9998	4204529.893	1052808.892	0	0	786737.5408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H845	0	0	0	0	0	5483569.23	10967138.46	0	0	33166594.41	30684557.57	310899373.7	16265418.09	17042600.71	20707233.08	24371865.45	19036523.48	47263887.91	52152052.26	243016369.6	653544825	472882103.5	246055216.1	136858706.5	159717333.1	152806157.2	153883080.9	89967871.58	27134802.99	40909731.47	54684659.96	40312910.8	27025570.69	13738230.59	25723205.06	38982450.97	52241696.88	65500942.79	172960293.4	452311623.4	467763790.4	167866099.6	48996099.35	154009910.1	67689166.73	33298543.39	118169354.2	203040165.1	532156706.3	150118148.3	71692566.08	23368399.38	18386386.49	8100660.507	1266127.154	14244350.14	17462279.76	24253478.01	11230188.28	5367986.866	1294102.813	683130.862	0	0	0	0	0	0
Q9H857-2	0	0	0	0	0	0	0	0	0	0	0	1067386.45	15152355.3	15392134.03	11303946.31	7215758.576	24985580.63	23965902.55	26921091.57	26114104.48	61899579.22	122149420.7	173143484.7	292557934.7	215262731.6	220137599.5	269772725.9	212209837.6	175443072.4	228363825.8	281284579.1	338802674.6	250718356	162634037.4	117418428.9	115920150.4	114421872	112923593.6	116454764	87217484	81928790.21	43418257.49	12383591.16	8418336.413	7867463.757	10383108.49	9817565.505	9252022.525	4371942.1	10463916.75	6083762.623	5316479.495	3877232.799	2311704.695	2210178.631	862991.4203	347157.9123	11142290.02	1765863.505	3643815.177	3678933.839	2931502.694	2165606.644	2458306.334	7432654.966	2589725.226	627895.1704	627895.1704
Q9H8M7	0	0	0	977005.5919	1546016.264	773008.1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8R6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8S9	1205519.854	15774993.71	23128399.77	27073351.95	32324188.26	38812747.58	45301306.89	26183060.74	33361403.59	14659280.45	17766111.41	13485345.3	6231287.507	4642466.233	5923126.771	7203787.309	4592549.141	5579714.849	0	0	0	224414.8758	0	0	0	0	0	26530713.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422435.5371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H8Y8	0	528811.9519	1396530.035	13970671.96	15189726.85	23233662.99	31277599.13	31168452.98	26120642.29	46432260.33	30669370.41	7579446.555	9518261.739	14073969.42	11412239.89	8750510.363	23388110.01	8297722.584	0	9955588.473	13584958.61	25860145.75	32665656.51	29527285.02	131241266.7	179215302.6	710329139.2	5409599.167	0	0	0	5415341.842	4470495.226	3525648.61	2555843.448	1703895.632	851947.816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406404.641	0	0	0	0	0	0	0	0	0	0	0	0	119730.3412	0	0	0
Q9H936	0	0	0	0	1334111.583	7664791.53	13995471.48	97648565.9	197917072.3	80005701.12	72985016.77	49790929.64	29178527.99	26439007.32	21048624.02	15658240.73	20416620.63	79264896.14	62907109.34	280922348.9	360015053.2	170341015.5	82053141.2	36914042.77	4102168.933	10383726.93	4542455.352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4527877.794	0	622461.717	311230.8585	0	976431.3245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H974	0	0	0	0	0	0	0	0	0	0	0	580407.6716	0	0	0	0	6503711.14	1145663.518	0	0	0	0	0	0	700871.3081	0	0	0	0	0	0	0	0	0	0	0	0	0	710854.7265	0	537735.1843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H993	0	0	0	0	0	0	0	21596837.38	33495636.39	240724954.2	11020766.2	1669837.156	3642180.723	3988022.238	1994011.119	0	0	0	0	0	0	0	0	0	0	6616002.509	1482449.277	143460.8383	0	0	0	0	0	0	0	0	0	0	0	5458191.027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Q9H9B4	0	245322.6276	0	0	0	345466.0321	690932.0642	2967195.624	3116814.376	3759773.023	8785717.374	2667560.55	1174421.064	2791248.919	4848031.885	6904814.851	25214536.64	236739361.6	857730247.2	3538957213	7113086053	5351366462	1562947006	662758504.2	325191034.6	211820440.1	92560203.1	10697851.21	12198906.75	11099864.91	10000823.08	4625768.303	3805603.981	2985439.658	7092291.079	6929154.955	6766018.831	6602882.707	14635536.7	3172164.921	5609444.232	1924767.719	264339.7143	1240815.213	671583.6693	0	0	0	353236.3121	0	391425.0961	0	628248.5657	405463.7259	0	989944.2788	0	2523993.693	740098.1908	1289760.468	1388181.07	577624.6833	752201.9812	792471.3802	735106.4817	0	0	0
Q9H9T3-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3789281.533	2922270.241	7194245.635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
